Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top-0.1-pvalue	Best-SNP	SNP-pvalue
1	PLEKHN1	1	1e+05	966496	975865	3.2771692022834	0.0708092919070809	0.0708092919070809	rs9442372	0.0702499999999996
1	PERM1	1	1e+05	975203	982093	3.2771692022834	0.0697393026069739	0.0697393026069739	rs9442372	0.0702499999999996
1	HES4	1	1e+05	998961	1000172	3.2771692022834	0.0699693003069969	0.0699693003069969	rs9442372	0.0702499999999996
1	ISG15	2	1000	1001137	1014540	3.44662040766412	0.168831168831169	0.121878121878122	rs9442372	0.0702499999999996
1	AGRN	4	1000	1020119	1056118	6.30143648713148	0.183816183816184	0.231768231768232	rs9442372	0.0702499999999996
1	RNF223	6	1000	1070966	1074306	3.19802106350103	0.749250749250749	0.725274725274725	rs4970362	0.203
1	C1orf159	10	1000	1081817	1116361	6.84914629379387	0.702297702297702	0.574425574425574	rs3766186	0.0757900000000001
1	LINC01342	9	1000	1137016	1144056	6.67969508841315	0.633366633366633	0.492507492507492	rs3766186	0.0757900000000001
1	MIR200B	6	1000	1167103	1167198	3.78049127547039	0.647352647352647	0.336663336663337	rs3766186	0.0757900000000001
1	MIR200A	6	1000	1167862	1167952	3.78049127547039	0.682317682317682	0.361638361638362	rs3766186	0.0757900000000001
1	MIR429	6	1000	1169004	1169087	3.78049127547039	0.667332667332667	0.327672327672328	rs3766186	0.0757900000000001
1	TTLL10-AS1	5	1000	1173055	1179555	3.6537167053541	0.584415584415584	0.318681318681319	rs3766186	0.0757900000000001
1	TTLL10	5	1000	1173055	1179555	3.6537167053541	0.571428571428571	0.303696303696304	rs3766186	0.0757900000000001
1	TNFRSF18	4	1000	1203507	1206592	3.56008471879265	0.492507492507492	0.276723276723277	rs3766186	0.0757900000000001
1	TNFRSF4	3	1000	1211339	1214153	3.39018393578167	0.295704295704296	0.187812187812188	rs3766186	0.0757900000000001
1	SDF4	2	1000	1216907	1232067	0.23723759094715	0.885114885114885	0.859140859140859	rs10399878	0.6281
1	B3GALT6	2	1000	1232236	1235041	0.23723759094715	0.887112887112887	0.865134865134865	rs10399878	0.6281
1	C1QTNF12	2	1000	1242445	1246722	0.23723759094715	0.881118881118881	0.849150849150849	rs10399878	0.6281
1	UBE2J2	2	1000	1253908	1273885	0.23723759094715	0.918081918081918	0.887112887112887	rs10399878	0.6281
1	LINC01786	1	1000	1275222	1280420	0.234646115885892	0.638361638361638	0.638361638361638	rs10399878	0.6281
1	SCNN1D	1	1000	1280435	1292029	0.234646115885892	0.622377622377622	0.622377622377622	rs10399878	0.6281
1	DVL1	1	1000	1335275	1349418	0.0982829274060687	0.775224775224775	0.775224775224775	rs1781145	0.7539
1	MIR6808	1	1000	1339649	1339708	0.0982829274060687	0.762237762237762	0.762237762237762	rs1781145	0.7539
1	MXRA8	1	1000	1352688	1361777	0.0982829274060687	0.754245754245754	0.754245754245754	rs1781145	0.7539
1	AURKAIP1	1	1000	1373729	1375495	0.0982829274060687	0.769230769230769	0.769230769230769	rs1781145	0.7539
1	NDUFB4P8	1	1000	1378665	1379032	0.0982829274060687	0.739260739260739	0.739260739260739	rs1781145	0.7539
