Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
TSGA10IP	-0.7622661509636262	-1.2876456546204182	16	16	0.896103896103896	0.7529	0.7266824676855063	0.9690218959918595
ZBTB14	-3.078437739935111	-1.5544436467414589	13	37	0.136863136863137	0.0481	-1.933051367918202	0.8547884905266834
NOS3	-2.9537960317237664	-1.5283022477157724	25	33	0.480519480519481	0.0571	-1.80922747481551	0.8547884905266834
GNAQ	-1.0846280386763292	-1.4019893161479682	23	23	0.897102897102897	0.6071	0.41650864787921354	0.9486634549280237
RPS3	-2.4979154563787596	-2.202488206345814	73	160	0.348651348651349	0.3279	-0.3123492266109552	0.9117917560514233
FAM107A	-1.8632363470722473	-1.4758464816321077	10	29	0.163836163836164	0.2594	-0.5038630976152099	0.8958204581148311
UBTD1	-1.6933295976722973	-1.031932582281214	3	7	0.0915690843091569	0.1423	-1.0001039389574395	0.8809671180121251
TSNAX	-1.2664948013737325	-1.9250419626371678	74	89	0.754245754245754	0.7639	0.7473962528355587	0.9693191781018363
WDR3	-2.032545635274788	-1.3463252474652316	15	19	0.498501498501498	0.1613	-0.9225919714917589	0.8809671180121251
PRKDC	-1.2140122658531687	-1.8460849253723222	19	75	0.176823176823177	0.744	0.7182016443076238	0.9685718309107032
TCL6	-0.5091577646111801	-0.6667098325419576	2	2	0.556443556443556	0.5252	0.2890357774493967	0.9368091404025742
MYH9	-4.051878508391873	-2.488205482492857	111	241	0.341658341658342	0.0706	-1.5500710085754954	0.8547884905266834
SRSF2	-1.6714049052112383	-1.8699460219623238	39	79	0.375624375624376	0.5297	0.22834320959296917	0.9368091404025742
CDK18	-0.9745291425161752	-1.677608447129779	41	53	0.685314685314685	0.8103	0.8585566708494168	0.9764966275299023
JAGN1	-0.531187764047464	-1.1985596880287965	12	12	0.903096903096903	0.8464	0.9447006403102987	0.979725990037964
GSDME	-0.9930402197742093	-0.9816270327902084	5	6	0.491508491508492	0.398	-0.01760075818025742	0.9182927463838225
DDX42	-1.3545070152468976	-1.4019893161479682	13	23	0.36963036963037	0.4537	0.062316326377486936	0.9219364722844142
RPL7	-2.669974577954142	-2.098326865028156	63	133	0.34965034965035	0.2403	-0.6262981455214777	0.887858926525648
CIRBP	-2.35020946001901	-1.6176785591111371	32	42	0.554445554445554	0.163	-0.8928238077302487	0.8809671180121251
FZD6	-3.282694424593683	-0.9816270327902084	6	6	0.283716283716284	0.0056	-3.5485733105382744	0.8547884905266834
RPL27	-3.6191414228646837	-2.0274350805685355	4	112	0.002639973600264	0.0586	-1.7679486478225808	0.8547884905266834
PPARD	-2.345971337703365	-1.5544436467414589	14	37	0.184815184815185	0.1433	-1.0039826877233342	0.8809671180121251
HOXA1	-1.4481109958285545	-1.724521136237041	9	57	0.0797292027079729	0.5691	0.32747220992852705	0.9444829135853237
RANBP9	-0.9265472001109771	-1.724521136237041	19	57	0.255744255744256	0.842	0.9453860409838439	0.979725990037964
MEIS2	-0.829385814674396	-1.3949652638684094	16	22	0.595404595404595	0.7581	0.7464280545747655	0.9690218959918595
CCDC196	-1.7563257151995533	-0.9330328235343305	1	5	0.003529964700353	0.1029	-1.3161139293692559	0.8547884905266834
FYN	-1.812472921449538	-2.234259972240147	15	165	0.048709512904871	0.6238	0.44121946598973133	0.9510107923229747
RPS10-NUDT3	-1.614618958249713	-0.6667098325419576	2	2	0.155844155844156	0.0592	-1.7389784513694575	0.8547884905266834
TSEN15	-0.9523953656699674	-1.0673714422333576	8	8	0.76023976023976	0.491	0.17298669825058915	0.9327439349088347
PLCG1	-1.5600666660327804	-1.9400723145909458	68	93	0.631368631368631	0.6146	0.4283011572596441	0.9505274574534388
ANLN	-1.1438131414642534	-2.109917248360396	2	134	0.003269967300327	0.8733	1.0463237489987964	0.9846637383505744
ATP1B3	-2.229828898179157	-1.9335628222227905	54	92	0.450549450549451	0.3144	-0.3364078713444845	0.9075391551148857
ITSN1	-2.5343104028751724	-1.8695378006119463	40	82	0.334665334665335	0.1977	-0.7621833029819663	0.8843233527600446
E2F8	-0.6654733693036774	-1.031932582281214	4	7	0.35964035964036	0.6648	0.5541260299600356	0.9575148937079903
SP1	-1.0626229188367349	-1.1985596880287965	4	12	0.146853146853147	0.5002	0.19242576482891724	0.9327439349088347
NSD3	-2.236465396195829	-1.5312282953593277	25	34	0.507492507492508	0.1616	-0.9007084319267286	0.8809671180121251
UBA6	-1.3776133460535505	-1.6580636152215182	21	49	0.302697302697303	0.5743	0.3425766881497194	0.9455277680855884
TMEM115	-1.15865111149487	-0.9816270327902084	3	6	0.173826173826174	0.3116	-0.2729963160799248	0.9073770115094939
FKBP2	-0.8872092546852204	-1.553421361672872	1	36	0.003849961500385	0.7969	0.8283709179206525	0.9756043690374809
ATXN1	-1.7297160808205143	-2.472230835964709	11	232	0.022829771702283	0.7511	0.7350573877316426	0.9690218959918595
ARL4D	-4.698974564418578	-1.3660833014226101	1	20	9.99999000001e-7	0.0025	-4.342599436789241	0.8547884905266834
DARS	-1.0301544426829243	-1.7445811436666854	30	60	0.407592407592408	0.8023	0.8390071547981988	0.9764602298156276
ACP5	-2.292120436115751	-1.265234426610372	8	15	0.205794205794206	0.0884	-1.4408906121204705	0.8547884905266834
RPS29	-1.3460830735330576	-1.7101675144294453	4	55	0.024369756302437	0.6143	0.4313047734457102	0.9505274574534388
SHTN1	-0.8331701287559661	-1.418237025611961	10	24	0.297702297702298	0.766	0.7643539295104179	0.9693191781018363
TSPAN5	-1.7097888041699423	-1.6580636152215182	12	49	0.128871128871129	0.4089	-0.06318355113881804	0.9182927463838225
SSC5D	-2.0418207535232904	-1.1055104575240897	4	9	0.102448975510245	0.0915	-1.3722638913151999	0.8547884905266834
CCT6A	-2.7600119048379153	-2.0320824548062846	30	113	0.154845154845155	0.1926	-0.8017655932467945	0.8828370894253857
SF3A2	-2.2020451267328545	-1.5911380748407786	18	40	0.256743256743257	0.1928	-0.7618400483712325	0.8828370894253857
PNMA1	-1.8952526394390126	-2.100836739671862	20	128	0.0915690843091569	0.5197	0.21882271134314812	0.9348379160968454
TMEM120B	-0.4317090233449652	-1.1985596880287965	10	12	0.743256743256743	0.8988	1.0855181165359564	0.9902890716228429
LIMK2	-4.63260916609818	-1.418237025611961	12	24	0.136863136863137	0.0013	-4.199379574698765	0.8547884905266834
TSSK1A	-0.926107050755945	-0.854292601508225	2	4	0.156843156843157	0.3662	-0.12050827069639469	0.9182927463838225
FLNA	-1.8996950466043359	-2.2926009651266748	19	181	0.0598194018059819	0.6019	0.4068067667736805	0.9486634549280237
HLA-G	-0.15351141671186302	-0.7837361971358328	2	3	0.638361638361638	0.9262	1.0851715113890932	0.9911036637419481
KRTAP23-1	-1.7438471284002375	-0.854292601508225	1	4	0.004539954600454	0.0834	-1.4927173966917144	0.8547884905266834
CALM1	-1.4518295918840392	-1.5911380748407786	23	40	0.420579420579421	0.4978	0.17372656129206823	0.9327439349088347
SLC22A23	-0.5582335682258244	-0.9816270327902084	5	6	0.626373626373626	0.7151	0.6529329621380439	0.9640346081478088
RPL10	-3.208258183601521	-2.6099514673664936	62	285	0.144855144855145	0.2482	-0.587360046882408	0.8919620858426978
ZNF205	-3.0510955485566504	-1.2075425394768642	10	13	0.310689310689311	0.0208	-2.631931401174364	0.8547884905266834
UBXN2A	-0.5717033668546305	-1.1327014254173997	3	10	0.181818181818182	0.79	0.8199655668472461	0.973819388366339
