Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
CDA	-0.6679725924199648	-1.4346018074119395	7	26	0.190809190809191	0.8674	0.9959195738346356	0.9837574991072823
AP2A1	-1.3024751383472655	-1.6500222968447595	36	47	0.642357642357642	0.613	0.4277887832069496	0.9447056250283683
PFDN5	-3.660386678232524	-1.7334442230925753	55	58	0.767232767232767	0.0301	-2.305360867374468	0.8363063064762708
YWHAH	-2.016571971646698	-2.011173748514418	47	112	0.310689310689311	0.4215	-0.005995827645965479	0.8981291073468185
MTX2	-0.5110015942110024	-1.3760075820633264	9	22	0.337662337662338	0.9204	1.1535236537910933	0.9904492329324925
HNRNPC	-2.758944448584505	-1.9567192842859906	31	98	0.188811188811189	0.1713	-0.8999941989683148	0.8587209164201074
FBL	-1.621754493812169	-2.206489254085645	107	159	0.593406593406593	0.7016	0.6227095029845386	0.9593423510568382
TSNAX	-2.3449574991237103	-1.9194613133149205	23	89	0.147852147852148	0.2697	-0.4771886003066229	0.8784042110550488
DYNC1I2	-1.6964287603929975	-1.6203414113877515	14	45	0.176823176823177	0.3909	-0.09448230543560354	0.8941009308160095
CDIPT	-2.5929482970520774	-1.1992368947009246	1	12	2.12999787000213e-4	0.0432	-1.97432822505809	0.8382593693293392
ABL2	-1.092015739282993	-1.49055184618392	15	30	0.35964035964036	0.6507	0.5104815316618737	0.9525215999862653
TSSK3	-1.7578411142402797	-1.3550364340287235	18	20	0.666333666333666	0.2447	-0.5381885211971498	0.872394608723946
PTPRB	-1.038518232525809	-1.3760075820633264	5	22	0.111888111888112	0.625	0.4500569395602369	0.9467062683403021
TCF4	-1.6869712306387616	-2.29580905319246	176	181	0.935064935064935	0.7064	0.635853693927782	0.9595345179286786
SRSF2	-2.9767815162934985	-1.8943768305490136	29	83	0.1998001998002	0.1144	-1.2460373702377285	0.8531592305752204
EMD	-2.167774905817195	-1.7707684465647264	2	65	0.001879981200188	0.2629	-0.4677475044382189	0.8757524247575242
LZTS2	-1.3681948193717641	-2.3185502716682804	76	188	0.341658341658342	0.8442	0.974322993432631	0.981478747432116
FBXO11	-1.8436484871925312	-1.3550364340287235	16	20	0.537462537462537	0.2141	-0.6528360052649371	0.8650181529800786
VCAM1	-3.455624133606998	-2.905384558073394	144	391	0.287712287712288	0.2599	-0.4986231296804153	0.8757524247575242
CDK18	-2.9100323553978376	-1.7022403665740884	21	55	0.197802197802198	0.089	-1.432814939579445	0.841728499326376
HNRNPR	-1.1229817254772079	-2.2113294737122224	104	157	0.603396603396603	0.9022	1.144977092552439	0.9878091439985366
ZSCAN31	-0.6438968902121531	-0.7912802305113324	2	3	0.308691308691309	0.5083	0.2537830540387592	0.9191078647466344
RXRA	-2.1706433936435108	-1.7334442230925753	11	58	0.0817291827081729	0.2527	-0.5230575808572869	0.8743440852912833
PPARD	-2.2025272345265923	-1.5815590092270133	2	38	0.00309996900031	0.1889	-0.7730089732187335	0.8587209164201074
RXRG	-1.0456741908361502	-1.6487209535061411	7	46	0.0845091549084509	0.7523	0.73698944851759	0.9680496481244325
NUP214	-3.912704519095261	-1.4989079161446937	20	31	0.30969030969031	0.0095	-3.1142094928477313	0.7771636629440503
CCDC196	-0.3698160554979989	-0.8670113860280902	1	4	0.12987012987013	0.7995	0.816643654888061	0.9763741555113475
FYN	-3.3387822999270216	-2.2198804804661165	60	161	0.251748251748252	0.1202	-1.186638085013862	0.8546145385461454
GART	-2.052865969646326	-1.696190661047317	13	52	0.122877122877123	0.2722	-0.4251864681359105	0.8797779338713921
SARS	-1.6394668981753813	-1.6665306748974453	6	50	0.044439555604444	0.4383	0.0329728562800953	0.9026981488933512
CHUK	-1.1686398250285208	-1.5815590092270133	4	38	0.040739592604074	0.6575	0.5140202374213336	0.9534740392027199
TSEN15	-1.4957785873363039	-1.03995482094123	7	7	0.611388611388611	0.2049	-0.689940471151476	0.8591390535848886
NDUFV2	-2.8793784570441416	-1.6224752989654263	20	44	0.237762237762238	0.0782	-1.5587075525378788	0.841728499326376
KANSL1L	-0.061233105917014995	-0.6530902843413058	1	2	0.637362637362637	0.9626	1.1072798327887179	0.9944923531229134
ALDH3B1	-2.173960745396109	-1.3760075820633264	11	22	0.237762237762238	0.1375	-1.0641057535418301	0.8587209164201074
WNT11	-0.8991216858905157	-0.8670113860280902	3	4	0.34965034965035	0.3911	-0.05274118848068233	0.8942407143737171
POT1	-1.7028248390858494	-2.2540525665927382	64	165	0.30969030969031	0.6746	0.5694449331418142	0.9591861213481256
GRB2	-3.3969866786396405	-3.1639175690629586	163	493	0.261738261738262	0.3643	-0.1996626200534774	0.8882603395629629
GCDH	-1.1503764919190123	-1.2311377004591355	5	14	0.167832167832168	0.4743	0.11478659536044473	0.9100348995028258
RAB7A	-1.8913522541574728	-2.053699840165492	53	119	0.342657342657343	0.5086	0.18033934592109166	0.9191078647466344
UBA6	-1.74394671021465	-1.6665306748974453	15	50	0.171828171828172	0.3923	-0.09431897966435376	0.8946333089463331
HSP90AB1	-3.0989082635898777	-3.2863215308185536	116	554	0.157842157842158	0.5128	0.1590252867853196	0.9217822286987043
SESTD1	-0.43147432792738066	-1.1047443551592384	4	9	0.341658341658342	0.8671	0.9797303141408554	0.9837574991072823
RAB4A	-0.7777766746145072	-1.2919841878983092	16	16	0.894105894105894	0.738	0.7022492220001936	0.9655439611828932
CAND1	-3.9220387655308246	-3.325350526913588	390	569	0.61038961038961	0.2739	-0.49389943588927115	0.8797779338713921
PSMC5	-1.1588277805269118	-2.01208852853535	41	110	0.302697302697303	0.8376	0.9471607517226529	0.9807058545462917
SYK	-0.6836474266996526	-1.2919841878983092	5	16	0.201798201798202	0.7995	0.8308008075138551	0.9763741555113475
RPL8	-2.3493570497091487	-2.170484391595631	114	148	0.668331668331668	0.3751	-0.19320727104222252	0.8882603395629629
TCAP	-0.9633545906307605	-1.3550364340287235	3	20	0.0585494145058549	0.6566	0.5233272661266256	0.9532103784440209
IQCN	-1.0695360590316778	-1.2311377004591355	2	14	0.03519964800352	0.5209	0.22968579296211905	0.9251030819783035
SNRNP40	-2.744501223409333	-1.705403891516692	10	54	0.0629193708062919	0.1146	-1.2387733477064067	0.8531592305752204
SHTN1	-1.2576285252905561	-1.4216200354731603	15	25	0.421578421578422	0.5176	0.21605095742400138	0.9234500372677413
PSMC1	-2.1290480282243265	-1.920010695508969	6	91	0.018729812701873	0.3461	-0.2406155653897978	0.8837137181215842
NOS1AP	-1.5716469198635525	-1.4216200354731603	9	25	0.181818181818182	0.3521	-0.19765323202275478	0.8848706221718008
NOLC1	-3.6677696493999363	-1.8403629540619484	46	72	0.425574425574426	0.0373	-2.100322914472503	0.8363063064762708
RELA	-0.9076318567288256	-2.0599239456524914	91	120	0.706293706293706	0.9345	1.2737421526562813	0.9909550495940465
LSM3	-2.954489540423996	-1.6755347233196356	3	49	0.004109958900411	0.0791	-1.544217175725862	0.841728499326376
YWHAB	-2.520138372498724	-2.4721490274184483	20	233	0.043249567504325	0.4323	-0.04745851362004177	0.9012822002389188
