Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
ACADVL	-1.2292460693714433	-1.301830456609996	1	17	0.003569964300357	0.4603	0.09930943660743845	0.9299506730549651
ZBTB14	-1.9090906194257016	-1.537573594543269	26	34	0.563436563436563	0.2665	-0.46870850548580295	0.895530686889579
ATRIP	-0.4855886212498955	-1.3619840328116803	14	21	0.593406593406593	0.9261	1.187192323739915	0.9869776658697768
PSMD9	-0.8800685571202007	-1.8362170739821582	77	77	0.974025974025974	0.8933	1.111966277892627	0.9832042196065413
GNL1	-2.1836477757810413	-1.2913767848059712	4	16	0.049059509404906	0.1047	-1.257713372058558	0.8702377803995057
FAM107A	-1.104977054553712	-1.4609965091148582	7	28	0.136863136863137	0.6293	0.4588797831692631	0.9490212027486388
GADD45G	-1.4444064309288571	-1.6042078220800855	18	40	0.303696303696304	0.5068	0.1962909933047119	0.9326534851157079
TSNAX	-1.477114433900788	-1.9096817899031129	36	89	0.307692307692308	0.6401	0.49464969061473835	0.9497902367706296
C15orf48	-0.921834896284603	-2.0490114827392087	7	120	0.034319656803432	0.9281	1.2469579698818478	0.9872726026188401
LINGO1	-1.9828068412676219	-1.0780406434838188	7	8	0.412587412587413	0.0937	-1.3442551903390194	0.8702377803995057
SRSF2	-1.5032047570905833	-1.8362170739821582	77	77	0.956043956043956	0.6017	0.38728132709093116	0.9473113886373001
CACNA1A	-1.4222283649287806	-1.894385585203259	15	85	0.107892107892108	0.6702	0.5347787464274073	0.9505243620476166
MYCBP2	-0.7671709559047707	-1.4190009712423397	14	25	0.445554445554446	0.8042	0.8487900820758167	0.9725235344271412
PPP1CC	-1.848856939026256	-2.029631401083603	110	110	0.962037962037962	0.5133	0.19875582965150018	0.9346378482174138
ARRB1	-1.9356329490453623	-1.4932612111294514	21	31	0.458541458541459	0.239	-0.5641409437152259	0.8937076394642203
HSPA8	-2.804459708328936	-2.2921616082692626	108	184	0.475524475524476	0.2591	-0.5338592554435534	0.8937076394642203
FKBP1A	-1.571139350992108	-1.5695663455592455	31	37	0.682317682317682	0.4226	-0.0019524425564688868	0.9234118352281043
PRSS23	-0.6851464640963205	-1.4637228072314534	29	29	0.947052947052947	0.8707	1.0175951065526398	0.9829648549553384
GADD45GIP1	-3.66130138298569	-1.4637228072314534	20	29	0.351648351648352	0.0133	-2.8722234173563876	0.8473518845298569
XRCC4	-1.5923456465456423	-1.4932612111294514	20	31	0.454545454545455	0.3732	-0.1263588563919643	0.9214834938960909
CLTC	-2.58484945823991	-2.375517509932407	72	205	0.260739260739261	0.371	-0.21620431789118874	0.9206508689642475
CMPK1	-1.9904313599625074	-0.989207086255978	5	6	0.295704295704296	0.0776	-1.5416609433277706	0.8702377803995057
PPARD	-0.6742767346386694	-1.5498189218348388	31	35	0.818181818181818	0.9	1.1049472846331991	0.9832042196065413
RPLP2	-1.1742120711411759	-1.9383906402747273	96	98	0.941058941058941	0.8101	0.875542546716128	0.9748035282388834
SNU13	-2.760601066865219	-2.1545159127756244	107	144	0.624375624375624	0.2378	-0.6477084162482153	0.8932734633513393
COX6C	-0.9739495090936279	-1.3613992373316564	15	19	0.626373626373626	0.6437	0.49903579326777453	0.9499847463419526
CCDC196	-0.3317193871028281	-0.9200755970619868	1	5	0.117882117882118	0.8528	0.9340689239183028	0.9807599322020408
SEC16A	-1.6993503730078483	-1.9980813235400166	87	109	0.706293706293706	0.5681	0.33018358748979604	0.9410602149661579
PIGT	-0.9483422013867792	-1.1627360015960364	5	11	0.248751248751249	0.5493	0.313008150606441	0.9387279106990586
U2AF2	-1.7841880068550813	-2.029631401083603	20	110	0.10989010989011	0.5464	0.269857284580908	0.9384754098913531
TSEN15	-0.8699313959799622	-1.0780406434838188	6	8	0.492507492507492	0.5492	0.309198041217555	0.9387279106990586
ATF1	-0.9864246376780704	-1.197841545170332	4	12	0.155844155844156	0.5434	0.29708911546931416	0.9378556323412219
MRPL9	-0.32737089295384003	-1.8565885106276787	64	79	0.799200799200799	0.9979	1.7605947748218513	0.9995747179033749
RBM47	-1.1799121253961862	-0.7822870941410897	2	3	0.156843156843157	0.2002	-0.6794574796414047	0.8796204890978071
SPEN	-2.088047245407939	-1.4190009712423397	3	25	0.016719832801672	0.1688	-0.8712084877948514	0.8727890016356915
E2F8	-0.518494606678285	-1.0334564560266484	3	7	0.277722277722278	0.7829	0.8035518337523727	0.9690875367576061
RPL14	-2.452504787798827	-2.3449355707776456	6	191	0.00754992450075499	0.4043	-0.11006355931282578	0.9229670857142315
HSPA1B	-2.105954095698782	-1.6508299441439411	3	48	0.00843991560084399	0.2417	-0.5665578702209901	0.8937076394642203
HSPB1	-3.0039636923102484	-2.0335100317660215	33	113	0.170829170829171	0.1423	-1.0772815553943182	0.8727890016356915
ASGR2	-1.9679029857351968	-1.5184135593195343	13	32	0.213786213786214	0.2388	-0.561534470505988	0.8936172894473551
SHC1	-1.9866853006981666	-2.0815892761022314	3	129	0.003439965600344	0.4799	0.10509494469901712	0.9308856225166767
SPC24	-0.5667754378685889	-1.4609965091148582	17	28	0.531468531468531	0.9202	1.152577383122749	0.9854660781116635
SEPHS1	-1.9506491706435196	-1.671200225412825	50	50	0.914085914085914	0.3063	-0.3415347666273534	0.9082046651695979
FOXO3	-0.969711256633259	-1.4213600114440268	10	24	0.280719280719281	0.6877	0.5912875373008826	0.9546099403401601
UHRF1BP1L	-2.8683001066749942	-1.257857491426704	3	15	0.015049849501505	0.0312	-2.2591068768695166	0.8473518845298569
TULP3	-2.3890269953654	-1.8096522041975067	3	70	0.004539954600454	0.2148	-0.6814225786288822	0.8796204890978071
HLA-DMA	-0.6791008785728434	-0.7822870941410897	2	3	0.294705294705295	0.4768	0.1763235220439524	0.9308856225166767
PSMB1	-1.1773405404873274	-1.9250037636420592	48	91	0.443556443556444	0.8045	0.8476408961023156	0.9727627894179142
GRB2	-2.494996615873461	-3.163643980173774	211	499	0.362637362637363	0.6928	0.5774368441447145	0.9552641142687143
SHTN1	-0.6836126031147473	-1.4190009712423397	9	25	0.268731268731269	0.8509	0.957596825327789	0.9805658067100154
GRAP2	-1.9737600903284052	-1.7776617693636896	36	65	0.404595404595405	0.3413	-0.22987634013809632	0.9117861270867733
DARS	-2.4703414611837236	-1.7190390048577022	59	59	0.908091908091908	0.1646	-0.9017879267019953	0.8727890016356915
SHISA3	-0.7924160487896964	-0.6610215811214314	2	2	0.401598401598402	0.3065	-0.24251186823142507	0.9082046651695979
TMEM120B	-1.9306228704044204	-1.2173932905494114	9	13	0.346653346653347	0.1412	-1.0212701533557984	0.8727890016356915
ATP1B3	-3.152316838606205	-1.9196115081598752	17	90	0.0797792022079779	0.0946	-1.3866321852175112	0.8702377803995057
