Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-0.6365891278149647	-1.8738541430155922	5	82	0.039989600103999	0.967	1.4402240472012862	0.9955279388342461
DFFA	-1.1150176149474496	-1.5136952912328523	28	33	0.725274725274725	0.65	0.5115902030610605	0.948375910093653
FOSL2	-1.3296248747855022	-1.7633445586710073	61	61	0.951048951048951	0.654	0.5041540591988803	0.9495137687040376
RPS20	-4.360620508775376	-2.0957028090816796	88	129	0.507492507492508	0.0182	-2.4769773159832607	0.7586447832949498
PNN	-1.459263430053257	-1.5057795176766162	11	31	0.201798201798202	0.4444	0.05924468385331688	0.9066564517138557
CANX	-3.8499807712124117	-1.8354973293980528	4	79	0.003269967300327	0.0264	-2.3495376720118784	0.7586447832949498
TSNAX	-4.773949212160872	-1.9092222150086136	5	88	0.003529964700353	0.0063	-3.2754223903857524	0.7444342270975216
EVA1C	-1.7403992753430095	-1.5299990074249272	18	35	0.32967032967033	0.326	-0.26822123341942966	0.8886474873460601
GPD1L	-0.8238880313356187	-1.3652626129636631	5	21	0.136863136863137	0.7504	0.7227745347301863	0.9611761046117611
CENPB	-1.017062912048253	-1.4408078803597761	24	26	0.806193806193806	0.6715	0.5532362069155635	0.953726217410236
MEOX2	-2.183027200129329	-2.3317936367780883	191	191	0.974025974025974	0.5054	0.15315476270653408	0.9256916279485049
TRIM27	-3.3837856078694073	-2.531873340120511	188	259	0.625374625374625	0.1861	-0.8448981381979493	0.849918316140599
ZAP70	-0.963833392335712	-1.029168883700964	6	7	0.556443556443556	0.4561	0.0995165399424905	0.9086403453684944
UIMC1	-1.5468732595112635	-1.580901016053667	27	38	0.545454545454545	0.4459	0.04259066417195387	0.9066710873879478
CEP126	-1.3263039488636221	-1.9520602959902074	9	97	0.048709512904871	0.7431	0.7054846924018805	0.961136379359263
AP1B1	-1.2579063665822872	-1.5299990074249272	19	35	0.395604395604396	0.5792	0.3468675418207043	0.9368685607295284
RNF130	-0.7724896869386952	-1.3858537875313857	15	22	0.557442557442557	0.7865	0.816050911711225	0.9676748128639991
SRSF2	-1.7227625504180597	-1.8354973293980528	9	79	0.0508994910050899	0.4848	0.1314851264902259	0.9227873905360091
NPM1	-1.6368425913324651	-2.4988152638937007	43	244	0.12987012987013	0.7937	0.8541304496408549	0.9680986446809865
LRIG1	-0.36483031926881343	-0.9859502166054055	5	6	0.705294705294705	0.8622	0.97216366792723	0.9792181878717163
GSDME	-0.42760452373847246	-0.9859502166054055	2	6	0.211788211788212	0.8145	0.8739108166981435	0.9741237370089004
KRT17	-1.125427361401862	-1.4368124849349417	1	25	0.003109968900311	0.6006	0.4063121292372452	0.9426394999101283
RXRA	-0.9519189389033031	-1.7478531289814436	5	60	0.042559574404256	0.8413	0.9457926814287091	0.9776034509604222
PPARD	-0.9702901154441794	-1.580901016053667	16	38	0.313686313686314	0.7681	0.7642679521109601	0.9652123568130992
PRPF3	-1.959596082099171	-1.9092222150086136	87	88	0.928071928071928	0.412	-0.05759560765222828	0.9053067601606373
CCDC196	-0.17616188226703292	-0.9258989886375645	5	5	0.922077922077922	0.9593	1.204368122662953	0.9952014444857766
DHX57	-2.2791254841298536	-1.4129325875657803	17	24	0.428571428571429	0.1256	-1.129786294418584	0.8364058278224332
EPB41L1	-1.2811469804638207	-1.5414945200717336	1	34	0.001579984200158	0.5638	0.325514390951195	0.9345672415748577
PSMB5	-1.5719444394980702	-1.7777107130259504	43	68	0.508491508491508	0.5347	0.24332762721523923	0.9316736971742653
LYPLA1	-1.5540247955587667	-1.301994769074956	17	17	0.81018981018981	0.3084	-0.3464424332258618	0.8818414640947967
LMO4	-2.1437765827206197	-1.6633877448454764	12	49	0.112887112887113	0.2312	-0.586173274950312	0.862390714836332
ORC1	-1.8989147108731665	-1.6710348825414685	28	50	0.393606393606394	0.3267	-0.276635463849808	0.8893672961326522
HLA-E	-2.2112411712025164	-1.5909050247542489	34	41	0.637362637362637	0.1855	-0.7777304225024549	0.849918316140599
ASGR2	-0.96339477236613	-1.5414945200717336	8	34	0.144855144855145	0.7526	0.7228022495116738	0.9614963915233156
UQCRC2	-2.044428080503678	-2.026569810615373	82	112	0.621378621378621	0.4235	-0.019697161640209803	0.9053067601606373
E2F8	-1.274300180252619	-1.029168883700964	3	7	0.131868131868132	0.2834	-0.3733746843359818	0.8719356038749009
COASY	-0.6068130177881507	-1.4041325194408154	23	23	0.941058941058941	0.8847	1.0597634067694244	0.9834369976310385
PSMB7	-1.885466713332463	-1.8350599950479056	59	73	0.684315684315684	0.4079	-0.058452235601113324	0.9053067601606373
CLASP2	-1.1863374474949442	-1.301994769074956	4	17	0.0922890771092289	0.4939	0.15898345315271042	0.9256916279485049
RPS26	-2.0740220582601947	-2.033423587348942	112	113	0.941058941058941	0.4164	-0.04448760452555289	0.9053067601606373
ABCC2	-1.3721174427115688	-1.5909050247542489	34	41	0.697302697302697	0.5466	0.2742992804700835	0.9345672415748577
