Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-3.1502914988780266	-1.9029441817120996	15	82	0.0720192798072019	0.0941	-1.4138056676081467	0.8341311564207817
TALDO1	-2.1652856556657825	-1.7888293244592857	57	65	0.743256743256743	0.2813	-0.44247423991296747	0.896824942598539
ZC3H18	-3.3839512222521955	-1.6828259053404164	37	50	0.497502497502497	0.0405	-2.060141490271989	0.8121351697905944
DDB2	-2.37045540348518	-1.5700890198358954	3	37	0.00881991180088199	0.145	-1.0013231198738446	0.8527401228131154
PFDN1	-2.1696147856628873	-1.8493117878811036	6	79	0.021209787902121	0.2958	-0.36402604916330616	0.9035372985630937
RAB7A	-2.770677607237449	-2.063581302474253	122	122	0.949050949050949	0.1987	-0.7824008055787602	0.8738816770643043
MED24	-1.5437846007836555	-1.5780196080947198	30	39	0.611388611388611	0.4443	0.04278153367848163	0.9242369880658993
RANGAP1	-4.0325217588702165	-1.884043554384218	61	80	0.554445554445554	0.0246	-2.4747664553334436	0.8051900692283713
TSNAX	-1.8090878460916018	-1.8986183656669327	77	88	0.778221778221778	0.4701	0.10340020634903159	0.9284470026279814
PSMD9	-1.6682763540508965	-1.8341733025498028	11	75	0.0738092619073809	0.5031	0.1881199798524448	0.9351033750907445
C15orf48	-1.3656172721663349	-2.0524155721301827	50	120	0.337662337662338	0.7611	0.7636926082838199	0.9629026305649627
RBM28	-2.1611100652687374	-1.5303610319217256	28	32	0.666333666333666	0.1824	-0.8085767509240435	0.8679937182414038
LYPD3	-0.9890385583957294	-1.9901192736256628	1	105	0.001029989700103	0.8887	1.097967843705282	0.9888336912127031
BASP1	-2.4052722014642076	-1.5303610319217256	22	32	0.438561438561439	0.1269	-1.121575766928865	0.8374681657517309
SRSF2	-1.4847832899755375	-1.8476631792996194	10	77	0.0670393296067039	0.6164	0.422043157603965	0.9445200599297197
KRT40	-2.6149126192389933	-2.647791692138001	206	294	0.62037962037962	0.4643	0.03129222303691078	0.9276987610685186
RPS23	-1.398713165899023	-2.072469681951831	43	121	0.278721278721279	0.748	0.7273581855106903	0.9611916857094778
UBL4A	-1.933753549300767	-1.7095483935189326	1	55	2.12999787000213e-4	0.3215	-0.2688561749928393	0.9061654810128742
FSBP	-1.4322246620626968	-1.248469298259113	9	14	0.372627372627373	0.3256	-0.2529585796903697	0.9066301667153941
XPA	-1.9094810872398924	-1.0723815316718803	7	8	0.423576423576424	0.1112	-1.2321494166140365	0.8374681657517309
GSDME	-0.656011788741713	-0.9349122814095565	5	5	0.739260739260739	0.6047	0.4403225199853787	0.9438358658684871
KRTAP10-7	-2.0339759038862817	-2.3316995209341975	70	194	0.280719280719281	0.5685	0.3060868644313506	0.9388805234113231
PPARD	-2.848423946602103	-1.5505669162957565	18	36	0.255744255744256	0.0721	-1.6207088933200804	0.8335388683353887
MCM2	-5.366625600968673	-3.772040695958651	282	784	0.285714285714286	0.1118	-1.2340271555878155	0.8374681657517309
PSD	-0.7461356864256717	-0.9792046622080508	5	6	0.562437562437562	0.573	0.36408833126948137	0.939824384908448
RXRG	-1.6087017230301508	-1.654846009289332	20	48	0.275724275724276	0.4482	0.05565914595680025	0.9266465140389402
CCDC196	-0.2953727673983339	-0.9349122814095565	3	5	0.503496503496504	0.8824	1.0096921943233055	0.9876141339637325
FYN	-1.8730364663471932	-2.2364830402757034	40	167	0.16983016983017	0.5973	0.38314272850553965	0.9429252819398911
TPM3	-2.4247901987087217	-1.903349853257262	6	89	0.01659983400166	0.2435	-0.5958205591175756	0.883039397435502
TSEN15	-0.3155012972618228	-1.0235290923530425	4	7	0.492507492507492	0.9154	1.095049667318712	0.9897648732779305
GABARAPL2	-1.4296175700076523	-1.9465365384964999	22	93	0.160839160839161	0.6797	0.5722538563001629	0.9551005197247026
OPTN	-1.1917079736165053	-1.6004169184798214	1	41	0.001619983800162	0.656	0.5100003753025502	0.9545789999042572
YIPF3	-1.3012695957798368	-1.248469298259113	4	14	0.104028959710403	0.3961	-0.0726851613558763	0.9175966825428008
NDUFS1	-2.2734516488575154	-1.80506441542431	5	69	0.016209837901621	0.2492	-0.5421071141790127	0.8852802932634494
FLNA	-1.3809418346534843	-2.2608940468546477	64	173	0.305694305694306	0.8288	0.9239780382513302	0.9792068892057197
SNCA	-0.6157817178919975	-1.729227359113142	41	57	0.666333666333666	0.9561	1.3335208431169805	0.9945925900131153
E2F8	-1.5661302544363565	-1.0235290923530425	7	7	0.597402597402597	0.1761	-0.8391975938593317	0.8677529805203379
CDK2	-2.157994465119222	-2.2279675174126523	158	161	0.936063936063936	0.4726	0.07335591234082	0.9287211629714222
CCDC151	-0.7664552858050359	-1.444791864536303	2	26	0.028759712402876	0.82	0.8707995198519729	0.9759156962406556
UBA6	-0.6283830977593043	-1.6908413571988183	51	51	0.972027972027972	0.9489	1.2790935243076949	0.9932375841951104
