Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
ANKRD34A	-1.3910173570798912	-1.6669872687916334	24	49	0.358641358641359	0.5733	0.33708215937931074	0.9376591857127604
NIN	-3.0384858826975187	-1.9459587916433387	7	94	0.016319836801632	0.1128	-1.225408984643968	0.8633599369975877
EEF1A1	-2.4035471429285624	-2.5637814037171376	5	266	0.003849961500385	0.5101	0.155411536570461	0.9330964733793032
FGL1	-2.24647417059252	-1.764813859231966	46	64	0.556443556443556	0.2389	-0.568826559262511	0.8896525766169917
FAM107A	-1.1448744823841943	-1.4682751872401194	19	29	0.502497502497502	0.6082	0.4164924145862832	0.9434152923821297
GADD45G	-2.1931230780412228	-1.5940535373847187	41	41	0.884115884115884	0.1904	-0.7549467734920855	0.8796784139249892
TSNAX	-2.089786828097472	-1.9117225676765095	51	91	0.42957042957043	0.3616	-0.20000686611785226	0.9136808319548346
CCDC12	-2.0850860282386456	-1.3674747356747488	5	21	0.0622893771062289	0.1526	-0.9639451632077739	0.8644314444194423
TSSK3	-1.4226202269958226	-1.3874405309987796	12	22	0.33966033966034	0.4128	-0.047053652543544155	0.9238395131994792
TCL6	-0.5091577646111801	-0.6647604662389504	2	2	0.556443556443556	0.5153	0.2902305254419273	0.9330964733793032
SRSF2	-3.7323684776373023	-1.8459692390606153	10	77	0.032249677503225	0.0348	-2.1650457370299345	0.8443211622893654
SP100	-1.507326993264645	-1.5453451929075055	36	36	0.908091908091908	0.4421	0.04802535862276207	0.9263417578678449
MCM5	-2.3710719942819027	-2.3255695001177736	125	190	0.561438561438561	0.4329	-0.04714504226844926	0.9263417578678449
PPIF	-1.6996256462758896	-1.5000434312403017	2	31	0.00700992990070099	0.3334	-0.25674898799405166	0.9031407426000185
SNRPB	-2.717521767871471	-1.7364765708388719	7	59	0.030039699603004	0.125	-1.1604447306262933	0.8633599369975877
CDK18	-1.9830028836548503	-1.6970233980427543	23	54	0.271728271728272	0.2993	-0.34507131530416624	0.8983701445862774
PTN	-2.8119422677836834	-1.9346746177475844	40	93	0.281718281718282	0.1537	-0.9903313369379017	0.8644314444194423
FGFR1OP	-1.7762138346057001	-2.100269054565767	71	131	0.445554445554446	0.5817	0.3504973285820755	0.9418832042944917
TRIM9	-2.80972305471783	-1.4870905815266047	10	30	0.116883116883117	0.0667	-1.6739710475895289	0.8443211622893654
