Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-2.5402241606099154	-1.868615636576369	34	80	0.275724275724276	0.1956	-0.7693170252754408	0.8783576093377846
U2AF2	-3.041915039798795	-2.03240495845564	32	113	0.162837162837163	0.1306	-1.120276204081928	0.8594246226483002
YWHAQ	-2.744748250679521	-2.0815923626386734	17	126	0.0611593884061159	0.2157	-0.7317691472195784	0.8842404817076799
RASIP1	-0.8938943746467926	-1.1998015169997227	4	12	0.167832167832168	0.6118	0.43770381238509565	0.9503719189103763
RPL17	-0.8348876438836635	-1.9788615839083472	1	100	0.001579984200158	0.942	1.2885177753337171	0.990451811961661
FAM107A	-2.4103244709706235	-1.4698483558649675	4	28	0.023349766502335	0.1082	-1.2180423396120386	0.8541117719213994
AURKA	-1.659956444216246	-2.315255775063054	96	183	0.447552447552448	0.726	0.67831731579926835	0.9655710043284336
TSNAX	-2.5148873853368334	-1.9331617328199846	90	92	0.897102897102897	0.2257	-0.6595995865026838	0.8900390866483802
TSG101	-0.8537003085167105	-1.9651504823541455	94	95	0.964035964035964	0.9272	1.233196482436181	0.9888364989314983
C15orf48	-1.8924358796351564	-2.0155813395544198	30	111	0.180819180819181	0.4882	0.13885654692934987	0.9397302947529514
UBA3	-1.7971090503221019	-1.500904882741763	29	30	0.813186813186813	0.2921	-0.38012574432279767	0.9096671906705682
SPAG8	-1.274582582903377	-1.1998015169997227	1	12	0.004539954600454	0.3867	-0.10699965155598483	0.928956284699399
LMNB1	-1.4613044593896005	-1.5419013802981076	5	36	0.0508994910050899	0.4654	0.10102169792564263	0.9353154752384107
SRSF2	-2.470862293165045	-1.8576207733862535	20	81	0.130869130869131	0.2118	-0.7136688244376352	0.8839801438543504
CDK18	-3.1508658072856237	-1.707637668283836	21	54	0.193806193806194	0.064	-1.7265530189374791	0.8398020828639414
HNRNPU	-2.336367562723654	-2.923085271732617	4	397	0.00165899834100166	0.6778	0.5266777290398016	0.9605927465313728
GSDME	-2.6766710482068743	-0.9801033733241457	5	6	0.211788211788212	0.0212	-2.5943309382899225	0.7775371995510729
REL	-2.4676608127916015	-2.3582334103870837	113	199	0.46953046953047	0.3998	-0.11149758285401168	0.928956284699399
RPS10	-2.1141702037884107	-2.0815923626386734	32	126	0.165834165834166	0.4317	-0.03594849938952773	0.9326544469736033
AFP	-0.2837284044492294	-1.1424665083195351	4	10	0.362637362637363	0.9538	1.2406861505203557	0.9924067775789673
PPARD	-0.962817929961079	-1.524971656173815	15	34	0.326673326673327	0.7499	0.7066677816429752	0.9697490554066144
PRDX6	-1.8481585824976963	-1.7300382660301898	36	58	0.468531468531469	0.3677	-0.14012462662342723	0.9248960026954199
IPO8	-2.8279300966677994	-1.5653259782690698	2	38	0.001479985200148	0.0743	-1.5858323962317202	0.8442080902041954
RANBP9	-1.5313145958850123	-1.7263052598973625	25	56	0.317682317682318	0.5321	0.2355497359338098	0.9411762823717629
