Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
CCT3	-1.0017981996452703	-2.098211586123975	11	129	0.0550294497055029	0.9142	1.201581385295817	0.9863725669317884
HARS	-2.060685884305615	-1.6054643169168847	1	41	2.12999787000213e-4	0.2446	-0.5581514213547759	0.8936249232219635
MAGEB18	-0.619143523028268	-1.142434048706326	10	10	0.867132867132867	0.7681	0.7734694341886915	0.9713466257205023
C22orf23	-0.45304399104725823	-0.7745410571618978	3	3	0.706293706293706	0.6556	0.5526588020345592	0.9517678886773987
KRTAP10-3	-1.560225103813037	-2.52316398183157	14	258	0.030379696203038	0.8334	0.9541918564148719	0.9782473168765446
MAP2K1	-1.8959704188336397	-1.3605586257481155	2	20	0.00860991390086099	0.1941	-0.7124188173859993	0.8804879735724437
DHX15	-2.095001558181439	-2.1067455015023517	55	134	0.308691308691309	0.4439	0.0127708110813737	0.9199372916440649
GADD45G	-1.2685649959718361	-1.6054643169168847	1	41	0.001349986500135	0.6081	0.41307540835024376	0.9480964042044301
TSNAX	-2.023714530410251	-1.9101247821595342	88	89	0.927072927072927	0.3799	-0.13031497206028558	0.9063238753844822
SEC23A	-4.167506070362242	-1.7866717911968206	1	68	9.99999000001e-7	0.0169	-2.800430093305163	0.8423689353119068
DARS	-1.168366234062439	-1.770740734595112	18	63	0.200799200799201	0.7475	0.7131742913374398	0.9700332542066465
SOCS3	-1.7052116674382494	-1.3912878601264718	14	23	0.375624375624376	0.2774	-0.4151877086640585	0.8957442123707492
ARFIP2	-3.8924248486207556	-1.3912878601264718	15	23	0.267732267732268	0.0095	-3.3079406885395075	0.7727227277272273
SRSF2	-1.9911403028700811	-1.8681566987162623	48	82	0.451548451548452	0.3755	-0.14256096087729436	0.9050036062810931
EFHC2	-1.6343588119924695	-1.5622588938329647	31	37	0.677322677322677	0.3949	-0.09112106474783088	0.9094994624612266
TGM1	-0.44906179181799216	-1.236458483577423	3	14	0.150849150849151	0.9083	1.1012852541299414	0.9863725669317884
LASP1	-0.9250752722148283	-1.710776757102974	2	54	0.010979890201098	0.8443	0.9528936597341913	0.979839026805499
CCNK	-1.1109514701655259	-1.473076477811645	2	29	0.015909840901591	0.633	0.4636569919905736	0.9490995570906702
LMO4	-2.8742857198280993	-1.680374107131212	44	50	0.68631368631368606	0.0941	-1.4266438991461752	0.8516834691852152
GSDME	-0.9435012807798917	-0.9869344481527258	3	6	0.211788211788212	0.4426	0.0671153920819532	0.9195226142870727
ZSCAN31	-1.5314267941634507	-0.7745410571618978	3	3	0.308691308691309	0.1034	-1.3010991662958604	0.8523626745960501
PPARD	-0.7791908252021408	-1.5622588938329647	36	37	0.915084915084915	0.8623	0.9896543297845857	0.9815273986982809
AVPI1	-1.1452973861869784	-1.078070721446753	7	8	0.561438561438561	0.3696	-0.09860735722678077	0.9050036062810931
RPS6	-1.8654666613469857	-2.171965142336839	2	143	0.00122699877300123	0.5651	0.3209645935310474	0.940126028719442
CALU	-0.9783855949798591	-1.966265995715811	13	98	0.0905890941090589	0.8931	1.116598420583029	0.9861022810985957
FN1	-2.237903599528921	-3.4268336209428982	187	618	0.256743256743257	0.84	0.9755194491630648	0.9788845740267774
HSP90AB1	-3.3976484665552906	-3.2637827726795225	110	556	0.144855144855145	0.397	-0.11295116280344926	0.9094994624612266
ORC4	-2.2466518904761816	-1.6111932557942488	26	43	0.401598401598402	0.1873	-0.78577239895216755	0.8804879735724437
ARRDC1	-2.5071195152303427	-1.5045384694296255	29	30	0.763236763236763	0.1045	-1.263502454971272	0.8523626745960501
PIN1	-2.428608195942227	-2.0692034406842965	12	122	0.040039599604004	0.2995	-0.38972843931081264	0.8990273277943645
CCDC196	-0.2757144685296111	-0.8627158543039068	3	4	0.631368631368631	0.8692	0.9688299833570825	0.9826505766243027
FKBP4	-3.5692401077821128	-1.6220053947055415	17	44	0.160839160839161	0.0265	-2.421532320233643	0.8423689353119068
HSPA8	-3.9109476150126614	-2.338180306061912	136	192	0.577422577422577	0.0627	-1.6194826282427952	0.8489151084891511
AARSD1	-1.4144672164415617	-2.0904429333341743	121	126	0.915084915084915	0.754	0.7269292410257642	0.9700332542066465
TSEN15	-2.4606972656167128	-1.078070721446753	8	8	0.492507492507492	0.0419	-2.028021917776605	0.8423689353119068
VAPB	-1.7684707063324376	-1.9628690908745885	16	100	0.0900990990090099	0.5264	0.2185955352082347	0.9288550596995094
PSMA3	-2.2879232882978995	-2.1753717128261165	31	149	0.12987012987013	0.3977	-0.12153605974743392	0.9094994624612266
RPS2	-3.5409316005225904	-2.4059210257340333	104	216	0.364635364635365	0.1335	-1.140577242589861	0.865036303387205
