Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
UBE2I	-1.0502875360712018	-2.3137572588119757	161	188	0.816183816183816	0.938	1.304567652779329	0.9924762635832992
HBD	-0.42816359076068095	-1.2715651710682954	12	16	0.677322677322677	0.9272	1.1713694861620951	0.9910396329834943
HEXB	-0.5087519741574358	-1.3840815897204253	1	22	0.016719832801672	0.9214	1.16283862073243	0.9903974567508214
YWHAB	-4.248269397903101	-2.448511650797373	7	231	0.004109958900411	0.0521	-1.7970600512540347	0.8711250087112501
PDPK1	-1.0594029572654122	-1.6073559332167626	3	42	0.024979750202498	0.7306	0.674265815119903	0.9707631762750412
TNF	-1.13272272920193	-1.6295912572559395	25	46	0.426573426573427	0.6977	0.6130930410661655	0.9669077192528139
CANX	-1.8816168217186056	-1.8732376182679487	52	80	0.520479520479521	0.4265	-0.009686789110774634	0.9295539457779516
TCEANC	-1.6412173721208996	-1.5124540113468432	3	31	0.019719802801972	0.3625	-0.163221403972261	0.9127875328182583
DAP3	-1.3787294962138068	-1.5781944440175124	14	38	0.232767232767233	0.5327	0.25026824338638337	0.9389371214538609
TSNAX	-3.0014137361750657	-1.9066834197068516	6	88	0.012859871401286	0.1183	-1.2254895858279524	0.8711250087112501
ELAC2	-1.2412491801513286	-1.582036431523965	1	39	0.00151399848600151	0.6102	0.4227490781906555	0.9530590532555814
FYTTD1	-1.8165822496931576	-1.5781944440175124	31	38	0.64035964035964	0.3224	-0.2991046699086739	0.9049004465112401
SRSF2	-3.3725414300244387	-1.8845354653957678	11	82	0.039979600203998	0.0682	-1.6988504697010292	0.8711250087112501
IRF2BP1	-0.9380974870583932	-1.3359320619923896	14	19	0.575424575424575	0.6668	0.5398449473100432	0.962871425861898
FBL	-2.631403654025595	-2.221906002169775	88	163	0.426573426573427	0.2952	-0.4347854092712137	0.8997122525741275
CEP170	-2.342094258337785	-2.172367139223025	104	147	0.6003996003996	0.3796	-0.1839800244734391	0.9187422666604008
CDK18	-1.5059360780070732	-1.7096787550588544	37	55	0.53946053946054	0.5309	0.24389364768694932	0.9388517490919772
GSDME	-1.6807973569304742	-0.9864168152009076	4	6	0.211788211788212	0.1289	-1.0841288172848664	0.8750428010065711
SMARCD1	-2.9363682528849644	-1.8768384143975527	74	81	0.778221778221778	0.1227	-1.2051674368877736	0.8711250087112501
TNNT1	-1.7190128754102378	-1.7096787550588544	33	55	0.451548451548452	0.4251	-0.011173568019180024	0.9295539457779516
PPARD	-1.9529629330844296	-1.5529986084961298	6	36	0.0532094679053209	0.2561	-0.49701005002025533	0.8985534255447294
ZSCAN26	-1.0440151099347514	-1.57451868409189	26	37	0.581418581418581	0.7177	0.6542410823924152	0.9701269352548427
EP300	-3.9148897721474123	-1.8813323015086323	14	83	0.0533394666053339	0.0292	-2.3284673155496183	0.8711250087112501
ARHGEF2	-0.9211442736617276	-1.3840815897204253	22	22	0.908091908091908	0.7019	0.6149927758870977	0.9672781654370857
PDLIM7	-1.0483605814660482	-1.9778120668674346	5	102	0.023209767902321	0.8717	1.0481946587239204	0.9879978525300093
RAB5C	-2.49796477626822	-2.040214309612836	48	114	0.296703296703297	0.2689	-0.4960097399489366	0.8985534255447294
CCDC196	-1.863935504682549	-0.9228682238256124	2	5	0.038449615503845	0.0809	-1.4900766766500289	0.8711250087112501
RPS10-NUDT3	-0.7605960450111212	-0.6746004512138344	2	2	0.416583416583417	0.3389	-0.15686359901326385	0.9067746472914443
CD160	-0.7625157051415575	-0.7781098859589526	1	3	0.0612693873061269	0.4061	0.026362743750143375	0.9247769647876425
