Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-1.297085996749332	-1.8674592976705304	2	79	0.004539954600454	0.7217	0.6498303974882044	0.9651784053938517
KRTAP10-5	-1.424060513942393	-1.9454267142057742	86	95	0.835164835164835	0.6922	0.586013743405948	0.9610079927679747
AIMP1	-2.472972746820044	-1.6667934661004022	22	50	0.254745254745255	0.1494	-0.9740460631443314	0.8603025615442021
STAT3	-1.0453048274060472	-2.033374786221214	23	111	0.155844155844156	0.8898	1.0896020499356045	0.9828232713666942
SMARCE1	-2.5262343247412513	-1.812718791282944	20	72	0.146853146853147	0.1827	-0.8219169138625315	0.8683778925012063
FAM107A	-1.8980103419844643	-1.4491452212396632	5	27	0.0529594704052959	0.2365	-0.5781056314112404	0.8813101041162608
RIOX2	-0.829784395518365	-1.2675246131477462	1	15	0.010619893801062	0.6903	0.5996263070984663	0.9609275752420435
VAPB	-2.336535616967441	-1.9788194379444575	65	103	0.498501498501498	0.2923	-0.3972630940065624	0.8983791801944688
TSNAX	-1.075680067536005	-1.9134879145122217	15	87	0.117882117882118	0.8465	0.9633967326358085	0.9812572402391553
ALDOA	-1.0623730234235977	-1.8478611227388992	1	77	0.00117599882400118	0.8284	0.8995440070389732	0.9785566533161583
C15orf48	-1.0986595315496892	-2.0599719055344137	40	117	0.278721278721279	0.8721	1.0460608124002557	0.9821160123129408
DDIT3	-1.0344795073618853	-1.656978826477214	2	48	0.010619893801062	0.7672	0.7636349326142883	0.970646600631628
JAK3	-3.3272746240563715	-1.6304512326406175	32	44	0.46953046953047	0.0416	-2.081532720004486	0.821133713966733
AHCYL1	-3.335378600712648	-2.07530343286593	21	125	0.0757092429075709	0.0921	-1.379167569673809	0.844311608443116
PPP2R5C	-2.11809038444791	-1.3631634312699301	7	20	0.122877122877123	0.1399	-1.022308209112196	0.8589846565672691
BLMH	-1.0010767899566309	-1.5285059594311943	24	34	0.583416583416583	0.7202	0.6689180078704551	0.9651784053938517
DHX9	-1.5838761613883872	-2.076677256959645	1	124	2.12999787000213e-4	0.6674	0.5401547933047517	0.9581092947043324
CCT6A	-1.839464538465141	-2.033848175654116	2	114	0.001589984100159	0.5197	0.2122213269501155	0.9325781551089143
JPH1	-1.2125552621846145	-1.3351676923387479	9	19	0.283716283716284	0.4933	0.16611657683603995	0.9273793432839458
GRN	-2.0994858955262656	-1.6667934661004022	37	50	0.564435564435564	0.2465	-0.5227898651257786	0.8851434501388928
CCDC85B	-4.600961397156287	-2.1113893111316515	42	134	0.167832167832168	0.0149	-2.715867282176253	0.821133713966733
CUL5	-1.519005677927869	-2.707349777963302	51	319	0.122877122877123	0.8883	1.1308869907932104	0.9828232713666942
ZSCAN31	-0.8696007751471064	-0.7703340113015839	1	3	0.04719952800472	0.3404	-0.1715104013216678	0.9043592351946786
MIA3	-0.4203315054590856	-1.447848864550932	9	26	0.301698301698302	0.9596	1.3159947759297173	0.9920995876364267
SMAD9	-2.981912979175926	-2.076677256959645	5	124	0.00609993900060999	0.1547	-0.9922206318535055	0.86078403608514
CUL4A	-3.2622535663319567	-2.22068718459539	95	161	0.458541458541459	0.1331	-1.101037842619859	0.8577222277772223
PRDX6	-0.9118555754293692	-1.7274323000918512	18	57	0.240759240759241	0.8559	0.9785627842288753	0.9821160123129408
PPARD	-1.8007084998556944	-1.546227740463317	30	36	0.656343656343656	0.3145	-0.3270948585901235	0.9035477107515458
AGO3	-1.5254688259174083	-1.4260898070708292	22	25	0.695304695304695	0.3784	-0.13274052627572927	0.9139653622389816
CREB3	-2.3442463572193324	-2.2647903862659637	33	174	0.118881118881119	0.413	-0.08152747313022447	0.9140477654292721
CCDC196	-0.910338610597651	-0.9244902362303968	4	5	0.441558441558442	0.4259	0.02294195628139772	0.9140477654292721
XRCC5	-2.0556952137467217	-1.7836691151210557	30	65	0.313686313686314	0.3092	-0.31801508385718724	0.9015680710409971
DYNC1LI2	-0.88944216431208	-1.4260898070708292	2	25	0.025049749502505	0.7427	0.7168000987652943	0.9671075751011778
RPS10-NUDT3	-0.5415118599142821	-0.6600518038571368	1	2	0.155844155844156	0.4772	0.20973478879164872	0.9222720339649884
DSTN	-1.1204538282232166	-1.8663441335362685	11	80	0.0850091499085009	0.8052	0.8601291366798852	0.9741900128980151
RSPH9	-1.0953611110483545	-1.2437030098246218	3	14	0.0742092579074209	0.5105	0.20882572427999407	0.9321127293211274
TSEN15	-0.2858254110656782	-1.0733160386275171	5	8	0.567432567432567	0.9295	1.1586820581363233	0.985546569500261
CPSF7	-0.8376961638894773	-1.6513775893127334	45	45	0.958041958041958	0.8601	0.9875220584066721	0.9821160123129408
RBM47	-0.3883357911562305	-0.7703340113015839	3	3	0.742257742257742	0.7108	0.660006083639922	0.9645466131852892
USP53	-1.0217276470332861	-1.4035617840339127	10	23	0.287712287712288	0.6454	0.4994760646475224	0.9555412274864467
