Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-0.7283273593099749	-1.855254239219202	48	79	0.551448551448551	0.9423	1.3104633223577988	0.9880521136372297
MTPN	-0.6991158799372404	-1.467017529060678	14	29	0.38961038961039	0.859	0.9810018899347944	0.9801467535365668
NELFCD	-1.7585481588087526	-1.6103644860367623	42	42	0.908091908091908	0.359	-0.18223299261418802	0.9142670638596518
GOLGA2	-3.516350163783107	-2.6882316622091853	115	310	0.27972027972028	0.1889	-0.7868693230152257	0.8951698511265699
RPL19	-0.7861476648831711	-2.0260523057431574	1	113	0.001579984200158	0.9572	1.3820345359580126	0.9927901819633002
FAM107A	-1.5048545028432354	-1.4653408060236905	1	27	0.00117599882400118	0.4074	-0.05115624224793617	0.9247415285245237
CALCOCO2	-3.3877486028930064	-2.14476689069109	30	140	0.112887112887113	0.0993	-1.3267412871977606	0.8533898726209603
PBXIP1	-1.0880770481487083	-1.4552057902526854	3	28	0.036639633603664	0.6318	0.4732324754649693	0.9528740693182143
SUMO1	-0.6233697900147975	-1.6705646782576156	4	49	0.050879491205088	0.9472	1.2905126408542316	0.9898186308518029
ABL2	-2.5948217612477156	-1.467017529060678	18	29	0.348651348651349	0.0812	-1.4407809704730785	0.8533898726209603
JADE1	-1.2617048312542023	-1.1730865782933013	10	11	0.642357642357642	0.3725	-0.12657965571945393	0.9172502251770641
TCL6	-0.1060007111845359	-0.6598340967691616	2	2	0.885114885114885	0.9194	1.0224862730466748	0.9858136949517698
TCF4	-2.613378649971954	-2.2902335474501645	69	177	0.288711288711289	0.3244	-0.3360136584424559	0.9112500514654417
ADAMTSL4	-1.4440946833392128	-1.9503774290897207	48	97	0.3996003996004	0.6831	0.5809602985279773	0.9637169908419891
KRT31	-1.9810264050661002	-2.325513170673435	61	187	0.248751248751249	0.5829	0.3520519517111817	0.9463987753990185
RPL7	-3.6034159415647777	-2.1319638805576004	16	134	0.043429565704343	0.0751	-1.5796378502180652	0.8533898726209603
SRSF2	-1.1925252930358463	-1.8803054991884962	4	81	0.018549814501855	0.7802	0.7982373248553698	0.9743155740551356
C1orf94	-1.32241952858896	-1.7687678083922345	25	62	0.296703296703297	0.6654	0.5258257146096977	0.9583789468531623
CCDC85B	-2.1320561656752157	-2.1216166197209176	6	133	0.012719872801272	0.4328	-0.011290618987169406	0.9259080647163079
POC1A	-2.6117408718607242	-1.8965361468378656	50	86	0.424575424575425	0.189	-0.8125171120459197	0.8951698511265699
CALM3	-2.22374332093404	-1.7715473179133716	26	64	0.255744255744256	0.2501	-0.5381064077550659	0.8971766915972494
RXRA	-2.0973640381885974	-1.7497868895774924	10	60	0.0694793052069479	0.2801	-0.41009248614400295	0.9053352090533521
