Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
DHX57	-1.3768905980885657	-1.4343483098017238	8	26	0.157842157842158	0.4539	0.07503784311616088	0.9232489035953503
EEF1A1	-3.1890038082289753	-2.547301075873756	149	259	0.473526473526474	0.2371	-0.6322086635956222	0.8839277362586322
TOMM40	-1.0675151153646518	-2.00444465753899	38	103	0.301698301698302	0.8717	1.0397551317857325	0.9839864169195103
ORC5	-1.5853405814101955	-1.7103315528679575	6	57	0.039979600203998	0.4923	0.1511805499099645	0.9322058119605806
FAM107A	-0.910822947800306	-1.4360735310023631	24	27	0.779220779220779	0.7304	0.6856541458998054	0.9634979598959561
LGALS3BP	-1.168854233459994	-1.8977539581495015	80	88	0.848151848151848	0.7994	0.8378850324885412	0.9763397728781519
DKC1	-1.1355436888279582	-1.7742841269283043	61	61	0.958041958041958	0.7572	0.7506260870810088	0.9684649843629721
HAUS7	-1.8709333907999846	-1.7103315528679575	10	57	0.0793092069079309	0.3537	-0.19425302397397337	0.904125718368806
RPS27A	-2.0859536526566593	-1.7622963675388268	38	63	0.444555444555445	0.2905	-0.37636875905101097	0.9015405345336327
C15orf48	-3.2917990510922888	-2.0545669785236766	8	117	0.015509844901551	0.1035	-1.361492580086039	0.8594529069185515
PCMT1	-1.5970714171255145	-1.860820334135991	2	78	0.003139968600314	0.5597	0.30484226148802634	0.9438993256997946
SRSF2	-0.8752899166245338	-1.857392023433279	8	80	0.0632993670063299	0.9041	1.1326391772775468	0.9858846386411342
FOXO4	-1.5794486086474906	-0.9806200565880067	6	6	0.545454545454545	0.1581	-0.9372536806436135	0.8649190946827104
SNRPF	-2.537238740847362	-1.692590549714456	30	52	0.378621378621379	0.1491	-1.0238044091881182	0.8610371357230474
MRPL10	-2.64111291225179	-1.4912444192320515	4	30	0.018729812701873	0.0841	-1.4625182793220266	0.8594529069185515
USP11	-2.3109713764357096	-1.9600340285382747	13	99	0.0581394186058139	0.296	-0.3906636671699331	0.9017410646727069
SELENON	-1.0883831986841124	-1.270595474482702	11	15	0.521478521478521	0.5327	0.25195036558967576	0.9413540269670235
RHOBTB1	-0.24478916596095238	-1.163116460632513	11	11	0.95004995004995	0.9712	1.3390985707843899	0.9924700960560879
KRTAP10-8	-1.249221120549294	-2.161044325990961	6	147	0.018479815201848	0.8485	0.9725431590876922	0.9803129962692954
CDK18	-1.3161872310184117	-1.7103315528679575	26	57	0.341658341658342	0.6377	0.4767300759898527	0.951288845177548
CAPZB	-1.7695497527462853	-1.7622963675388268	46	63	0.593406593406593	0.4257	-0.008434686055208843	0.9195378869489415
SNX2	-1.1968267683067229	-1.7326556680714058	42	58	0.619380619380619	0.7082	0.6364828250975887	0.9609521457797342
RXRA	-0.959883939707356	-1.722000779132768	3	56	0.020679793202068	0.827	0.9107394288700781	0.9770830521162266
STIP1	-2.432072078224919	-2.1209605950175536	29	138	0.125874125874126	0.3268	-0.3396844462967171	0.9029040961180547
PPARD	-1.2175347626739834	-1.579269417877511	34	37	0.81018981018981	0.6161	0.4487880620068156	0.948965821537851
POLR3B	-1.0749475862933178	-1.5824051730891882	13	38	0.232767232767233	0.7059	0.6273076257550945	0.9606308254541689
RANBP9	-2.5558323824000153	-1.751038542349214	9	62	0.048139518604814	0.1545	-0.9586426861380752	0.8615529619690563
CCDC196	-0.5943938635461075	-0.8683949409599108	1	4	0.0707792922070779	0.6084	0.45465102238516686	0.9482933604025854
THAP12	-1.8646729168291225	-1.1351591291917627	5	10	0.161838161838162	0.1318	-1.0839474063556869	0.8601023441959602
ZDHHC17	-2.217459368836015	-2.4406409623604848	124	221	0.474525474525474	0.5414	0.22376397004589813	0.9425145817652908
G0S2	-0.7989223635851401	-0.6609750409436024	2	2	0.398601398601399	0.3022	-0.2517445742499665	0.9017410646727069
APBB1	-1.3442789743531802	-1.270595474482702	13	15	0.63036963036963	0.3805	-0.10188437990212255	0.9113799608035503
RPS3A	-2.201091201011297	-2.2180133418376324	31	158	0.123876123876124	0.4551	0.018102330926378238	0.9243395559688364
TSEN15	-1.6418963457684865	-1.067083649155294	1	8	0.002879971200288	0.1644	-0.8671289702884053	0.8649190946827104
KANSL1L	-0.03995237040643716	-0.6609750409436024	2	2	0.955044955044955	0.9798	1.13332455317172	0.9940803477745963
GSS	-0.6798865916855201	-1.4360735310023631	26	27	0.895104895104895	0.8635	0.9871149630278934	0.9820415769930243
E2F8	-0.4474423450029779	-1.0217743559140717	7	7	0.863136863136863	0.8223	0.885271885814652	0.976469462198323
CD44	-1.1039342822922422	-1.2801352487783602	13	16	0.612387612387612	0.5288	0.24441089238235425	0.9413540269670235
LZTS2	-3.5609416068828526	-2.3249984881836063	76	189	0.282717282717283	0.1126	-1.2771923606204483	0.8594529069185515
RPS6	-1.7330158489025016	-2.1529825253239543	78	140	0.465534465534466	0.6318	0.45308382045629897	0.9508975512914776
