Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
RAP1GDS1	-1.2419041799406656	-1.6238737099930156	10	45	0.128871128871129	0.6376	0.4709965299027299	0.9595669282342429
RPL3	-1.9597895373304166	-2.037361594177893	11	114	0.043429565704343	0.4715	0.08571812563731881	0.9242185472613549
MTUS2	-3.299151554617207	-2.2124180035939602	130	160	0.694305694305694	0.1244	-1.1567252128242986	0.8638750066012165
RAP1GAP	-0.5782024214941162	-1.1031005975184478	8	9	0.734265734265734	0.7701	0.7691375880847576	0.9723402414756565
FAM107A	-1.7396148017018316	-1.430922333034872	3	26	0.021659783402166	0.2798	-0.4016579508782772	0.8984676335516055
ABRAXAS1	-1.3472039508192226	-1.1031005975184478	5	9	0.244755244755245	0.2963	-0.35768663900340225	0.8984676335516055
STUB1	-2.7927496998587182	-1.9929898848225371	52	108	0.33966033966034	0.1775	-0.8943670659366505	0.8683410451351435
MLF1	-3.987185358404637	-2.0007312392736827	1	103	9.99999000001e-7	0.034	-2.1876157694697045	0.8574421072481612
ZBP1	-0.8788481707662684	-0.8644670811928572	2	4	0.166833166833167	0.4008	-0.0236611268698188	0.916767092044029
STK3	-1.5255669576971569	-1.820539938585223	3	71	0.00942990570094299	0.5784	0.34255451457595915	0.9507829206870023
TPM1	-2.5350050919146128	-1.9076416553518154	51	88	0.427572427572428	0.212	-0.7133998372750857	0.881218104364913
TCL6	-0.7016115250000361	-0.6661709334978047	1	2	0.104895104895105	0.3679	-0.06581211988273922	0.9078961910433502
TLX3	-2.405014846134252	-1.2131276554697565	8	13	0.236763236763237	0.0601	-1.6961078340851317	0.8574421072481612
SRSF2	-2.1438085084576826	-1.8642397028317546	2	79	0.001589984100159	0.3193	-0.32140637178055326	0.8989445882997907
PSMB2	-2.460090395417164	-1.826641656237584	15	73	0.0956490435095649	0.2051	-0.7431579845691387	0.881218104364913
HSP90AA1	-1.3983061330465203	-2.2787377274415457	36	175	0.153846153846154	0.8222	0.9103210041247585	0.9793905274539901
CDK18	-0.6305112454473752	-1.7057618953453748	9	54	0.125874125874126	0.9458	1.2879369062735335	0.9941222296898758
CNTRL	-2.3618814463097935	-2.179925227157195	109	150	0.621378621378621	0.3742	-0.19567358308377925	0.9115625953942122
MYH10	-0.83721882614199	-1.6132106068726768	3	44	0.030039699603004	0.8511	0.9718311593068002	0.9850740116828013
ZSCAN31	-0.6438968902121531	-0.7725032763341813	2	3	0.308691308691309	0.4903	0.22350879657479314	0.9295185843393294
TCF4	-4.93951044470757	-2.2716797708526006	89	179	0.340659340659341	0.0121	-2.792713785839815	0.8574421072481612
SMAD9	-3.0167806617353343	-2.065221010451493	107	122	0.76023976023976	0.1451	-1.052470507586372	0.8666426002157218
PPARD	-0.9090277625639611	-1.563138783995736	33	38	0.778221778221778	0.7899	0.8181074471662129	0.9759706937420587
NEBL	-1.083446086191962	-1.3718519007627785	2	21	0.022879771202288	0.5972	0.3850030416124152	0.9543390471455702
DST	-1.0491554285348883	-1.6238737099930156	16	45	0.255744255744256	0.7471	0.7086699198266928	0.9708468189809217
