Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-1.7993939304925963	-1.8682770444526768	22	79	0.175824175824176	0.4564	0.07924269151444432	0.9208560717944446
BAG6	-2.246081050016689	-2.3606662121935473	120	201	0.505494505494505	0.4995	0.11750832632425717	0.9300466375751344
HSPA4L	-2.3117440153932027	-1.6809778519102132	6	50	0.03169968300317	0.1922	-0.7637558599565497	0.8782157127322612
FAM107A	-1.5059682728419106	-1.446915512191988	5	26	0.0694793052069479	0.3958	-0.0770553175681981	0.9205609524545206
IKBKB	-2.225517401268895	-1.5976981739145488	28	40	0.49050949050949	0.1846	-0.7814194057787379	0.8774246146023538
TSNAX	-1.9229432191745353	-1.909028859468039	41	89	0.33966033966034	0.418	-0.015619459972069543	0.9205609524545206
TNFRSF13B	-1.8070481289425235	-0.6679878722490605	2	2	0.124875124875125	0.0414	-2.1107063091375124	0.8554896085548962
MITD1	-1.2099882059263112	-1.1908884159113908	9	12	0.487512487512487	0.4153	-0.027893114259596306	0.9205609524545206
TCL6	-0.1069816135629864	-0.6679878722490605	2	2	0.884115884115884	0.9274	1.0395582171496929	0.9874633984587704
SRSF2	-0.5053364779362408	-1.8625227421773745	43	81	0.497502497502497	0.9861	1.545133870643231	0.9968274405436169
GAPDHS	-1.5815793054667393	-1.3515239904821301	12	20	0.362637362637363	0.31	-0.30993361930408875	0.9152898792230965
CDH2	-2.989017638095368	-1.5978988772468194	37	41	0.684315684315684	0.0572	-1.7541247139668728	0.8554896085548962
CYC1	-3.839564456946708	-1.742638295033289	20	60	0.141858141858142	0.024	-2.4812695665566036	0.8554896085548962
CCNK	-3.372199903031399	-1.4766631628831006	16	29	0.246753246753247	0.0259	-2.433620409412729	0.8554896085548962
EIF3A	-1.5297644001398933	-1.7896295162964815	60	64	0.851148851148851	0.5614	0.3034283294074174	0.9356371906329677
PTN	-4.0222972406725654	-1.9395024294986087	1	95	9.99999000001e-7	0.028	-2.3679349666522183	0.8554896085548962
PTGER3	-1.3370971000008036	-1.9670634911030573	12	102	0.0683893161068389	0.7452	0.7122549401803528	0.9680805984636222
SMAD9	-3.0049121929665903	-2.079898796334468	92	123	0.611388611388611	0.1546	-1.003224378472486	0.8748418087484181
C15orf48	-1.8824725197358243	-2.018434291874185	112	112	0.962037962037962	0.4962	0.1517192971462212	0.9291311496574841
PRDX6	-4.6047097955150615	-1.7269722388385114	5	58	0.00587994120058799	0.0051	-3.4588502406040758	0.8554896085548962
CDC5L	-4.9465315051686805	-2.0523183414256487	42	117	0.188811188811189	0.0069	-3.153047781858089	0.8554896085548962
CPLANE2	-0.4979577731302292	-1.106335170452093	1	9	0.041589584104159	0.8205	0.880503498942458	0.9747529213136611
A2M	-1.1240687454903449	-1.7960543514702447	1	66	0.00118299881700118	0.7782	0.7816988270065669	0.9702968539882679
MLH1	-3.279426172550191	-1.539424480638104	20	33	0.314685314685315	0.0337	-2.2054003267969993	0.8554896085548962
CCDC196	-0.14092950581362632	-0.8719171137782189	4	4	0.922077922077922	0.9594	1.1802447462836114	0.9928590942930455
AK2	-1.0334773605446177	-1.4488098897888266	19	27	0.559440559440559	0.67490000000000006	0.5475218883964228	0.9527762699398629
RPS10-NUDT3	-0.5415118599142821	-0.6679878722490605	1	2	0.155844155844156	0.491	0.23436312137208706	0.9291311496574841
TSEN15	-0.8578185953557662	-1.0643920138020089	8	8	0.781218781218781	0.5562	0.3157134074827514	0.9356371906329677
TNPO2	-1.023170189177514	-1.5499837372597425	7	34	0.116883116883117	0.7223	0.6582992583708451	0.9630376229609495
NOP2	-1.7745276949655613	-1.9659544205517179	59	97	0.495504495504495	0.5175	0.2132871444563247	0.9321563307730636
NECTIN2	-1.8211964759846029	-1.3515239904821301	2	20	0.00942990570094299	0.2229	-0.6327490991854157	0.8904687922282346
DPP3	-1.3202158799241175	-1.3420378962639352	19	19	0.852147852147852	0.4366	0.02930799254712649	0.9205609524545206
TNIP1	-1.836759849251334	-1.822902450624998	65	71	0.814185814185814	0.4168	-0.016107557577628002	0.9205609524545206
FHL3	-3.2303846515177588	-2.045810795214449	62	116	0.381618381618382	0.1091	-1.295154662098687	0.8720837115101547
E2F8	-1.6068865469438598	-1.0300764184724631	1	7	0.003569964300357	0.1717	-0.8843199379636978	0.8768381724115883
UBA6	-3.268963054967119	-1.6905026376558654	21	51	0.202797202797203	0.0515	-1.9110809759018557	0.8554896085548962
NFKBIA	-2.434187416198332	-1.8436004515070823	34	77	0.291708291708292	0.2171	-0.6838265430515214	0.8899956329534084
ATP5F1A	-1.4887967801231834	-2.0011724405037317	7	104	0.029069709302907	0.6798	0.5655776433536968	0.9545662679998216
MKRN3	-3.0390129557048757	-1.739452082871521	12	59	0.0722192778072219	0.0787	-1.5409032971910266	0.8619610479896892
FBF1	-1.9585455621664118	-2.1548891921241324	10	142	0.030039699603004	0.5229	0.21023951249241044	0.9327181316956025
SERPINB3	-1.3943643665854843	-1.3874975766586088	7	22	0.152847152847153	0.4269	-0.009033741517721666	0.9205609524545206
DDRGK1	-0.299174711092216	-1.4152963006572046	9	25	0.342657342657343	0.9845	1.4769756710665287	0.9967451747287583
DBN1	-1.610522334686158	-2.3328796143536925	14	190	0.040759592404076	0.7504	0.7368091459399532	0.9680805984636222
SGF29	-1.1322386813428054	-1.705697617268676	17	55	0.217782217782218	0.7291	0.6845290295864249	0.9651757240548805
PPP6R3	-1.5715956233436321	-1.6094704220859308	1	42	6.46999353000647e-4	0.451	0.04687008710622174	0.9208560717944446
SNRNP40	-2.6039768595816044	-1.7017582563942009	2	54	0.001349986500135	0.1351	-1.0904827609336432	0.8743698194792847
SHTN1	-2.008951395975953	-1.4206289195302528	16	24	0.40959040959041	0.1943	-0.7588148432240964	0.8782157127322612
TIMM44	-0.6302311011778304	-1.5677870437670347	18	37	0.414585414585415	0.9198	1.1791949434978828	0.9870999583354191
TFCP2	-1.8171248560323199	-1.7606395865198803	8	61	0.0532094679053209	0.3977	-0.06683770070294823	0.9205609524545206
ELAVL1	-1.1033227880112257	-1.5978988772468194	16	41	0.277722277722278	0.7034	0.6236334132508263	0.9601387567568065
FANCL	-1.9922015268513897	-1.329892573434678	13	18	0.423576423576424	0.164	-0.8934094337543225	0.8768381724115883
LMAN1	-1.2334090595177607	-1.6141324487420534	41	43	0.865134865134865	0.634	0.46943587323725827	0.9456011473942272
PYM1	-1.9082435165429557	-1.6837180210899028	1	52	2.38999761000239e-4	0.3285	-0.2746778944808166	0.9152898792230965
TMEM120B	-1.241038198977627	-1.2209617516148892	11	13	0.599400599400599	0.4106	-0.028133624355679062	0.9205609524545206
TSSK1A	-0.6341843756168779	-0.7884129235897086	2	3	0.312687312687313	0.5084	0.25954602894435885	0.932053045940249
HSD17B10	-1.96698449100464	-1.8304342882283031	4	74	0.011549884501155	0.3706	-0.16128639731069597	0.9205609524545206
TACC3	-1.3830763700784128	-1.7017582563942009	8	54	0.0730492695073049	0.597	0.3851806003793936	0.9416218025601946
HMGN1	-0.9556690217127813	-1.1721542656894823	10	11	0.698301698301698	0.5598	0.3135473808420142	0.9356371906329677
KRTAP23-1	-1.1310542979082274	-0.8719171137782189	4	4	0.521478521478521	0.2684	-0.4184001162314996	0.895605855109905
YWHAB	-1.6361228203732263	-2.4642352754822943	58	232	0.194805194805195	0.7838	0.8287845323463063	0.9727907533008504
SLC22A23	-1.2189992198916146	-0.9798058720567687	6	6	0.626373626373626	0.2853	-0.36856131095541844	0.9072427712227561
LNX1	-1.549753679159626	-2.154437754594661	77	139	0.46953046953047	0.7109	0.6549782359922953	0.9620503412602263
NELFCD	-2.053246676001714	-1.5978988772468194	26	41	0.437562437562438	0.2375	-0.574168683311527	0.8905176379709203
TP53	-6.139020934903301	-2.697345045428773	127	312	0.278721278721279	0.0046	-3.307888401546127	0.8554896085548962
FLNB	-4.82855660747765	-1.7673166355719874	58	63	0.694305694305694	0.0039	-3.6104540284867728	0.8554896085548962
PRPF40A	-1.6966350103494476	-2.045810795214449	66	116	0.46953046953047	0.5909	0.3817715909003477	0.9404786458623511
RPL13	-3.5129532520795324	-2.2104135927072672	43	158	0.161838161838162	0.0992	-1.363922475382823	0.8673073676238934
ILVBL	-1.326134471669156	-1.50778328085315	12	31	0.238761238761239	0.5226	0.23019790284421518	0.9327181316956025
ATXN1	-1.3965970654155333	-2.4648704946030753	17	236	0.04509954900451	0.871	1.0642737969296965	0.9819865222519245
ZRANB2	-0.8069583225776018	-1.739452082871521	9	59	0.104028959710403	0.8995	1.105667875883497	0.9839239956601354
SDCBP	-2.55130615248468	-2.2098611039994087	104	156	0.554445554445554	0.322	-0.35521829784174175	0.9152898792230965
ERICH2	-0.36838623960923633	-0.8719171137782189	3	4	0.572427572427572	0.7992	0.8129955451424313	0.9739762138839574
KIF23	-0.8577837287966841	-1.4488098897888266	3	27	0.048139518604814	0.775	0.7791341563035497	0.969586966065852
RAB5B	-1.5666771885395534	-1.5814518585038815	5	38	0.04509954900451	0.4383	0.018261183557649534	0.9205609524545206
SYCE3	-1.1393353852536054	-0.7884129235897086	2	3	0.164835164835165	0.2207	-0.5905555916164653	0.8904687922282346
COPS5	-5.347232826106291	-3.4499012139902625	311	631	0.404595404595405	0.0704	-1.575131165242949	0.8554896085548962
PHIP	-1.1960442952419508	-1.2556935113810637	4	14	0.112508874911251	0.4526	0.08253819865008528	0.9208560717944446
ESR2	-2.9958142244864163	-2.214911471488643	81	159	0.385614385614386	0.1938	-0.8163432667321926	0.8782157127322612
DZANK1	-0.3388720570187651	-0.938270276364867	4	5	0.665334665334665	0.8618	0.9365920348007678	0.9811864212677115
EIF4A2	-2.4051186397703246	-1.6623029141240582	48	49	0.853146853146853	0.1682	-0.8973881962986853	0.8768381724115883
ANP32A	-2.082811604214444	-1.5499837372597425	10	34	0.127872127872128	0.218	-0.665814671874859	0.8904687922282346
DYRK1A	-1.2652278928530403	-1.539424480638104	8	33	0.128871128871129	0.5782	0.3475360093720845	0.9390795126377117
UBE2N	-3.331674698144227	-2.139975859316095	67	133	0.35964035964036	0.104	-1.2709906853800126	0.8700025519836075
TRAF1	-2.5246341947033777	-2.2584208552693865	3	170	0.00165899834100166	0.342	-0.27634936480689115	0.9166581263735638
CSK	-0.7085409036482608	-1.4045993122207652	10	23	0.32967032967033	0.8357	0.9103530524850475	0.9770379955741378
TRIM55	-3.375176187486516	-1.6809778519102132	23	50	0.235764235764236	0.0431	-2.051400315419629	0.8554896085548962
ZBTB24	-0.9616589981474569	-1.5814518585038815	7	38	0.107892107892108	0.7682	0.7660510331544342	0.9687348638597154
SSC5D	-0.8804494257139088	-1.106335170452093	4	9	0.230769230769231	0.5607	0.3269240268930784	0.9356371906329677
EIF5A2	-0.8878515802030633	-1.2556935113810637	14	14	0.864135864135864	0.6502	0.5089926130226651	0.9486221401489873
