Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
ATP6V1E1	-2.8951579452879574	-1.6638857055148109	5	48	0.016849831501685	0.0874	-1.4963607491651447	0.8679322673586964
ASPM	-1.1233316409290475	-1.507424258771148	30	32	0.831168831168831	0.6433	0.4919782264626548	0.9538970837777665
RPS15A	-3.190919957749494	-2.1560996761582047	142	143	0.934065934065934	0.1387	-1.118734433236089	0.8689471961894719
COMMD8	-1.2801319866686374	-1.2886650021883599	3	16	0.0541894581054189	0.416	0.01151035510188162	0.9293846890024837
KIF11	-3.228866899444602	-1.924087824509756	49	87	0.385614385614386	0.0878	-1.4720405986259688	0.8679322673586964
CANX	-2.3092482114252473	-1.8660080719661905	72	81	0.769230769230769	0.2568	-0.5152565051701041	0.8983277615762724
MYZAP	-1.050092375130316	-1.4002374805915112	2	22	0.022829771702283	0.6213	0.4606552907544365	0.9522506592433758
TSNAX	-2.5344286306286166	-1.9283860185241803	73	91	0.665334665334665	0.2211	-0.688043198119622	0.8797934289338206
WEE1	-2.7788255771913026	-1.4359775232961494	17	25	0.370629370629371	0.06	-1.7436383781388505	0.8675531160710296
C15orf48	-2.7374348357765497	-2.056037503685284	28	118	0.134865134865135	0.2062	-0.7419630441704876	0.8797065202176779
TCL6	-0.48455891102385795	-0.6651887727023591	2	2	0.572427572427572	0.546	0.3312049299217407	0.9478324894783249
SRSF2	-2.8974878513821305	-1.8800246335707165	7	82	0.019869801301987	0.1288	-1.1684620311466951	0.8689471961894719
IL15RA	-2.223970097827274	-1.077738499842993	2	8	0.015049849501505	0.0592	-1.7061577368719778	0.8675531160710296
TLE1	-1.338594045716551	-1.764743822881401	56	63	0.799200799200799	0.6462	0.4992824164586624	0.9538970837777665
KRT31	-1.9355896164083948	-2.3292974575195053	108	190	0.483516483516484	0.6101	0.40743750236353493	0.9516404931765359
NEDD4L	-1.6851986203037705	-1.7899797681287493	38	67	0.435564435564436	0.4841	0.1238009734419651	0.9404427835571617
FGFR1OP	-1.191357210633075	-2.1041938899189594	2	131	0.003139968600314	0.8473	0.9810109331227271	0.9809863301274636
EFL1	-2.471019730527791	-1.4002374805915112	9	22	0.152847152847153	0.0907	-1.408734553148715	0.8679322673586964
