Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
ENO1	-3.9469463110586265	-2.0510876050542115	1	113	9.99999000001e-7	0.0454	-2.030851886751827	0.840719371391412
MAP2K4	-2.2890917514099756	-0.9270149354997863	1	5	0.001029989700103	0.0352	-2.184313218232607	0.8258265082582652
GOT1	-1.8210837491038951	-1.680125313961091	50	51	0.885114885114885	0.3666	-0.17060798936890462	0.9086812364840725
SIRT1	-2.2072386172900367	-1.5081170077303279	32	32	0.853146853146853	0.1664	-0.8910533052118136	0.8746921917977692
TSN	-2.2959303350469704	-1.4020208984125078	13	23	0.288711288711289	0.1169	-1.181645022800267	0.8694802764385997
APPL1	-1.1219268161937346	-1.7248928943299362	29	58	0.398601398601399	0.749	0.7237842960047003	0.9673550228385638
CANX	-1.7903343962714604	-1.8755747773143234	78	80	0.906093906093906	0.4658	0.09737746369660408	0.9195707377016653
PDZD11	-1.0956287668829092	-1.2144200128467733	2	13	0.036669633303667	0.4904	0.1682483141663485	0.9235528013112745
TSNAX	-0.7713261687445713	-1.904890074456533	88	88	0.98001998001998	0.9428	1.3125755219873616	0.9870683115100273
CLDN7	-1.3962002977811767	-0.8649169956609468	3	4	0.22977022977023	0.1702	-0.8747507405959962	0.8746921917977692
C15orf48	-1.1464466639595354	-2.0428694491066874	57	115	0.423576423576424	0.8538	0.9944649208185651	0.9787134963235471
PIN1	-1.4497681730253917	-2.0831853802471993	63	124	0.423576423576424	0.7323	0.6925313845314359	0.9642287173628379
TRIM27	-1.9306566372521319	-2.5175852316302123	3	247	0.001879981200188	0.684	0.5746636268299677	0.9577549707715796
RBM25	-1.9269642111296357	-1.5763447233601553	17	41	0.243756243756244	0.2728	-0.4459327596667942	0.8830128223132743
GOLGA2	-6.221239862799862	-2.6747309353646713	129	306	0.28971028971029	0.0043	-3.4039478705131807	0.7782534629972586
SRSF2	-2.4768492772403534	-1.8867025611445538	2	82	0.001029989700103	0.2196	-0.6661738417407718	0.8746921917977692
KRT40	-2.0033344891846823	-2.61862649634952	53	290	0.132867132867133	0.6944	0.5961671745203484	0.958976777052039
CPS1	-0.9056588313996	-1.4450902874607374	9	27	0.221778221778222	0.7492	0.7184466091943038	0.9673550228385638
SLC6A6	-0.3231547608429613	-0.8649169956609468	1	4	0.148851148851149	0.8303	0.8920041609490098	0.974196564142621
CDK18	-1.8677619111165733	-1.704186416452383	16	54	0.167832167832168	0.349	-0.1935663975223794	0.9085826480719459
PTN	-0.988053870512692	-1.9379344240124448	71	93	0.698301698301698	0.886	1.0715617593653	0.9803974928967586
ZSCAN31	-0.4980401213933588	-0.7766017487638108	3	3	0.682317682317682	0.6161	0.4762693792570095	0.9486015812080124
TNS2	-1.3969636246862407	-1.8524900140825757	38	76	0.394605394605395	0.6699	0.5243701891594993	0.9570838413552457
PPARD	-1.8508796375084913	-1.5427742460894733	22	36	0.415584415584416	0.294	-0.38582555658592127	0.8898349244455545
MEIS2	-1.325128755954867	-1.373408712726517	5	21	0.0973490265097349	0.4485	0.06362642243608119	0.91539865621281
C11orf68	-2.1713378912818455	-1.069918412265282	1	8	8.44999155000845e-4	0.0711	-1.6401586692971362	0.8506383404212771
CCDC196	-0.06723116141913663	-0.8649169956609468	4	4	0.962037962037962	0.9917	1.3133788912267585	0.9985850131535179
