Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-2.928422327580363	-1.8566888424323582	28	76	0.210789210789211	0.1138	-1.2240305020872064	0.8583655175104355
TBC1D4	-2.3538000379968613	-1.5747436913794794	19	37	0.295704295704296	0.1446	-0.9778349809393716	0.8637007858847142
ILF3	-1.9688683224057482	-2.425731742196008	161	217	0.667332667332667	0.6332	0.45401826152633973	0.9623786297061877
RAB14	-1.462008533397078	-1.4365872312348136	1	26	0.001349986500135	0.4046	-0.032614745116026765	0.9295749441559719
PAPSS1	-2.5048344523748183	-1.4365872312348136	5	26	0.039419605803942	0.0897	-1.370528174205913	0.8302564932510187
IFT172	-1.3310462862886094	-1.3818517611537555	18	22	0.627372627372627	0.4542	0.06828549438704569	0.9360343556175412
TSNAX	-4.041303262550119	-1.9263007686621916	10	87	0.0259997400026	0.027	-2.3927961619424787	0.8045511238349848
ECSIT	-1.609933140056792	-1.8670883515991994	2	78	0.003089969100309	0.5576	0.2933224984099798	0.953000851217616
CTDSP1	-2.955949296722711	-1.2183413178642781	2	13	0.003819961800382	0.0254	-2.4306932844716482	0.7911208879112089
FCHSD2	-1.105450964680927	-1.422837257543452	19	25	0.603396603396603	0.6136	0.41836463067654917	0.9621072656317693
CDC42	-1.7384465778896891	-2.105673510351471	2	129	0.001589984100159	0.5999	0.3947071286665848	0.9587166283371663
TCL6	-1.2278469404559007	-0.6670419024674169	1	2	0.030039699603004	0.1367	-1.024498852224107	0.8608631645293662
SPTBN2	-2.7624786177183913	-1.3967421384757646	14	23	0.294705294705295	0.0527	-1.8279269234507942	0.8093683978582693
SRSF2	-0.6576802933042253	-1.863846513375387	64	80	0.756243756243756	0.9616	1.388997423039501	0.9923364892185191
KRT15	-1.4081894144074163	-2.06047767953573	19	117	0.105894105894106	0.7411	0.7043623761260625	0.9675331312788948
ATP6V1A	-1.0267595403217349	-1.863846513375387	72	80	0.841158841158841	0.8444	0.9639729823994415	0.9792969919647689
MAPK6	-2.568292807277098	-2.2542664576976637	62	166	0.271728271728272	0.3272	-0.32193308599320497	0.9277378261758628
ITGA4	-5.48409448822439	-3.0362713820073353	101	439	0.147852147852148	0.0319	-2.167458483202984	0.8093683978582693
RING1	-0.8907138024942578	-1.4705588179059468	12	29	0.2997002997003	0.7636	0.7526315496005197	0.9700109478747906
CDK18	-1.0576236624912498	-1.7154326718680495	11	56	0.125874125874126	0.7904	0.8056724642715253	0.973112325045247
LRIF1	-3.9696987336530354	-2.1423335603842073	31	141	0.108891108891109	0.0385	-1.9720205921772769	0.8093683978582693
GSDME	-0.42760452373847246	-0.9946762278205044	2	6	0.211788211788212	0.8146	0.8618719252762873	0.9750120433648131
PTPN4	-1.1427161802273782	-1.2716667277859568	4	15	0.108891108891109	0.4964	0.17522750219625863	0.9428819759922873
PABPC1	-3.295823004038562	-2.0953782913191348	3	128	0.00118299881700118	0.1048	-1.287840688942771	0.8413028666173631
PRC1	-1.890752572498792	-1.1807745493547595	1	11	0.00117599882400118	0.1421	-0.9945296903676915	0.8630315102325771
UBA6	-1.0901026651426031	-1.656541849137905	48	48	0.949050949050949	0.7447	0.6998038873413587	0.9684053292117553
PPARD	-0.9799473027046753	-1.5675938157892277	28	36	0.666333666333666	0.7477	0.7284974791857151	0.9695647120404192
RXRG	-1.0652476322021358	-1.64296333906869	11	46	0.153846153846154	0.748	0.7077760076131397	0.9695647120404192
EIF4E2	-4.122418554209015	-2.0275911388369354	94	112	0.676323676323676	0.0235	-2.318857378653625	0.786853982930884
RELA	-2.5726246923730183	-2.055664370662753	8	118	0.019999800002	0.2536	-0.5708508840522127	0.9048267147807513
MEIS2	-1.3613402248382016	-1.3539111835701068	2	20	0.016719832801672	0.4237	-0.010078318743134949	0.9295749441559719
CCDC196	-0.8906922658086454	-0.9343234937664748	1	5	0.027159728402716	0.4386	0.0689679017686271	0.9300589259999998
NAP1L5	-1.0746803240326752	-1.422837257543452	22	25	0.743256743256743	0.6311	0.45892513376060234	0.9623786297061877
STK3	-1.234651776523796	-1.8374276387288866	72	73	0.939060939060939	0.7379	0.6950510786097758	0.9675331312788948
ADORA3	-2.347436946251378	-1.1935643854996993	7	12	0.204795204795205	0.0658	-1.6577898502941752	0.8205516756671863
DVL2	-2.3333670713676766	-1.9996520528824249	16	105	0.0742092579074209	0.3071	-0.3701165257577734	0.9197397205168576
ACTR2	-1.53121055852245	-2.0212001017855568	38	111	0.257742257742258	0.6645	0.5346916060461768	0.9674681378930664
SMAD2	-1.4811789309929377	-2.055664370662753	68	118	0.487512487512487	0.7067	0.634372711672905	0.9674681378930664
LIG1	-0.7184174923183871	-1.2183413178642781	3	13	0.117882117882118	0.7308	0.6993300561960503	0.9675331312788948
VPS4B	-0.8340431418729352	-1.5675938157892277	36	36	0.948051948051948	0.8297	0.9093729051466557	0.9759593903623337
E2F8	-1.0920785993863626	-1.0369413197826551	4	7	0.260739260739261	0.3826	-0.08273326717970529	0.9295749441559719
CDC37	-4.024301473533336	-2.447600586090289	97	225	0.310689310689311	0.0738	-1.5680641266681967	0.8205516756671863
IFT88	-2.3270272318601712	-1.422837257543452	12	25	0.226773226773227	0.1144	-1.1918633954060016	0.8583655175104355
EXOSC9	-1.3630616868780465	-1.6181611370188238	1	43	0.001029989700103	0.5632	0.31063401379680144	0.9542100726337487
UBE2D2	-0.9983861062463979	-2.0953782913191348	15	128	0.0817291827081729	0.9147	1.1768565069427759	0.9890521125169164
AURKA	-0.9851800509840798	-2.287849866248421	29	177	0.128871128871129	0.9474	1.3663250146107624	0.9905576606518453
IQCN	-1.3720945200983268	-1.2380457408917576	9	14	0.380619380619381	0.35	-0.1888688487061986	0.9295501044796368
SNAPC5	-0.8735849922121777	-1.2183413178642781	4	13	0.156843156843157	0.6289	0.4822703945525304	0.9623786297061877
SNRNP40	-1.1108274773818247	-1.674723091670094	1	51	0.001579984200158	0.7404	0.6857873144771609	0.9675331312788948
SHTN1	-1.6318465786383167	-1.422837257543452	3	25	0.02479975200248	0.3257	-0.27550688039853266	0.9277378261758628
CNTRL	-1.6098967869924692	-2.211038804491883	58	153	0.301698301698302	0.7056	0.6320479913761967	0.9674681378930664
NUMB	-2.520839262540325	-1.3967421384757646	9	23	0.142857142857143	0.0774	-1.504512348378287	0.8247940638034963
RAC1	-3.157784582754862	-1.8374276387288866	16	73	0.0903590964090359	0.0794	-1.522482195517834	0.8247940638034963
EP300	-2.9076494636519867	-1.8802975685135843	19	82	0.10989010989011	0.1218	-1.1805700726524222	0.8583655175104355
RPL18A	-3.1308477550879763	-2.042790779500125	27	116	0.122877122877123	0.1198	-1.2040919040783482	0.8583655175104355
TSSK1A	-0.5365869535804957	-0.8608595970522487	4	4	0.734265734265734	0.6516	0.5309963324143444	0.9652739153916695
AHCYL1	-3.5840625833683863	-2.0978110375577246	51	125	0.261738261738262	0.071	-1.6225463554158392	0.8205516756671863
ARHGAP10	-0.5713335243146744	-1.0369413197826551	3	7	0.261738261738262	0.7404	0.6986426319955001	0.9675331312788948
OCRL	-3.9922688006515274	-1.4705588179059468	4	29	0.00843991560084399	0.0078	-3.2731478955792817	0.7307070711368581
BHLHE40	-2.2065148371043035	-1.5635631077846457	3	38	0.00983990160098399	0.1783	-0.8052865664488499	0.8819278930015845
