Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-2.046297831172521	-1.8418437742727722	37	78	0.338661338661339	0.3421	-0.2418210120909464	0.9317601441045192
DBN1	-1.9176837373092344	-2.3421545221212314	169	192	0.817182817182817	0.6215	0.4341061894456974	0.9543881091146966
AP1G2	-0.5399543188595155	-1.1580493687565303	9	11	0.69030969030969	0.8307	0.8956619186664414	0.9717222810458941
FAM107A	-1.4743284933164773	-1.4847547421229181	1	29	0.00117599882400118	0.4248	0.013215912791361688	0.9317601441045192
CANX	-3.2974144562388026	-1.8604849947611346	69	79	0.71028971028971	0.0709	-1.638935644541367	0.8721205801497773
TSNAX	-1.2309921925345688	-1.9057690194687593	4	90	0.016179838201618	0.7691	0.7775268634153347	0.960763319705729
PBXIP1	-1.373991446567706	-1.4847547421229181	3	29	0.02689973100269	0.4779	0.14039930196536396	0.9362780697332636
APOOL	-1.1461169280080659	-1.4863622917544552	24	31	0.633366633366633	0.6194	0.44045575506388795	0.9535511131568808
C15orf48	-1.0405042019110908	-2.0367205110284354	113	113	0.979020979020979	0.892	1.1092982494915926	0.9828085089558428
DCAF7	-1.8491618957561047	-1.73433002920437	52	60	0.74025974025974	0.3752	-0.13731360114489566	0.9317601441045192
GEM	-2.4690604368667204	-1.615398660794506	9	42	0.0748492515074849	0.1375	-1.0548159040677632	0.9027422616590015
NME1	-0.9527159050750227	-1.5410021862881988	22	35	0.511488511488511	0.7626	0.752624543562427	0.960763319705729
HIST1H1C	-0.7297647718713307	-1.4279982682758041	21	25	0.741258741258741	0.8295	0.9108948678877963	0.9713466028419883
SRSF2	-3.5605813733687035	-1.8604849947611346	52	79	0.458541458541459	0.0471	-1.939099050269521	0.8609330847737143
SPATA20	-1.8193722676306556	-1.4049287782041457	16	23	0.44955044955045	0.2468	-0.5479985348678175	0.921669281972191
CDK18	-0.8025602001876087	-1.704171755110565	1	54	0.003169968300317	0.8878	1.0854326956621148	0.9823890463187359
BAZ1A	-2.72489333776631	-1.1580493687565303	8	11	0.266733266733267	0.0308	-2.2704638643653037	0.8478071111807738
GSDME	-1.2491251617471841	-0.9863226942046225	5	6	0.42957042957043	0.2777	-0.4034498424835103	0.9220135972160668
RNPS1	-1.0696471933462073	-2.1559842686001693	22	144	0.112508874911251	0.9044	1.1699035280168513	0.9842603880502228
