Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-1.4880140857623054	-1.8584505221600236	27	77	0.250749250749251	0.6186	0.42531437119818455	0.9574470927720852
ACTR2	-2.7890327691841166	-2.0144367014534974	9	109	0.024789752102479	0.1866	-0.8586556116330697	0.8681860070939856
BAG6	-3.7930920051035173	-2.3625457956671037	34	200	0.0880691193088069	0.0814	-1.4481935009064133	0.8390676083906761
RB1CC1	-2.587372988366099	-1.6513700708142578	7	47	0.040179598204018	0.1266	-1.1398794352122423	0.8441508790297442
PRKCSH	-1.9213036646361255	-1.607368947982874	31	42	0.556443556443556	0.2979	-0.38999354045456047	0.902175884903282
DAZAP1	-1.944835511571873	-1.708989403017408	20	56	0.216783216783217	0.3218	-0.285796562603328	0.9065603243597208
FAM107A	-0.7256206302869465	-1.473558168039848	5	28	0.10989010989011	0.8515	0.9513813753019166	0.9757537230979856
GLCE	-1.542501134203003	-1.244266961436796	13	14	0.669330669330669	0.28	-0.41685790611020457	0.8945940347811296
PPP1CB	-2.7732908765243924	-2.3097479409103894	30	186	0.0915690843091569	0.2778	-0.47688876750849896	0.8945940347811296
CFAP298	-2.4445260119108916	-1.4391761015624822	17	26	0.374625374625375	0.0971	-1.3105973621523999	0.8390676083906761
MRFAP1L1	-1.4377018384330185	-1.556332057745189	15	36	0.266733266733267	0.4923	0.149463349829058	0.9357544810889936
RNF10	-2.610969346947135	-1.5253613891988267	20	32	0.364635364635365	0.0933	-1.3608609950071962	0.8390676083906761
ANKRD44	-0.5749925435555341	-1.301243189901209	17	17	0.925074925074925	0.866	1.0054222481853097	0.9789173313639764
TCL6	-0.7773430431301193	-0.6696701340102084	1	2	0.0872991270087299	0.3218	-0.1988742071455062	0.9065603243597208
ARFIP2	-1.3766785359940326	-1.419823244172479	2	25	0.013069869301307	0.4472	0.05749048660004331	0.9258271424146043
CLTC	-2.4480903322967107	-2.3625457956671037	117	200	0.487512487512487	0.4121	-0.08659981842449814	0.9218869924249767
FBF1	-1.7550490982434888	-2.1379421391059554	65	139	0.376623376623377	0.6096	0.4109616346592419	0.9565295145476316
