Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-1.3410828988948342	-1.8811375170758593	16	82	0.124875124875125	0.7029	0.6149909844426531	0.9533030539145225
WDR82	-1.446218231717445	-1.1715765726654706	7	11	0.328671328671329	0.2822	-0.3986478717877997	0.9019211073242956
SH2D3C	-0.050804961342891496	-0.873897001123643	1	4	0.423576423576424	0.9938	1.3208886073642585	0.9987859761265817
FAM107A	-1.3250541195196517	-1.4393324601249746	2	26	0.013419865801342	0.4874	0.14761946975705711	0.9357637787484253
MEPCE	-2.0583435733179383	-2.24444541969884	97	165	0.492507492507492	0.5188	0.19657033068806798	0.9407778642663271
GNAQ	-0.839230925932406	-1.3956402705023796	10	23	0.310689310689311	0.757	0.7361625046643424	0.9649199628268527
AKR1A1	-1.1429151362746182	-1.48092550645901	3	28	0.034719652803472	0.6125	0.4324571858080419	0.9494193840362324
MRFAP1L1	-1.1265194388441349	-1.5823961812565084	4	40	0.039979600203998	0.6808	0.5694531934477274	0.9518690036570254
ACTBL2	-1.4197296685483705	-1.4393324601249746	4	26	0.0497095029049709	0.4292	0.025321978626644714	0.927879109044599
C15orf48	-1.7230682353248514	-2.0342954478465933	7	116	0.023209767902321	0.5795	0.340874409832192	0.9494193840362324
TCF12	-1.6221784995419102	-1.610983196202079	33	42	0.63036963036963	0.4245	-0.013856593149585076	0.9271101359614928
MCM6	-2.807531584090644	-1.791946609220901	54	69	0.607392607392607	0.1227	-1.1972551838786654	0.866970849060588
SRSF2	-2.160901012841096	-1.8780282468117107	72	81	0.775224775224775	0.314	-0.32449724715728684	0.9066934089335119
WDR1	-2.7386874592282084	-1.8554027241761133	10	77	0.043429565704343	0.1468	-1.0315592009747898	0.8722170920162886
MET	-1.26703898537317	-1.7892398987060556	35	66	0.424575424575425	0.7052	0.6099530465409972	0.9533030539145225
CCNK	-1.4239567277226768	-1.48092550645901	18	28	0.457542457542458	0.4587	0.07288698780985907	0.9303766259651934
DCTN2	-2.927317206697838	-1.820991498950152	19	72	0.125874125874126	0.1095	-1.277426518241872	0.864209169071174
TINF2	-2.5259944731199404	-1.9801233939739018	75	105	0.579420579420579	0.2412	-0.6112639253265572	0.8951652966073721
PPARD	-2.9486384634126592	-1.561893095558414	12	35	0.130869130869131	0.0598	-1.7422859682796135	0.8571341686387386
MYO5C	-1.9492696830975849	-1.8554027241761133	17	77	0.122877122877123	0.3902	-0.10962413511794215	0.9233169510053214
PPP2CB	-1.9641828644251373	-1.956893194299143	2	98	0.001589984100159	0.4303	-0.0081597556759604	0.927879109044599
SEC22A	-1.2228953932914772	-1.2451728298732871	2	14	0.028759712402876	0.4407	0.03128072582012929	0.9302575367768946
CCDC196	-1.0232191431905344	-0.9211805621333642	2	5	0.108888911110889	0.3509	-0.16429058670319147	0.9129246574635895
APLP1	-1.1467482837327283	-1.5563294991492438	17	38	0.321678321678322	0.6557	0.520303644625874	0.9518690036570254
RCC1	-1.8994204714409018	-1.7768115793632917	2	64	0.002639973600264	0.3725	-0.1448748027883793	0.9175622875390862
CEP70	-1.514547287283532	-2.1316140861931294	30	135	0.157842157842158	0.7188	0.6569480404205355	0.9567233359308697
LGALS1	-2.595149358666142	-1.6795824807448436	3	50	0.00538994610053899	0.1332	-1.0964291361606884	0.8707654323265089
PPHLN1	-1.9952307066530945	-1.517289747853885	16	31	0.301698301698302	0.2272	-0.6090744390800581	0.8942896082116346
TSEN15	-1.6001766616106496	-1.0275946191177259	5	7	0.290709290709291	0.1655	-0.8816470943989284	0.8722170920162886
ITGA4	-1.8035832847781785	-2.981540712150445	45	428	0.0753892461075389	0.8598	1.039069252507872	0.9778723672886575
NPHP4	-2.552974995853267	-1.610983196202079	10	42	0.0873891261087389	0.1206	-1.1659172352724203	0.866970849060588
RPS15A	-3.853902581712772	-2.1380406676633785	1	140	9.99999000001e-7	0.0571	-1.8371765020545112	0.8550987311465841
E2F8	-2.143410803891617	-1.0275946191177259	1	7	0.001029989700103	0.0618	-1.7181050472803758	0.8571341686387386
ZBTB38	-1.5479448950686305	-1.5823961812565084	7	40	0.0753092469075309	0.4442	0.043034428197090094	0.9303766259651934
CAMSAP2	-2.5387496252121773	-1.6937719764661645	20	53	0.204795204795205	0.1484	-1.0097427416553821	0.8722170920162886
UBA6	-2.14133952096117	-1.6795824807448436	50	50	0.906093906093906	0.2402	-0.5529731196370595	0.8951652966073721
PDIA5	-1.3905935358584394	-1.3707066804885506	9	20	0.24975024975025	0.4192	-0.026688786829828812	0.9271101359614928
ZRANB2	-3.3415849023625133	-1.7394515921863023	22	59	0.182817182817183	0.0485	-1.9051953172338472	0.847653416476534
NAMPT	-1.0693638379119454	-1.266161592234534	9	15	0.392607392607393	0.5406	0.27194757462594954	0.942843787780619
HNRNPH2	-2.520660839297784	-1.909824714299517	40	87	0.313686313686314	0.2199	-0.6866520655676669	0.8942896082116346
PCGF5	-1.5086122393208117	-1.47177185431922	29	29	0.887112887112887	0.3995	-0.046573005834436125	0.9255781105279546
ATXN1	-2.7328892535513227	-2.4542484726379814	125	233	0.43956043956044	0.3451	-0.28071227952585515	0.9122970561842033
IQCN	-1.3433079806904318	-1.2451728298732871	3	14	0.0587694123058769	0.3751	-0.13779586959007017	0.9179507581156778
RRM1	-1.1647807111883226	-1.323938090846126	17	18	0.779220779220779	0.5207	0.2139015602188282	0.9407778642663271
SNU13	-2.9580704387502705	-2.155729712371695	13	141	0.033959660403396	0.1823	-0.8542025100010804	0.8796276061016653
