Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-2.319976252882839	-1.891852247306817	28	83	0.20979020979021	0.2681	-0.48893018098422175	0.8935436353271891
ZBTB14	-0.7631664119630505	-1.5334381749949966	9	35	0.181818181818182	0.8609	0.9875966127894861	0.9768218985377072
BAG6	-2.891672382796615	-2.369137649685915	15	202	0.030039699603004	0.2655	-0.5296749054009864	0.8914226974388173
ATRIP	-0.5054460125573299	-1.3601697836351576	1	21	0.017669823301767	0.9207	1.1536221958405297	0.9850754813232238
PRDX1	-1.8004815601372708	-1.8539387753779164	3	77	0.00679993200067999	0.4508	0.061139444124131824	0.9287262994833414
EGR2	-1.3804277798621645	-1.1464441630029263	3	10	0.0812091879081209	0.3022	-0.33501024414373726	0.8986917500810093
FAM107A	-1.4867778048047076	-1.4608332649319475	1	28	0.00118299881700118	0.4024	-0.033257245838153614	0.9223727724178049
RPS27A	-1.4593514812630062	-1.8025283120736013	47	70	0.557442557442557	0.6133	0.40358019181173577	0.9538980939603638
NEFM	-2.516317607981439	-1.356210024586822	18	20	0.593406593406593	0.0732	-1.5522926983538463	0.8515026485809786
TSNAX	-2.154220398338667	-1.9159426508829471	84	91	0.827172827172827	0.3335	-0.2725136840997326	0.9031030917526804
RPLP1	-1.9270124357775362	-2.007814000940231	58	107	0.428571428571429	0.4659	0.08990585014806457	0.9308949669636728
TSSK3	-0.9617867000972061	-1.3601697836351576	5	21	0.123876123876124	0.6631	0.5376983572566685	0.9576478249610936
TCL6	-0.26711252628363985	-0.6670933259968638	2	2	0.735264735264735	0.7626	0.7410866361830024	0.967322047781514
TRIM27	-3.1864836105195415	-2.5589930653608444	221	262	0.76023976023976	0.2423	-0.6185100921134021	0.8861197331870561
SRSF2	-1.8763009332329639	-1.8738732249530283	38	80	0.348651348651349	0.4306	-0.002753141150607251	0.9277402810637132
MCM2	-3.522174993022686	-3.7763188948387127	578	783	0.681318681318681	0.5301	0.19841233499038513	0.9431700508110108
CEP290	-3.0254375237557642	-1.9525258962485188	46	99	0.310689310689311	0.1156	-1.2250177305830972	0.8535890596986812
SSBP2	-0.6197197101860822	-1.3218997356679683	15	18	0.729270729270729	0.85	0.9603368094027883	0.974472023202664
ACTR3	-2.0319294143332387	-1.7568809883275622	42	62	0.521478521478521	0.312	-0.32772331280219097	0.8986917500810093
CCDC85B	-1.9300847593292567	-2.1241668751981804	110	137	0.714285714285714	0.5164	0.20829584495782588	0.9427231879986604
PTN	-3.091136693173741	-1.964916023449684	15	97	0.0611593884061159	0.113	-1.268023525894837	0.8535890596986812
ASCC1	-1.6596891118507775	-1.3601697836351576	12	21	0.334665334665335	0.2812	-0.40426177065025254	0.8979797076582112
PPARD	-2.7306121599949584	-1.575973728164107	2	38	0.00165899834100166	0.0885	-1.463788040857718	0.8535890596986812
OSBPL5	-1.0582510052082663	-1.1901852099088046	3	12	0.0903590964090359	0.5031	0.19026574870022284	0.939777809686545
PPP2CB	-2.499190289158866	-1.9679145460677103	35	98	0.230769230769231	0.2453	-0.5818193469979632	0.8869676215342882
PPP1R12A	-3.0664614086026596	-1.6324162515622944	21	44	0.248751248751249	0.0642	-1.745086227059433	0.8515026485809786
WWTR1	-3.5874505151673564	-1.2565440025859016	2	15	0.001579984200158	0.01	-3.263166394348391	0.8209364561014387
SMARCA1	-1.1852432797094152	-1.3922627950484283	23	23	0.888111888111888	0.5392	0.2769436872505565	0.9433695861495481
CCDC196	-1.0438723497164144	-0.9418637290833907	1	5	0.018769812301877	0.3474	-0.15975810424726833	0.9068488499987211
QPCT	-1.388926091387617	-1.311448534872921	12	17	0.466533466533467	0.3825	-0.10423230202702227	0.9155323783860929
UBE2I	-1.5282718612783734	-2.30414563147354	143	185	0.708291708291708	0.7769	0.8028974365137824	0.9678895449166292
ANAPC1	-0.8015337863346413	-1.4608332649319475	17	28	0.494505494505495	0.806	0.8451290694770967	0.9702364343004953
EXOSC4	-1.040311809315447	-1.8539387753779164	28	77	0.287712287712288	0.834	0.9305516609035855	0.9739855638790759
CER1	-0.24794128321415929	-1.0993692680253238	7	9	0.737262737262737	0.9598	1.2735899124985168	0.9937960840608031
RBM47	-0.5211954091648869	-0.7903268366455339	1	3	0.112588874111259	0.6027	0.4515382335287698	0.9521239120891043
CALD1	-0.8234913706121789	-1.311448534872921	7	17	0.270729270729271	0.7154	0.6564597647297733	0.962042079241862
E2F8	-5.1549036971619335	-1.0362811969872334	1	7	9.99999000001e-7	0.0011	-6.178240763007545	0.7279272072792721
USP15	-3.4551709435806126	-2.0299364549776167	60	112	0.373626373626374	0.0724	-1.569494995452765	0.8515026485809786
PLSCR1	-1.5951400157607811	-2.0356215766817556	72	114	0.536463536463537	0.6477	0.4844815539514769	0.955682209556822
SEC31A	-0.6597972109925313	-1.575973728164107	3	38	0.042559574404256	0.9123	1.1614789462913797	0.9836377822120684
SMAD9	-3.2972230253929977	-2.0869591042093676	13	127	0.034719652803472	0.0987	-1.3393961822606455	0.8535890596986812
RPA1	-1.5895504994189864	-1.796356541678689	66	66	0.946053946053946	0.5375	0.24304925325677157	0.9433695861495481
ATP2A2	-0.7655613953416247	-1.4402407001551174	25	26	0.882117882117882	0.8166	0.8743252040763935	0.9712185656837803
SIGLEC6	-0.2789949135584501	-0.6670933259968638	2	2	0.725274725274725	0.7505	0.7190708833728016	0.9669016096690162
SF3B1	-2.0502079520080416	-2.0811784392782338	24	124	0.116883116883117	0.4505	0.033611214952149464	0.9287262994833414
MTUS2	-3.647400901349187	-2.192240900555863	48	161	0.181818181818182	0.082	-1.5262406787722753	0.8525627188060011
GAPDH	-1.642055353277346	-2.0869591042093676	71	127	0.466533466533467	0.6464	0.49237391534319397	0.955682209556822
UHRF1BP1L	-1.1349840037076415	-1.2565440025859016	14	15	0.744255744255744	0.4943	0.17017864126916782	0.93946436109743
CNOT4	-1.4809508923052803	-1.0362811969872334	6	7	0.443556443556444	0.2071	-0.6670376898032221	0.8727409427574551
DVL2	-1.6950641790048397	-1.9799991607068692	26	103	0.168831168831169	0.5656	0.31824695241851253	0.9512761517581924
SNRNP40	-3.698270294953636	-1.6796273829782913	34	50	0.421578421578422	0.0262	-2.452742340029904	0.8209364561014387
SHTN1	-1.6120916445049187	-1.4192193997453093	1	24	0.001029989700103	0.3307	-0.2492841665741794	0.9027925349020512
WAPL	-1.114353287913908	-1.4608332649319475	18	28	0.49050949050949	0.6204	0.444138528962122	0.9556732215159303
ANKRD34A	-0.9531654323883512	-1.6612858460819293	40	46	0.786213786213786	0.8048	0.8454113390191927	0.9699095578326907
ESRRG	-0.8145518013691606	-1.379298403701475	9	22	0.287712287712288	0.7626	0.7564894961200112	0.967322047781514
RCC1	-2.3175199230849355	-1.798766899116065	45	68	0.498501498501498	0.2399	-0.5997346365964837	0.8844904983185892
NDUFS3	-1.1522341036113768	-2.0898566677516603	41	128	0.258741258741259	0.8595	1.0089161535217608	0.9766375629150791
SHISA3	-0.5823282330069766	-0.6670933259968638	2	2	0.511488511488511	0.4611	0.1570532327418067	0.9287262994833414
TMEM120B	-0.7170175878387659	-1.241300609168464	6	14	0.288711288711289	0.7537	0.7315705498477373	0.9673144239360925
TMEM132A	-2.1402135502712993	-1.6324162515622944	2	44	0.002879971200288	0.2176	-0.6179373555738915	0.8769770504963891
TGFBR1	-3.6419182923384272	-2.157823459822275	81	145	0.410589410589411	0.0796	-1.5789009509682594	0.8515026485809786
UBA6	-0.9955895871832119	-1.6796273829782913	37	50	0.644355644355644	0.798	0.8311368266146382	0.9688472193406542
LRIF1	-4.6097514864407625	-2.1030758351915	88	132	0.487512487512487	0.0117	-2.7554277802614964	0.8209364561014387
CTNNA1	-1.0472701384234284	-1.5092393802620998	25	32	0.654345654345654	0.691	0.5889048880391461	0.9595604117056266
KRTAP23-1	-0.4161436415111521	-0.8609935532821118	3	4	0.545454545454545	0.7582	0.738462734140481	0.967322047781514
LGALS3BP	-5.985569082815007	-1.9159426508829471	34	91	0.162837162837163	7e-4	-4.654353600860487	0.7279272072792721
ECH1	-2.2932833727738844	-1.9471261700680642	9	94	0.034319656803432	0.298	-0.39212824648952854	0.8986917500810093
SLC22A23	-0.18362872332623403	-0.9418637290833907	1	5	0.191808191808192	0.9546	1.187489707653831	0.9937960840608031
RALA	-1.9846891818708572	-1.4732413503904755	1	29	3.58999641000359e-4	0.2217	-0.6589150336410406	0.8824523787967202
ODAM	-0.05191510239354837	-0.6670933259968638	1	2	0.664335664335664	0.9703	1.1398056124446097	0.9960679706164175
ILVBL	-1.3314653005123152	-1.4806621670623155	1	30	0.001589984100159	0.5018	0.19036307882291317	0.939777809686545
ABL1	-0.7232561887859643	-2.30414563147354	150	185	0.781218781218781	0.9871	1.635951787139645	0.9977136163806518
PRDX2	-0.8522872004751949	-1.889888169913808	30	87	0.286713286713287	0.9164	1.192815130365647	0.9841988638996456
RPL23	-2.978960425191328	-2.201936565957712	126	156	0.695304695304695	0.1911	-0.8153759449670689	0.867193815641315
SYCE3	-0.5443898653166239	-0.8609935532821118	1	4	0.0806091939080609	0.6469	0.5255705775532011	0.955682209556822
ACTL6A	-2.1531461737883064	-1.7595236183095788	50	63	0.642357642357642	0.2647	-0.4628251626828154	0.8914226974388173
LGALS3	-2.111833148275275	-1.9617838592390282	48	96	0.373626373626374	0.3731	-0.16770316569801735	0.9106357268782406
MT1DP	-0.5316431272892056	-0.8609935532821118	3	4	0.487512487512487	0.6578	0.5467305031056788	0.9560983897098672
SNAPC5	-1.594469329205866	-1.2204025866312986	8	13	0.316683316683317	0.2539	-0.5249406066184473	0.8913126282679649
