Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
ESR2	-2.338324734476557	-2.2275007829769167	82	161	0.404595404595405	0.403	-0.11531289994965657	0.9197797543354762
SEPTIN7	-1.799070301829053	-1.7946833562069975	18	69	0.154845154845155	0.424	-0.005209809195078379	0.9213349445699504
TPM1	-2.014211991172679	-1.9231458515689774	21	88	0.140859140859141	0.3882	-0.10237976565916473	0.9172641205432177
ELP1	-1.0747888670432961	-1.5529148870394645	27	36	0.626373626373626	0.6959	0.6004041000113992	0.9616123364739974
TMEM25	-2.993778857162725	-1.851246905328137	46	76	0.422577422577423	0.1043	-1.3255578169123445	0.8730210217290699
HSP90AB1	-3.5263592548048033	-3.300774163668295	55	558	0.0603993960060399	0.3704	-0.18983291006580563	0.915904689984786
MAPK6	-1.499309697367571	-2.237979092926338	34	165	0.14985014985015	0.768	0.7850724161397507	0.9716328173759027
ACAA1	-1.4921241291069913	-1.4383948279411771	7	26	0.121878121878122	0.3963	-0.07112351063896245	0.9172641205432177
PBXIP1	-1.7053961901181383	-1.4555750867593118	3	27	0.021469785302147	0.3055	-0.3223058734429281	0.9143198826419237
TSNAX	-2.4500076323944686	-1.9412808933656185	13	92	0.0603793962060379	0.2472	-0.5712462671229758	0.8975089057005299
GADD45G	-1.5791309543782068	-1.6175697142519647	17	42	0.257742257742258	0.4458	0.04748391599392726	0.9247956221927316
THOC7	-1.144944087452481	-1.636220284870954	1	47	0.001579984200158	0.6984	0.6093386526506765	0.9616123364739974
TCL6	-0.5091577646111801	-0.6593059816073301	2	2	0.556443556443556	0.5129	0.27652751353381305	0.9367162690678121
SRSF2	-2.263499783458413	-1.8738350707205595	72	79	0.798201798201798	0.2751	-0.44910809439641314	0.9008325313223748
TCF4	-2.4223629317501048	-2.2749369869937772	113	179	0.529470529470529	0.3837	-0.1534951645224422	0.9165306350877985
GOLGA2	-1.7425860985388728	-2.6999938910322223	54	313	0.12987012987013	0.8153	0.8959932433077493	0.9751605065796518
GADD45GIP1	-2.603953938738899	-1.5208247225971792	26	32	0.559440559440559	0.0909	-1.3803981433567047	0.8730210217290699
TRIM8	-1.734953377807638	-1.5572992679961486	28	37	0.577422577422577	0.3505	-0.22413850910152183	0.915904689984786
EEF1A1	-1.8494065890068028	-2.575948543046611	3	265	0.001879981200188	0.735	0.6981919471725007	0.9663942641206964
CALM3	-3.529394975960612	-1.785309713519432	42	65	0.426573426573427	0.0427	-2.048923615852484	0.8202084819451017
CDK18	-1.0029614111513663	-1.6926916995684562	27	54	0.404595404595405	0.7995	0.839435692025074	0.9725610386747181
CDC37	-2.880164653051973	-2.444345009033988	27	231	0.0622893771062289	0.2923	-0.4390262979831716	0.9078436418653216
SPTLC2	-2.139593974479522	-1.042735198641161	6	7	0.336663336663337	0.064	-1.670670340983757	0.8368657297694355
PPARD	-2.3524092972225668	-1.5853705817201194	19	38	0.286713286713287	0.1524	-0.9494392036941536	0.8777759917280316
XRCC6	-2.2874226174283274	-2.113146049616373	103	130	0.687312687312687	0.3678	-0.18893199647433634	0.915904689984786
HS1BP3	-0.9793889709504875	-0.9948786411510798	3	6	0.204795204795205	0.4229	0.023747535399983654	0.9213349445699504
ARF1	-2.704216363525841	-1.6062031369045875	19	41	0.245754245754246	0.1004	-1.34949004954531	0.8730210217290699
TGFB1	-1.2369066084784988	-1.5208247225971792	12	32	0.237762237762238	0.5892	0.36184051889103835	0.9465483982906273
CCDC196	-0.08403895177392075	-0.9251874199516333	5	5	0.962037962037962	0.991	1.3428756167477436	0.9972952704729527
A1BG	-0.9996386052633524	-1.149189490818366	1	10	0.010489895101049	0.5129	0.2175263336512052	0.9367162690678121
PSMA6	-0.8158451120195483	-1.9141477930110475	47	85	0.491508491508492	0.9357	1.240833461623143	0.9915899380401292
ESR1	-2.7916189959314974	-2.5808903113156783	48	271	0.114885114885115	0.3727	-0.20521922735013715	0.915904689984786
TSEN15	-0.6738179643660865	-1.042735198641161	7	7	0.801198801198801	0.673	0.561912887199209	0.9588228932659832
COPS6	-3.7767810854053105	-2.552160286598703	37	261	0.0753892461075389	0.1117	-1.2060553273737957	0.8730210217290699
KANSL1L	-0.7395723801722716	-0.6593059816073301	1	2	0.0956490435095649	0.3376	-0.14782638155500982	0.915904689984786
YWHAB	-2.1495958448324277	-2.4812713484996594	19	234	0.043429565704343	0.5837	0.3327866095189807	0.9464785044874094
E2F8	-0.21808904342628968	-1.042735198641161	2	7	0.270729270729271	0.9616	1.2560521952981123	0.9949092886329495
UBA6	-1.1714175687905788	-1.642522863304499	4	46	0.033459665403346	0.6819	0.5766214122646359	0.9609381400260938
ODF2	-2.093893927449076	-2.012059789795032	44	109	0.291708291708292	0.3973	-0.09035156440893169	0.9181916397524222
SNAI1	-1.716891068763897	-1.4555750867593118	19	27	0.487512487512487	0.3007	-0.3371359532569632	0.9130858798654281
PSMC5	-5.3040433265892855	-2.012059789795032	64	109	0.373626373626374	0.0037	-3.634618401127724	0.7936880730531598
IMMT	-3.334086032995523	-1.9673962969166745	66	100	0.49050949050949	0.0848	-1.5248038376425057	0.8730210217290699
NACA	-2.052795474767749	-1.3782717481083684	4	21	0.039979600203998	0.1665	-0.8893528061770708	0.879006861409021
ATXN1	-2.640659954750042	-2.4458044244744657	1	229	9.99999000001e-6	0.3816	-0.1955438479876187	0.915904689984786
IQCN	-0.8554464092156668	-1.2227125087734139	11	14	0.609390609390609	0.6553	0.523461678535458	0.9571423809999952
IDH1	-2.987652246844677	-1.6175697142519647	34	42	0.571428571428571	0.0644	-1.6924813416468656	0.8368657297694355
ALDH1B1	-3.6233937243031216	-1.5529148870394645	32	36	0.611388611388611	0.0222	-2.5999923260605997	0.7936880730531598
SHTN1	-1.7227610683064443	-1.4177597559790267	14	25	0.338661338661339	0.2836	-0.40733269422881946	0.9026187172180692
PSMC2	-4.826816552724062	-1.9599296546971725	15	99	0.041549584504155	0.0056	-3.229486199754156	0.7936880730531598
CUL3	-4.954431317768917	-4.211333926300076	318	992	0.25974025974026	0.2711	-0.5371362443971496	0.9003818835015004
RPL10	-4.352654956536922	-2.61729928518885	64	288	0.135864135864136	0.0639	-1.6804714437574007	0.8368657297694355
TXN2	-1.3391591264095697	-1.6400656323918048	25	48	0.390609390609391	0.5864	0.370381835694787	0.9465483982906273
LDOC1	-4.174355551909595	-1.7199003412305258	31	56	0.2997002997003	0.0143	-2.9423147764062283	0.7936880730531598
MLF1	-1.656329360263305	-1.9904839938203776	15	104	0.0817291827081729	0.5927	0.3756648047313015	0.9475611952271323
AMOTL2	-1.9059165103421527	-1.7946833562069975	36	69	0.381618381618382	0.373	-0.13209726291053725	0.915904689984786
TSSK1A	-1.1297071612283525	-0.8594007487158228	2	4	0.120879120879121	0.2633	-0.43982208109631366	0.8998017970086281
ARHGAP10	-0.25754090660429074	-1.042735198641161	6	7	0.791208791208791	0.9448	1.1959614532993004	0.9929044548728647
DHX8	-1.1112131161612235	-1.6907955567383888	20	51	0.290709290709291	0.745	0.7036095653334578	0.9684677262690103
HSF2	-0.6263396601656167	-1.6926916995684562	16	54	0.245754245754246	0.9473	1.2978028907397654	0.9930724723930895
MED6	-1.3798457364675722	-1.4555750867593118	23	27	0.684315684315684	0.4582	0.09770197178253001	0.9301404820916994
SPRY2	-2.398360957202652	-1.8940259039137435	17	86	0.0984390156098439	0.2405	-0.576054833987551	0.8975089057005299
TUBB4B	-1.8168377752376716	-1.8618922504242328	80	80	0.949050949050949	0.4503	0.052622478508341924	0.9273166643067237
MAPRE1	-2.413771592843087	-2.0733490161170836	26	123	0.122877122877123	0.3101	-0.3695269649319665	0.9148427591825573
SLU7	-1.241829033103306	-1.4066445724126921	2	24	0.016209837901621	0.5212	0.21734673371555416	0.9397931196829373
PSMD11	-2.455861393967997	-1.9629537285215755	95	98	0.888111888111888	0.2506	-0.5476404434322835	0.8976936701234336
MCM7	-1.378468292141176	-2.0313919709278885	35	114	0.232767232767233	0.7404	0.724550095949876	0.9671114827468678
CARM1	-3.747592619338864	-1.5529148870394645	27	36	0.442557442557443	0.0192	-2.755954400237074	0.7936880730531598
ILVBL	-0.5513368027227341	-1.517531958025968	5	34	0.104708952910471	0.9393	1.2420155453350354	0.9920987417849776
LYPD3	-3.421623464689193	-2.016203642898241	65	107	0.440559440559441	0.0735	-1.5544366906551967	0.8505027633437372
ERICH2	-0.22378674783915883	-0.8594007487158228	3	4	0.669330669330669	0.903	1.0342228659727783	0.9874991444649048
RIC8A	-3.55895273000079	-1.462820630979798	11	28	0.122877122877123	0.0202	-2.6966059657057886	0.7936880730531598
TUBB	-2.2369010216875136	-2.0733490161170836	115	123	0.857142857142857	0.3666	-0.17753486507336147	0.915904689984786
SYCE3	-2.4239295866124078	-0.8594007487158228	4	4	0.247752247752248	0.0226	-2.5456825941448082	0.7936880730531598
COPS5	-5.758347049617602	-3.4688992549237083	281	638	0.350649350649351	0.0434	-1.9019989800734542	0.8202084819451017
ANXA5	-2.8683266805520855	-1.631905139966234	14	43	0.137862137862138	0.0807	-1.536908905228512	0.8696503435877202
ABL1	-2.260786249310526	-2.3106244678930894	73	187	0.300699300699301	0.4683	0.051762246204663784	0.9322947817428504
DZANK1	-0.33473394815306645	-0.9251874199516333	5	5	0.857142857142857	0.8554	0.9426463937099233	0.98248076492903
C2CD5	-2.5340912056165505	-1.379995971509853	15	22	0.36963036963037	0.0738	-1.535380485943168	0.8505244203014909
KRT81	-1.6073462359293293	-1.1720065929575192	10	11	0.586413586413586	0.2171	-0.6195514798000705	0.8909162660790336
NUP62	-1.8045753415751487	-1.7781179370905917	6	66	0.030639693603064	0.4164	-0.03172807581452011	0.9207265447308794
CTBP2	-2.432854225965716	-1.8061776540954622	22	70	0.176823176823177	0.2021	-0.7379497634734976	0.8900630720976567
ANXA2	-1.1665268191851288	-1.6062031369045875	2	41	0.010419895801042	0.6698	0.5403749257273718	0.9588228932659832
SSC5D	-0.5936461405884603	-1.1047797661971128	6	9	0.500499500499501	0.7657	0.7582543572256981	0.9716328173759027
LUC7L	-4.186909612411062	-1.9318621705026664	8	93	0.014449855501445	0.0179	-2.5498251522290323	0.7936880730531598
FSD2	-0.5824552247157855	-1.6175697142519647	17	42	0.346653346653347	0.9461	1.2786908221456015	0.9929044548728647
FAM107A	-0.8725083910585136	-1.462820630979798	1	28	0.00512994870051299	0.7657	0.7594175522355475	0.9716328173759027
SURF2	-1.5344115735378203	-1.6926916995684562	11	54	0.108888911110889	0.5138	0.19263469991040438	0.9367162690678121
KRT14	-2.434529067167943	-1.4177597559790267	4	25	0.025889741102589	0.0966	-1.357906888253516	0.8730210217290699
