Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
PPRC1	-0.7637642950870904	-0.9326184509618535	4	5	0.487512487512487	0.531	0.2699476940347019	0.9455189399500747
NPM1	-2.1913913024154588	-2.4988379704229535	201	241	0.766233766233766	0.5711	0.3005226882400382	0.9487129698172819
DKC1	-1.478325364101778	-1.802586115237235	33	66	0.381618381618382	0.5935	0.37756200627607306	0.9540302426213836
SNRPB	-0.9682071734751377	-1.7125881239484047	5	56	0.04509954900451	0.8264	0.8954919114454079	0.9808244374693594
PHLDB2	-0.8069010106887926	-1.7211174789667576	41	58	0.634365634365634	0.8917	1.1064228309118203	0.9859417526356214
TSEN54	-0.22624802376224565	-0.9326184509618535	3	5	0.55044955044955	0.9306	1.1292767238626251	0.991826013923225
C2orf69	-0.08450247071650895	-1.0395338133210317	3	7	0.532467532467532	0.9955	1.4413772305046462	0.9988043144475341
PBXIP1	-2.077375585601717	-1.4445729664457145	4	26	0.031409685903141	0.1803	-0.8282540983938377	0.8722729978409289
PRRC2B	-2.000715900361228	-1.4139692042256105	22	24	0.693306693306693	0.1883	-0.7624805732523522	0.8744233349362647
ATM	-1.1196366756910496	-1.5947235708437533	36	41	0.775224775224775	0.691	0.591078781733683	0.9637767138283462
ZNF512B	-1.8452643741142603	-1.8092800609432884	31	69	0.316683316683317	0.4024	-0.042112539635073894	0.9340091209273668
PRPF4	-3.1134266067045493	-2.0250609363438192	3	111	0.001579984200158	0.121	-1.2017769375498766	0.852248447586574
NR1I3	-1.0763379568592226	-1.4139692042256105	21	24	0.733266733266733	0.6186	0.4387536712781549	0.9541152026717424
LUC7L3	-0.9993594759137461	-1.4914514138055153	14	31	0.326673326673327	0.7094	0.6345046953948658	0.9680523631077935
GOLGA2	-3.226073975760748	-2.7031697252734253	199	308	0.553446553446553	0.2791	-0.4949362798070222	0.9044469871307365
HNRNPH2	-1.2221877103138603	-1.9050828820372483	86	87	0.949050949050949	0.772	0.7780842886217838	0.975232155719432
SMAD9	-1.3495576910064133	-2.087086747898576	35	126	0.210789210789211	0.7816	0.8071735543388164	0.9765122627750753
LZTS2	-1.5619297816387994	-2.311242142475728	67	189	0.287712287712288	0.7664	0.7757491952607316	0.9747736591996967
HNRNPU	-3.730444770463054	-2.9165504317357676	153	398	0.2997002997003	0.2045	-0.748528126895147	0.8744233349362647
CCNK	-1.1593352598698308	-1.4651490218937648	3	28	0.034169658303417	0.6005	0.4028859917660462	0.9540302426213836
ATP6V1E1	-1.2234208940318674	-1.665285488486285	47	48	0.909090909090909	0.6593	0.5327264633357449	0.9599067184375365
LUC7L	-1.3451685483664284	-1.8970302981063711	12	86	0.0812091879081209	0.7097	0.6296162333556944	0.9681868692563368
ZSCAN31	-1.5314267941634507	-0.7797973614115591	3	3	0.308691308691309	0.1007	-1.3174835386450015	0.8516683034639345
EXOSC2	-0.8523852176776775	-1.6283270465521555	8	44	0.117882117882118	0.8479	0.9508568095588428	0.983764735918339
KIF14	-2.784821579358028	-1.5684872444170697	31	38	0.576423576423576	0.0792	-1.5303941529783216	0.8516683034639345
PPARD	-1.3933004885505542	-1.5641684057049952	9	36	0.131868131868132	0.5097	0.21071932662578385	0.9435759941593781
PAFAH1B1	-0.845595730311442	-1.665285488486285	24	48	0.413586413586414	0.8613	0.9882448862964118	0.9845141005948976
PNPLA1	-1.521705181358733	-1.1862074525362973	3	11	0.0646293537064629	0.2546	-0.4709199290986838	0.8996443892096169
ZBTB16	-4.538581676165814	-1.8061382828662362	42	67	0.376623376623377	0.0073	-3.180321321215738	0.820625254547716
CCDC196	-0.7472406064743611	-0.8694290105167733	2	4	0.198801198801199	0.5007	0.1997498339761964	0.9421705618082186
FH	-1.2211943950767692	-1.802586115237235	48	66	0.628371628371628	0.7357	0.6769595873920112	0.9707128325432242
PACSIN1	-1.2709483619255222	-1.3507728501329268	1	20	0.002749972500275	0.4706	0.10805268145632328	0.9379620148993995
RPS10-NUDT3	-0.5415118599142821	-0.6595759018533618	1	2	0.155844155844156	0.4816	0.21507124385124463	0.9385428901753751
RAP1B	-1.0953297352237223	-1.7446478287701426	19	60	0.230769230769231	0.7673	0.7732005349075501	0.975232155719432
APPL2	-1.8556800735144259	-1.4651490218937648	4	28	0.033779662203378	0.2637	-0.5144944720810605	0.9035117213667234
AP3D1	-0.3073784836456359	-1.3379737733992714	3	19	0.136863136863137	0.9738	1.3730376478610626	0.9963587868041883
UBE2D2	-2.640684027232527	-2.110233590494929	108	132	0.706293706293706	0.2504	-0.5734686750745125	0.8978996632670897
RBM47	-0.42930474314415074	-0.7797973614115591	3	3	0.719280719280719	0.6898	0.6143562703408978	0.9637416158752329
YEATS4	-1.8369521397137984	-1.9564135832838685	10	101	0.044439555604444	0.4884	0.1340515834959193	0.9392369224501218
