Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
ROPN1	-2.5957810247494453	-1.4065191683563478	14	24	0.28971028971029	0.0693	-1.5883138262906815	0.8911092938562576
HSP90AB1	-5.048565050912497	-3.2707350520310436	240	555	0.343656343656344	0.079	-1.5024591024075933	0.8937742589377426
TUBB3	-0.6661760458683079	-1.8181884499823688	67	68	0.958041958041958	0.9568	1.343380872766768	0.9923927909897787
AP2M1	-1.9468404762160274	-2.2050749698080785	13	158	0.039979600203998	0.5526	0.2755937765668663	0.9474428371982542
FAM107A	-1.4138501648960986	-1.4683798167171564	18	28	0.458541458541459	0.4498	0.06979960791328428	0.9355519192834867
GADD45G	-2.010148481004958	-1.6092627657627	2	42	0.003529964700353	0.2558	-0.49659794984280875	0.9271841177464174
GOLGA2	-3.0194127884932866	-2.6504954268347847	196	310	0.543456543456543	0.3137	-0.3535741924760132	0.9294649668543314
TSNAX	-1.5939620829695986	-1.938623027477468	90	90	0.96003996003996	0.5994	0.3860086004407168	0.9598901581703302
C15orf48	-2.797776284097709	-2.0713077396943422	12	121	0.036369636303637	0.2019	-0.7852711487333951	0.915529028126239
MLLT10	-1.4944297995136453	-1.0262814284570674	2	7	0.04189958100419	0.1989	-0.7086177827778185	0.915529028126239
TRIM27	-1.679455407672749	-2.5501261049015396	76	259	0.236763236763237	0.8019	0.8520007140011928	0.978557698733394
SRSF2	-2.577554000851597	-1.848686407997849	10	78	0.04509954900451	0.1832	-0.8420940427781408	0.9150170197838192
LAPTM5	-1.0269619688421492	-1.4026724005881195	6	23	0.140859140859141	0.6516	0.5039032353441545	0.9626348874180679
TCF4	-3.337684257129154	-2.3073823560695534	148	181	0.707292707292707	0.1422	-1.0538106973772425	0.9150170197838192
BCAS2	-4.689845837917929	-1.6650099539662575	10	49	0.039979600203998	0.0029	-3.7074565084746225	0.8616039804470258
SNIP1	-2.9197210652111183	-1.8422431913522561	39	76	0.337662337662338	0.1135	-1.2635512649801757	0.913947234560033
PTN	-3.9783741052715245	-1.9439372044064398	26	94	0.128871128871129	0.0313	-2.2913849430679774	0.8911092938562576
NUDCD1	-0.7240973870268941	-1.4810013135187763	29	30	0.901098901098901	0.8569	0.9825454636455332	0.9846893511828083
RXRA	-2.043251947361856	-1.7599397076100145	45	61	0.583416583416583	0.3073	-0.3350367815571001	0.9294649668543314
