Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
MYC	-1.4998915991691504	-1.8343422001775043	53	77	0.578421578421578	0.6022	0.386793717472355	0.9528127152890901
NUDT12	-0.4337407450767977	-1.1462013967310212	7	10	0.594405594405594	0.8876	1.042441683651492	0.9832016024736391
TP53BP2	-1.9775528200528047	-1.950190923939568	93	95	0.915084915084915	0.4237	-0.03088245577701946	0.9224633092246332
ERBB2	-2.85427401501539	-2.1086872284947984	4	130	0.003649963500365	0.2	-0.8003482323819205	0.8835295495166583
A2M	-4.538968684872902	-1.814313281137334	29	73	0.188811188811189	0.006	-3.2298848203721033	0.8521647835216478
FAM107A	-1.000044305083865	-1.4604923457392143	14	27	0.37962037962038	0.6944	0.5913088326908477	0.9643091664999268
FGFR1OP	-1.4752900531950413	-2.0905072595130623	8	129	0.028759712402876	0.7282	0.6657681295318211	0.9692638259166747
GADD45G	-1.5920824339284207	-1.5742221594843486	7	39	0.0757092429075709	0.4182	-0.02235958442488605	0.9217613324889126
ZNF207	-2.04309384777736	-1.3743312937245127	21	22	0.73026973026973	0.1629	-0.9012589326290537	0.8724117261962362
MRFAP1L1	-1.6851724704184332	-1.5742221594843486	11	39	0.145854145854146	0.3745	-0.13890060043962021	0.9088745785651662
UBE2L6	-0.9415483400188748	-1.3743312937245127	15	22	0.531468531468531	0.6869	0.5832406443109097	0.9627557774311641
C15orf48	-2.1176179393252292	-2.050745870382736	88	116	0.649350649350649	0.3989	-0.07325799810768031	0.916321623198304
TSC1	-0.7233655112739438	-1.2563626033041717	2	15	0.0533294667053329	0.7548	0.7425022413754468	0.9708804725391627
SRSF2	-2.2847825590301	-1.8745716119566758	18	81	0.116883116883117	0.267	-0.47265562984568166	0.8938994027240168
HSF2	-1.6480818671251447	-1.7273159049557278	42	57	0.6003996003996	0.4661	0.09461038396561923	0.9295642660536547
STX8	-1.2671102930615026	-1.4203857820924959	2	25	0.015049849501505	0.5063	0.20208201929206168	0.9387908193490426
EIF3J	-0.8259353812727389	-1.3155766103710265	12	18	0.516483516483517	0.7232	0.6735997353738623	0.9687159403859945
CCNK	-2.6207392080994825	-1.4846714079082055	15	30	0.246753246753247	0.084	-1.4362597756025341	0.8521647835216478
DNAJA1	-3.286327873579348	-2.002848387297645	85	105	0.659340659340659	0.0945	-1.4162772515225794	0.8521647835216478
NOP9	-2.219308263861791	-1.5615163221145665	15	36	0.218781218781219	0.1805	-0.8179434137611108	0.8813926025371787
ZSCAN31	-0.282252717424867	-0.6675556192662057	1	2	0.308691308691309	0.7375	0.709776855748166	0.9697484880480005
RXRA	-1.0170139336262254	-1.7525473878850386	5	60	0.040589594104059	0.8071	0.8658139937182915	0.9732431463821777
RPL7A	-2.935773063196413	-2.050745870382736	4	116	0.003889961100389	0.1642	-0.9695426123595094	0.8725659392823606
RXRB	-0.4386579872024908	-1.4846714079082055	22	30	0.685314685314685	0.9611	1.3224096314032336	0.9927727393847192
ZNRD2	-2.2388019426697583	-1.9369698370627466	12	94	0.0553894461055389	0.3134	-0.3433392942830401	0.9014018966921412
PPARD	-1.5292303680867305	-1.5615163221145665	6	36	0.0662493375066249	0.4402	0.04014655969168211	0.9241388411766109
CLNS1A	-0.770188348882716	-1.7666940587712057	25	65	0.321678321678322	0.9237	1.1991511679640674	0.9891415039680702
INSM1	-0.14292490330567992	-0.7723907729182701	3	3	0.896103896103896	0.9361	1.0956844893270206	0.9900950874579781
CCDC196	-0.11178108794598236	-0.9407299567296978	3	5	0.655344655344655	0.9824	1.2947513664110557	0.9963981575410742
CKB	-2.8326065221920715	-1.7261854244496593	55	59	0.778221778221778	0.1057	-1.3128277013615806	0.8548524800125448
RPS10-NUDT3	-1.1222027672981112	-0.6675556192662057	2	2	0.274725274725275	0.1662	-0.837517759826887	0.8764898561268618
TSEN15	-0.34757982786742764	-0.9919800578025648	6	6	0.875124875124875	0.8725	0.996736810478074	0.979594616348752
HSP90AB1	-2.923554463564783	-3.2761904826936776	66	553	0.0812091879081209	0.5762	0.3006137395004788	0.9469593547133884
DDX39A	-3.7875889717475024	-1.7666940587712057	3	65	0.001589984100159	0.0228	-2.4318561059718817	0.8521647835216478
C1orf94	-1.4545105289901525	-1.7261854244496593	33	59	0.433566433566434	0.5683	0.3223567674653896	0.9465836831202278
CREB3	-1.4598913279786856	-2.2711627694997802	2	175	0.00165899834100166	0.7969	0.8515818610489945	0.972692896195014
TNNT1	-3.631537338959313	-1.7107512756981471	9	55	0.038429615703843	0.0312	-2.290481775350481	0.8521647835216478
MIA2	-1.2534255034016544	-1.2563626033041717	1	15	0.003819961800382	0.4299	0.004091585664109119	0.9224633092246332
XRN2	-1.1934632737940014	-1.6099385791728886	10	43	0.137862137862138	0.654	0.5172624757590356	0.9599960801640635
E2F8	-0.7048697319218779	-1.0339515599969562	6	7	0.627372627372627	0.641	0.4972940516840715	0.9594721386210883
PPP2R5D	-0.9758389891562128	-1.592736289321306	17	40	0.31968031968032	0.7645	0.7622476539437046	0.9720403475470885
DYNLL2	-2.5148291241211687	-1.6871692550570199	9	52	0.058729412705872903	0.149	-1.0219334061833523	0.8710134097322807
RPLP2	-1.6639111726828264	-1.9526393591222437	4	101	0.010419895801042	0.5695	0.3302739419975153	0.9465836831202278
NFKBIB	-2.302201357132472	-1.814313281137334	42	73	0.418581418581419	0.2405	-0.5783565468634155	0.8879220567229961
MOB1B	-1.5851056885667913	-1.5204077402223017	2	31	0.00807991920080799	0.3943	-0.08210905253811379	0.9149382198463026
TTC9C	-1.833088370146191	-1.5425262237231738	23	35	0.45954045954046	0.2926	-0.3612677646131711	0.9011711786029144
ZNF622	-0.27661568324757424	-1.3314315928795448	19	19	0.967032967032967	0.9828	1.4512600553240718	0.9963981575410742
MCM2	-4.923379799911625	-3.821137880760531	180	794	0.167832167832168	0.1877	-0.8500129172415445	0.8813926025371787
IPO8	-2.233628468843272	-1.5607738598476881	12	38	0.144855144855145	0.1739	-0.8518637655078003	0.8811750403906978
RSL1D1	-1.6032493387925348	-1.603847005922879	6	42	0.0542494575054249	0.4251	7.343360136593537e-4	0.9224633092246332
PRPF4B	-0.7936567054584954	-1.5607738598476881	38	38	0.953046953046953	0.8531	0.9712043270374553	0.9768951981046562
SNRNP40	-2.062362527807392	-1.6855366445495288	26	51	0.338661338661339	0.2656	-0.455916131934398	0.8938994027240168
SHTN1	-1.7963280529490078	-1.3743312937245127	9	22	0.192807192807193	0.239	-0.5687046119533984	0.8879220567229961
CDCA3	-0.8100584644752544	-1.3528785689936726	4	20	0.105894105894106	0.7583	0.7320037348678108	0.9713388144800217
GOLGA2	-1.877488247917587	-2.6339322126065943	3	300	0.001619983800162	0.7501	0.727511974537264	0.9706239659223472
CCT6A	-2.568580144911334	-2.008828457934469	46	110	0.28971028971029	0.2355	-0.6130362188856954	0.8879220567229961
PRMT6	-1.5589097407377799	-1.9369698370627466	90	94	0.896103896103896	0.6155	0.4300499657176856	0.9564472259548086
