Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
RPL23	-0.7941302102623365	-2.2164441904736196	70	159	0.398601398601399	0.9742	1.5123544030834353	0.9956788614664169
CSNK2B	-3.199664986863127	-2.2020375642547454	17	154	0.04509954900451	0.1521	-1.0541718830490028	0.8637309643648637
NOP9	-1.4539543864609104	-1.5601957355076903	21	38	0.394605394605395	0.4811	0.135124319939088	0.9288399529369475
TYK2	-1.8849550081686393	-1.5629304200765002	8	37	0.0872991270087299	0.2898	-0.40735812838183894	0.894576573786166
PIAS2	-0.7418899937649838	-1.4681890368266564	28	29	0.896103896103896	0.8431	0.9315227694280165	0.9818608280907036
KCTD9	-1.288587110436778	-1.5436142552819918	32	34	0.827172827172827	0.5636	0.3234419071116486	0.9407218020628036
TSNAX	-2.9441755635905333	-1.9470220199048902	76	93	0.669330669330669	0.133	-1.1240146457069835	0.8637309643648637
FOXH1	-3.02880885783413	-1.5168003860043493	2	33	0.001349986500135	0.0522	-1.917615390178195	0.8637309643648637
YWHAQ	-1.7823986526711568	-2.073914793818295	2	123	0.001579984200158	0.5624	0.31423670489010663	0.9407218020628036
C15orf48	-1.8133711114499729	-2.0441740086116136	114	114	0.964035964035964	0.5425	0.25616940565781027	0.9373844178708381
PSMD3	-2.067938751893638	-1.8941881085778063	54	87	0.487512487512487	0.3577	-0.20182638292394076	0.9128374008874865
SRSF2	-2.2048098704431114	-1.88561353259179	80	83	0.877122877122877	0.3026	-0.364988003848665	0.8977667174245337
TCF4	-2.724294050704044	-2.255559725603922	73	175	0.310689310689311	0.2743	-0.48718738892954416	0.8897076052716983
TXLNG	-2.403953696574526	-1.4413692362353876	5	27	0.039979600203998	0.1045	-1.2633321773073816	0.8637309643648637
EDRF1	-1.6728629468041185	-1.5193435682698981	19	32	0.400599400599401	0.3508	-0.19543608964569972	0.9109901560125566
KBTBD7	-0.9434442087502669	-1.8447837563382379	1	76	0.001589984100159	0.872	1.044503507900846	0.9852259714712409
CCNK	-2.9685430075624404	-1.4681890368266564	14	29	0.211788211788212	0.0478	-1.9242953701970422	0.8637309643648637
LZTS2	-5.439839721411867	-2.2996219735163943	67	181	0.220779220779221	0.0076	-3.221597080465202	0.804919508049195
RPS27	-2.506106744848743	-1.9808084976082567	59	102	0.438561438561439	0.2476	-0.5893694977616089	0.8819621217308736
DDIT3	-0.828432261192273	-1.663576924594829	48	48	0.961038961038961	0.8754	1.029243781588355	0.9852259714712409
PPARD	-1.9950445163619004	-1.5193435682698981	29	32	0.719280719280719	0.2308	-0.6055856532478702	0.8801171164934789
FAM78A	-0.3649884506680082	-0.8552008669382853	3	4	0.574425574425574	0.7975	0.8070573377458491	0.9763013060396087
CEP170	-3.037226278400855	-2.1639925260264996	83	146	0.436563436563437	0.1774	-0.9315142082127941	0.8666924005273889
CUL3	-6.120367584094287	-4.239123919445233	401	998	0.328671328671329	0.0985	-1.3492957892763857	0.8637309643648637
UBE2H	-2.3911056936328507	-1.7757945689532357	6	64	0.023649763502365	0.2049	-0.7245467283273749	0.8721686354279178
SOAT1	-2.07728611282342	-1.5774170630959121	25	39	0.437562437562438	0.221	-0.6251125492894283	0.8770847053225712
CCDC196	-1.1449125780761915	-0.9275762477062398	4	5	0.378621378621379	0.2896	-0.3437405948801555	0.894576573786166
ECSIT	-1.3581307188116025	-1.8786840714364978	26	81	0.232767232767233	0.7032	0.6068225488817813	0.9611570394556684
TFIP11	-0.9972733487585257	-2.101002311365405	101	131	0.717282717282717	0.9172	1.1997880063199822	0.9878514860236963
DEF6	-0.7387288912203571	-1.4618416260381322	28	28	0.941058941058941	0.8371	0.9407934569642556	0.9818608280907036
FHL2	-1.0436108477157782	-1.6242460691700027	43	45	0.883116883116883	0.7517	0.7226885088641063	0.9707455161842949
TSEN15	-0.7469746687017985	-1.0676693956507715	2	8	0.0973590264097359	0.6265	0.4751966220593115	0.953860484158074
TXNDC17	-1.755178506429569	-1.444463251573341	23	26	0.684315684315684	0.282	-0.40518827543182906	0.893308259535492
EEF1A1	-2.399356177663357	-2.5613052785676382	81	261	0.236763236763237	0.516	0.15730319425528289	0.9356037308863362
E2F8	-0.4299001072145652	-1.0366604479201946	7	7	0.868131868131868	0.8392	0.9122274265997345	0.9818608280907036
TFCP2	-1.8004625851948106	-1.78676295154094	40	66	0.466533466533467	0.427	-0.01619164545712184	0.924295097587123
SCAMP2	-0.6659613551601107	-1.2808337188980514	14	16	0.757242757242757	0.8045	0.8340011382825213	0.9773198462877212
ESR1	-1.5849420520027135	-2.585931773839551	207	272	0.706293706293706	0.8409	0.9804768331193197	0.9818608280907036
UBA6	-1.6487740189529982	-1.663576924594829	10	48	0.102897102897103	0.4403	0.018243304721866634	0.9245643336900877
CREB3	-3.4269927898038133	-2.248273647403013	80	169	0.344655344655345	0.1144	-1.2232847563570983	0.8637309643648637
PTPN1	-2.186367328204297	-1.7360993447029713	39	55	0.535464535464535	0.2485	-0.5280320086013875	0.8837007549590059
TRAF1	-2.5308265315824467	-2.2573449417510396	18	165	0.0528094719052809	0.3387	-0.28359237885490124	0.9078349284345195
DMWD	-2.322393244545255	-1.6267073260756293	18	43	0.230769230769231	0.1742	-0.8451188192498578	0.8666924005273889
UHRF1BP1L	-0.9050584409622233	-1.2654900370394038	1	15	0.00881991180088199	0.6387	0.5007170793378322	0.9545205210555797
SERPINB9	-1.3278094361405024	-1.4681890368266564	1	29	0.00165899834100166	0.4987	0.1800453899142221	0.9322161674414478
IQCN	-1.4553930532250947	-1.2654900370394038	8	15	0.281718281718282	0.332	-0.2638161711038862	0.9073700037403667
SNRNP40	-2.070300238687956	-1.691164123726422	14	53	0.133866133866134	0.2706	-0.4622833703053978	0.8871275309017321
SHTN1	-1.0077712628537436	-1.427731982574416	14	24	0.431568431568432	0.6669	0.5427022079152488	0.9574369908534522
PIAS1	-3.584050723159516	-1.444463251573341	4	26	0.012119878801212	0.019	-2.790129368281877	0.8353759218672728
CETN2	-0.763524678505252	-1.663576924594829	48	48	0.964035964035964	0.9027	1.109236780150266	0.9872808968469601
NCK1	-3.556751270843462	-2.2996219735163943	53	181	0.184815184815185	0.1092	-1.2897080391161977	0.8637309643648637
CAND1	-3.2147596953740685	-3.3574180881025297	311	582	0.466533466533467	0.5037	0.11824536048650904	0.9325073223336693
TBC1D15	-1.054387254537657	-1.5168003860043493	33	33	0.929070929070929	0.6844	0.5864587097504363	0.9574369908534522
DCUN1D1	-2.5947189670240625	-2.3941105411070946	93	208	0.350649350649351	0.3747	-0.200168915725726	0.9163099335438034
TMEM120B	-1.3712451371818442	-1.2395902741211766	1	14	0.00309996900031	0.3513	-0.1843966373420005	0.9109901560125566
OXCT1	-1.788176209800461	-1.731785897329723	18	58	0.186813186813187	0.4021	-0.0668400333542226	0.9227837429400932
TUBB4B	-1.2957539069626947	-1.8694081639233973	1	80	6.48999351000649e-4	0.723	0.6645026599943135	0.9672737698720525
TSSK1A	-0.47325759625228536	-0.8552008669382853	1	4	0.0974090259097409	0.7001	0.628809285482954	0.9611570394556684
ARHGAP10	-1.586393463311457	-0.9866631105216649	2	6	0.044109558904411	0.1584	-0.9380148581481514	0.8637309643648637
SCARA3	-1.144359786409675	-1.601182907418008	6	41	0.0720192798072019	0.6785	0.5645633976585765	0.9574369908534522
KRTAP23-1	-1.5605415057230845	-0.8552008669382853	3	4	0.200799200799201	0.1143	-1.1612319868857874	0.8637309643648637
PSMA3	-1.992766521398055	-2.1674634516557694	5	147	0.00881991180088199	0.5084	0.18495069538330947	0.9327542786108192
