Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-2.6538267031254605	-1.8604705150567904	33	80	0.260739260739261	0.1652	-0.918218554161326	0.8790559821773334
RPL21	-4.950076134177242	-2.0388393760882404	56	114	0.297702297702298	0.0069	-3.1744065333401417	0.8769845037156934
APPBP2	-1.6596175932529549	-1.8851695983740622	81	84	0.897102897102897	0.5437	0.25851517986273126	0.9423995872017735
HLTF	-0.81014506144423315	-1.3598004944407847	2	21	0.033449665503345	0.7536	0.7395565115278759	0.9719807006615827
RB1CC1	-0.8224514517265014	-1.6679998316081865	3	49	0.027389726102739	0.8798	1.044690003699546	0.982491654015788
FAM107A	-3.346724389670201	-1.4511756655317742	7	27	0.0538994610053899	0.0262	-2.432882339279494	0.8769845037156934
TSNAX	-1.1081911762704162	-1.9320652944364731	10	91	0.0661093389066109	0.833	0.9345055677937062	0.978580231659663
PBXIP1	-3.9842496469264908	-1.4511756655317742	18	27	0.302697302697303	0.009	-3.2511276945543486	0.8769845037156934
AATK	-1.2820653536934166	-1.2636004335103908	1	15	0.003569964300357	0.4106	-0.02552613697921393	0.9187239691872398
BSG	-1.5573761201945557	-1.9586699489154822	16	98	0.0975190248097519	0.6205	0.449922813371307	0.9546227311851516
C15orf48	-1.7834809664643647	-2.0414609283356007	88	115	0.669330669330669	0.5513	0.2843496338877371	0.9450480520204452
TCL6	-0.5091577646111801	-0.6570526249574953	2	2	0.556443556443556	0.5142	0.27602914692385844	0.9361042135153449
SRSF2	-2.2302099061230165	-1.8834181278955133	17	82	0.107568924310757	0.2929	-0.39943171644735304	0.8969318222527607
ACTR2	-2.9713217666953966	-2.019165357704527	67	110	0.458541458541459	0.1439	-1.0435314890722491	0.8769845037156934
CDK18	-1.236748407382537	-1.7112116315880592	22	54	0.298701298701299	0.6743	0.5685178023628678	0.9599776218697149
ATP2A2	-0.6919199977933583	-1.4849613468827243	16	30	0.441558441558442	0.8644	1.0157716730971798	0.982491654015788
GSDME	-1.5794486086474906	-0.9953871610229943	6	6	0.545454545454545	0.1589	-0.8990528283294724	0.8790059941374283
POLR3D	-0.860834597746212	-1.4849613468827243	30	30	0.936063936063936	0.7866	0.7994164149486968	0.9749363265057044
MAP7D1	-1.9032049355976395	-1.3598004944407847	10	21	0.232767232767233	0.1998	-0.7311458574325415	0.8824539591721066
INSM1	-1.019680805674766	-0.8595707942991029	1	4	0.02479975200248	0.3107	-0.2636554131908318	0.8994839841858508
NUDT3	-0.8282909056040834	-1.5688170764176728	38	38	0.951048951048951	0.8407	0.9252334644845785	0.9796349859345538
PPARD	-1.3307027756420888	-1.5688170764176728	9	38	0.127872127872128	0.5491	0.2975064597755787	0.9444503540031894
CREB3L1	-0.9798305204953196	-1.4511756655317742	17	27	0.49050949050949	0.7012	0.6049579546342381	0.9628828161959924
CCDC196	-1.487872826432141	-0.9431191672960031	1	5	0.00658993410065899	0.1702	-0.8577283688368517	0.8790559821773334
ILK	-2.8829288017207935	-2.314047094778218	132	188	0.593406593406593	0.25	-0.5867923392145507	0.8885098031246673
CCT6A	-2.0374597928031983	-2.0388393760882404	3	114	0.003729962700373	0.4308	0.001504294757599545	0.9187239691872398
FADS1	-1.9625898861200528	-1.0654589099719538	7	8	0.415584415584416	0.0948	-1.3512316688330992	0.8769845037156934
TSEN15	-0.8654323378532558	-1.0654589099719538	2	8	0.0823991760082399	0.5418	0.30127400127837545	0.9421456343506349
NBPF3	-1.4958001025854741	-0.8595707942991029	1	4	0.00807991920080799	0.1344	-1.0476877724203186	0.8769845037156934
RPL27A	-1.2257677369569953	-1.9799803468781165	53	101	0.442557442557443	0.7976	0.8377773437144821	0.9772612627437501
OPTN	-2.0059880492454147	-1.603031305225088	14	41	0.17982017982018	0.254	-0.4956750591081104	0.8885098031246673
ATXN7	-2.887416076631095	-1.6739118493639291	30	51	0.370629370629371	0.0836	-1.4796067041417647	0.8769845037156934
KIT	-1.2092011388045991	-1.6941146771119882	52	53	0.918081918081918	0.6848	0.5869318203925342	0.9610623160826214
EIF4A2	-1.7388810225323144	-1.6739118493639291	36	51	0.552447552447552	0.4028	-0.07921589560423203	0.9187239691872398
E2F8	-1.2939943040853612	-1.0393098634029845	7	7	0.653346653346653	0.279	-0.38857143553354245	0.8932473113847892
SMAD9	-1.9047912948643526	-2.077218627879668	48	124	0.28971028971029	0.5102	0.1885428871746029	0.9355187278315942
PSEN2	-1.4261710559030671	-1.518176600265468	1	33	0.00115699884300116	0.4705	0.11647090326588394	0.927984289365496
PLCG1	-0.9434760674728339	-1.9389364656621038	2	92	0.00626993730062699	0.8993	1.1278962382209758	0.985345248431442
LDHB	-1.8390211387062134	-2.0069642813309536	20	105	0.113886113886114	0.506	0.18646140241448034	0.9341069608917342
MSX1	-0.6839203933784836	-0.9431191672960031	1	5	0.045339546604534	0.5922	0.4081150035950945	0.9541440309355224
FAM153B	-0.6446016948580079	-1.0393098634029845	3	7	0.241758241758242	0.6888	0.6022052986723732	0.9620629782608381
ACTB	-1.835341208325334	-1.9090508066052954	86	86	0.952047952047952	0.4625	0.0839738480670497	0.9261320919428851
ATXN1	-3.0057232228336495	-2.4313525442456836	47	226	0.131868131868132	0.2552	-0.5861959048126613	0.8885098031246673
ARRB1	-1.3723044899864618	-1.5105555284868109	26	32	0.656343656343656	0.4959	0.17712729723807058	0.9297655975654068
PRKAA2	-1.0589964737328819	-1.750145178928137	12	61	0.128871128871129	0.7923	0.8251474429496449	0.9757196888549701
SNRNP40	-2.031363964791125	-1.6941146771119882	6	53	0.034219657803422	0.2792	-0.4082013033385854	0.8932473113847892
SHTN1	-0.7638108433204678	-1.4312308705014951	25	25	0.932067932067932	0.8161	0.8831888988523334	0.9783651333415225
STAC3	-0.4998051680362455	-1.406032910870758	4	23	0.123876123876124	0.9314	1.1955972799521557	0.9882552879522226
PTK7	-0.5073667670385287	-1.0654589099719538	3	8	0.245754245754246	0.8071	0.8405815847496534	0.9773634850827395
SHISA3	-1.1820307989793515	-0.6570526249574953	1	2	0.033439665603344	0.1448	-0.9798128020782727	0.8769845037156934
TSSK1A	-2.2193194968228824	-0.8595707942991029	4	4	0.278721278721279	0.0338	-2.2391173601159196	0.8769845037156934
EEF2	-0.7917588238256728	-2.0388393760882404	88	114	0.726273726273726	0.9551	1.359814052122071	0.9924202384956309
ARHGAP10	-2.192985760274232	-0.9953871610229943	5	6	0.267732267732268	0.0507	-1.8434779632167617	0.8769845037156934
LMO4	-0.7507910264545514	-1.6679998316081865	5	49	0.0610093899061009	0.9102	1.1332277287117323	0.987378574317128
KRTAP23-1	-1.3480236337216562	-0.7702796637243056	2	3	0.127872127872128	0.1455	-0.9981038353784255	0.8769845037156934
AHCYL1	-2.8566010465489176	-2.079675771500698	74	125	0.454545454545455	0.1946	-0.8455877580050348	0.8824539591721066
PABPC1	-1.3066740006497368	-2.095704666855213	11	130	0.0480695193048069	0.8004	0.8586750821698991	0.9772612627437501
NDUFS3	-2.276948570028367	-2.077218627879668	116	124	0.857142857142857	0.3619	-0.21839727663471598	0.916802529756838
MRPL23	-0.8986989240866168	-1.6936670389453041	36	52	0.605394605394605	0.8415	0.9500816412858973	0.9796349859345538
DCUN1D1	-1.6485796272138717	-2.397113440060997	106	210	0.433566433566434	0.7565	0.7556575133797788	0.972188836893203
ARHGAP33	-0.14508845550870125	-0.7702796637243056	2	3	0.648351648351648	0.9317	1.0800731382237152	0.9882552879522226
BICDL2	-1.2314212549973476	-0.6570526249574953	1	2	0.029789702102979	0.1321	-1.0719945412469218	0.8769845037156934
VAMP2	-2.33198187745305	-1.6472525433490823	34	45	0.556443556443556	0.1826	-0.8119139518780735	0.8824539591721066
NOA1	-0.8318725360090622	-1.2636004335103908	15	15	0.88011988011988	0.6904	0.5968260539516212	0.9624937657520178
PAK2	-1.5995619288742846	-1.6936670389453041	6	52	0.04359956400436	0.4795	0.1124668219499058	0.9291084707417531
ILVBL	-2.5945847134316944	-1.5396555170339723	9	34	0.0900990990090099	0.0942	-1.3492033232672271	0.8769845037156934
SDCBP	-2.906950470354487	-2.2056818085640644	27	161	0.0900990990090099	0.211	-0.7505052881216909	0.8846533339520871
SCFD1	-3.291737934474066	-1.5688170764176728	14	38	0.143856143856144	0.0376	-2.1526640075135695	0.8769845037156934
C1orf94	-3.052022353928212	-1.7616039665154772	40	62	0.43956043956044	0.079	-1.5305033007513622	0.8769845037156934
ESR1	-2.2579601009357986	-2.5793052699543764	124	272	0.378621378621379	0.5783	0.314321532243954	0.9512685095126852
MT1DP	-0.8222291194406635	-0.8595707942991029	1	4	0.039979600203998	0.4256	0.06149106248540337	0.9187239691872398
PRKAB2	-0.7397985517542232	-1.8834181278955133	11	82	0.0985690143098569	0.9498	1.3172109575251816	0.9910473631833188
HSPA1L	-1.8630783020132495	-2.079675771500698	25	125	0.126873126873127	0.5263	0.2357397480756282	0.9386210150721057
DZANK1	-0.38190749243620226	-0.9431191672960031	2	5	0.272727272727273	0.8218	0.8836419294788019	0.978580231659663
CDC5L	-1.547919801825252	-2.0363098095959105	45	118	0.295704295704296	0.6746	0.5460273367658612	0.9599776218697149
