Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-2.0765327824923836	-1.8976361493150875	25	85	0.182817182817183	0.3529	-0.2042149935500806	0.9264279274720186
NDUFV1	-1.3120966361269526	-1.8129562122857699	67	69	0.911088911088911	0.6921	0.586676547954302	0.9646844942331078
MAP1LC3B	-1.7606172586070037	-1.9148955519601982	77	89	0.769230769230769	0.5047	0.17596080253133733	0.942249203568268
FAM107A	-0.742966209212242	-1.4573679363617853	4	28	0.0797792022079779	0.8374	0.9374125555306007	0.9790079226266477
HNRNPL	-2.86941040791896	-1.7396409542990527	51	61	0.654345654345654	0.1033	-1.3549983760337958	0.8864659385589825
TSNAX	-1.8137770339056225	-1.8865079198134578	5	86	0.016849831501685	0.469	0.08496268482656098	0.9393179969377192
C15orf48	-1.9380711617689603	-2.0717540005568558	85	116	0.628371628371628	0.4974	0.14671296410300805	0.9422112611371523
SPINDOC	-0.5820842206858527	-0.8589380842075838	4	4	0.715284715284715	0.6145	0.4611541486338291	0.9557523188716026
KLHL12	-2.6032697725745293	-1.6243454076231634	5	44	0.021519784802152	0.1178	-1.2017167479528306	0.8864659385589825
SRSF2	-2.1515709500076	-1.8717580432993042	9	82	0.041589584104159	0.3154	-0.32326806195147634	0.9174936598866805
TCF4	-2.3128895614130016	-2.2985110132143816	107	182	0.48951048951049	0.4435	-0.01494566712287447	0.9371822998695607
UGT8	-1.5657865485615772	-1.1363272565143114	10	10	0.697302697302697	0.2251	-0.6277878177174043	0.9009217799681218
PRKACA	-2.3832733594581716	-1.7764601704789367	48	64	0.583416583416583	0.2038	-0.7160420299259145	0.9009217799681218
NAGK	-2.7919516776086732	-1.716720742318542	10	57	0.0585494145058549	0.1085	-1.301191441366385	0.8864659385589825
NCK2	-2.278080671840725	-2.0198184992874957	86	111	0.658341658341658	0.3292	-0.2872595753209208	0.9189512251375079
SFPQ	-1.0021804301231363	-1.894698749986809	5	84	0.029189708102919	0.8693	1.0291124602882384	0.9819989760364431
MCMBP	-1.5823373698122674	-1.5837429970551673	25	40	0.45954045954046	0.4324	0.0017484820428607082	0.9364395125474191
GSDME	-0.5014355203931962	-0.990717473159444	4	6	0.484515484515485	0.7618	0.7563169858598983	0.9715831412818116
STK24	-1.6859144236037653	-1.7414753560971936	1	58	3.58999641000359e-4	0.4587	0.06562149077911364	0.9386422755659303
STAT3	-4.052989235220498	-2.0079584856046364	89	109	0.648351648351648	0.0248	-2.272271824179602	0.8706272229919865
ATXN1	-1.3613068338389407	-2.444453578274687	10	233	0.022879771202288	0.8811	1.0921773618571713	0.9827817632780291
SUN1	-0.7755496913420389	-1.1704764975734963	11	11	0.85014985014985	0.6754	0.5734713742768865	0.9642939205318763
RPRD1A	-1.9989361366947407	-1.739297124953602	43	59	0.573426573426573	0.3082	-0.30895523499311295	0.9174936598866805
PPARD	-3.201595875134167	-1.5568626551396196	17	36	0.217782217782218	0.0445	-2.045930916268198	0.8736043744843685
KHDRBS1	-2.37114685170003	-1.7097772484400242	37	54	0.498501498501498	0.1908	-0.7821064237498544	0.8976354992264456
PDCD7	-3.0408288553329084	-1.073032654510925	4	8	0.0632393676063239	0.0154	-2.914335065083997	0.8204985953017603
CCDC196	-0.07055150214276665	-0.9355697717067025	5	5	0.968031968031968	0.9933	1.3586645841789533	0.9986917845119878
TUBA1B	-0.5527992834639428	-1.5837429970551673	1	40	0.00817991820081799	0.9478	1.2824072523633516	0.9893386825190852
PCID2	-2.160995890292096	-1.8713632775925328	11	83	0.0563894361056389	0.3121	-0.3329051012013404	0.9174936598866805
TSEN15	-1.1942589829234223	-1.0328753072708727	2	7	0.0611593884061159	0.3264	-0.24599081730575953	0.9181003297050209
VDAC2	-2.426286507547663	-1.9396988006622622	26	93	0.164835164835165	0.25	-0.5550408370670693	0.9045633790874749
