Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
RUVBL1	-1.4716216735074306	-1.9925472040284842	46	103	0.354645354645355	0.6847	0.5795599116031706	0.9510476291741243
GC	-0.5447337390175011	-1.146995463115988	10	10	0.882117882117882	0.8128	0.8627717619868407	0.9708219067918225
BAG6	-3.4590984317329	-2.3672947773938136	87	205	0.30969030969031	0.1314	-1.1261601309506908	0.8734144636077908
HLA-DPB1	-3.1307808524254965	-1.4790382800170137	23	29	0.487512487512487	0.036	-2.161840923864083	0.8308358353353854
HAUS1	-2.660392299216143	-2.0380012542261228	34	115	0.182817182817183	0.2169	-0.6823211049407697	0.8928209523244359
TEAD4	-0.9542939754026901	-1.5196534131427801	13	32	0.291708291708292	0.7436	0.7166125280248994	0.9601297587046783
ACTA1	-0.426823536819845	-1.3419354227492795	20	20	0.952047952047952	0.9457	1.2606030908981591	0.9885315639836763
TAF1A	-1.3075341211268465	-1.174239763702437	5	11	0.198801198801199	0.3476	-0.1899126989412355	0.90626289657808
ABL2	-1.2308226625760408	-1.4790382800170137	13	29	0.295704295704296	0.5683	0.32487064793858356	0.9380099557128365
CDK5RAP3	-0.34368710793778956	-1.335088666644878	7	18	0.350649350649351	0.9652	1.331224130968952	0.9924813043204702
MEOX2	-2.142154383515815	-2.325272196362909	152	196	0.694305694305694	0.5231	0.18910981642023386	0.9295178530658509
TRIM27	-2.7269315719044243	-2.545030717203749	9	261	0.010419895801042	0.3789	-0.17823189228445407	0.90626289657808
SRSF2	-2.368511264432114	-1.8934505316417405	2	83	0.00115699884300116	0.251	-0.5435362950898887	0.8941475363648393
KRT17	-2.6454521350366194	-1.452935465398849	3	27	0.00972990270097299	0.0742	-1.5339069218383612	0.8398181160904887
CCDC85B	-2.5755211120029986	-2.137791215288202	106	135	0.672327672327672	0.2818	-0.47466543248545473	0.9026625930146916
MTOR	-1.0307710348361883	-1.5404197597731524	19	34	0.431568431568432	0.705	0.6310510499254987	0.9563280341067428
CDK18	-1.6321802032184716	-1.7017893396814312	37	54	0.542457542457542	0.4661	0.08428256511818516	0.9188172091881721
BSG	-3.021442356121362	-1.979010706305342	9	101	0.02479975200248	0.1267	-1.154247380919885	0.8723429621877521
ZSCAN31	-0.17417271927031053	-0.7820674778758075	1	3	0.308691308691309	0.9112	1.0437130379934274	0.9839418034580428
EPS15	-1.7157721266388997	-1.8884836667905507	8	84	0.039979600203998	0.5137	0.19822473166298693	0.9271159074102384
USP18	-2.111577669978622	-1.3419354227492795	10	20	0.230769230769231	0.1388	-1.0602128664930583	0.8794754742814804
RXRB	-1.8297853150884258	-1.5212906286336683	5	35	0.041979580204198	0.2878	-0.3947227513197157	0.9052274777216013
TIAL1	-2.5611293803635093	-1.6116508598925658	8	44	0.0558494415055849	0.1244	-1.157591568630868	0.8723429621877521
PPARD	-1.7222840213756063	-1.5416146304465264	5	36	0.043429565704343	0.3412	-0.23021494385023808	0.90626289657808
HDAC4	-2.3799480185721973	-1.8374453319338704	54	74	0.574425574425574	0.2287	-0.6344422110623876	0.8928209523244359
AURKA	-1.6957446827449376	-2.297639497200821	150	186	0.739260739260739	0.6967	0.6259449013610519	0.9552349777766488
TLE1	-1.5302964831233319	-1.76753110518262	52	63	0.713286713286713	0.5439	0.27878361410796015	0.9338849813251332
CCDC196	-0.29381634136473883	-0.9241897992142989	4	5	0.69030969030969	0.879	1.0046966816177167	0.9805609372063997
KRTAP4-12	-3.0415331585565433	-1.9701579406705727	60	102	0.42957042957043	0.1217	-1.2103107313127204	0.8723429621877521
RPS10-NUDT3	-1.614618958249713	-0.661502604223022	2	2	0.155844155844156	0.0608	-1.752525227809749	0.8347974066859243
LMO4	-0.9318434094339171	-1.7033632339589275	46	53	0.793206793206793	0.8336	0.9256892593588458	0.9737876203310197
TSEN15	-0.8512872609398361	-1.072228511758725	3	8	0.16983016983017	0.5614	0.329096872740391	0.9365581425614042
TANK	-1.7094898806147838	-1.6407330149803443	21	45	0.30969030969031	0.3925	-0.08417060841489866	0.90626289657808
KANSL1L	-0.25911794197775184	-0.661502604223022	1	2	0.32967032967033	0.7583	0.739877423033697	0.9601297587046783
STAT3	-1.8451841135167752	-1.9989108808777856	72	106	0.57042957042957	0.5048	0.1728008074767472	0.9271159074102384
UCHL3	-1.8227313137713357	-1.8284719890040508	38	73	0.388611388611389	0.4265	0.006709899482705254	0.9123294769188011
ATP5PD	-1.2893489262867655	-1.6407330149803443	13	45	0.180819180819181	0.6157	0.4301564979692569	0.9395286886405698
E2F8	-2.0860247872365507	-1.033322765660277	7	7	0.503496503496504	0.0692	-1.59201557573638	0.8347974066859243
PFDN2	-1.8211577017884777	-1.707709044209126	6	56	0.035959640403596	0.3766	-0.13625412729593728	0.90626289657808
TCF4	-2.5260967165860193	-2.326718563156338	126	184	0.583416583416583	0.3713	-0.2061818022058377	0.90626289657808
NAPRT	-1.6104882769205842	-1.5404197597731524	33	34	0.846153846153846	0.3891	-0.08675938769017541	0.90626289657808
NFKBIA	-4.088897687195293	-1.870845118620528	3	79	0.001029989700103	0.0227	-2.540266387915588	0.8308358353353854
CDC123	-0.5411858082788572	-1.146995463115988	9	10	0.768231768231768	0.8147	0.8678543603528072	0.9710877885004393
PLEC	-1.7091464996044885	-1.7854447489775176	37	67	0.41958041958042	0.4675	0.08979380371770092	0.9188172091881721
KBTBD6	-0.19861717233990925	-1.445220268765093	18	26	0.701298701298701	0.9955	1.618589145462798	0.9995358431104192
TWF2	-2.1235389059758427	-1.6635634370845132	20	48	0.247752247752248	0.2362	-0.5629788705159801	0.8928209523244359
ATXN7	-2.4329856053486787	-1.6782906406454408	39	51	0.574425574425574	0.1596	-0.9279963559220652	0.8818347957840695
IQCN	-0.8439244130900256	-1.2264515258063604	13	14	0.775224775224775	0.6576	0.5363911260641996	0.9435973310666258
IKBKE	-1.4997036477753802	-1.7438191665186473	54	58	0.838161838161838	0.5545	0.2902205537749425	0.9351314148501357
HMGN4	-1.7628823030854333	-0.9241897992142989	4	5	0.256743256743257	0.1002	-1.336718043953682	0.8698551020318843
RELA	-2.8579482184506144	-2.0587864468710664	15	121	0.0512694873051269	0.1853	-0.8702984559678454	0.8906482845691335
SHTN1	-1.2761002464472873	-1.397086249624593	15	22	0.487512487512487	0.4956	0.16173560737196074	0.9249934630270692
KLF3	-2.315338933428202	-1.104700262308566	6	9	0.217782217782218	0.0547	-1.8104313546602069	0.8308358353353854
ZSCAN26	-1.7192998016253442	-1.605511336130945	40	42	0.831168831168831	0.3746	-0.14058790840399946	0.90626289657808
BUB3	-2.345721165476695	-1.5941446186393609	25	41	0.395604395604396	0.1568	-0.9374462163633359	0.8818347957840695
PCM1	-3.966955967474795	-2.3818847531730984	55	210	0.15984015984016	0.0664	-1.5913250276028224	0.8347974066859243
HSP90AB1	-3.1980663405714242	-3.2770091276324904	111	554	0.148851148851149	0.4819	0.06633408028315199	0.9206682637521373
WDR61	-0.5486165910477012	-1.491440611937553	10	31	0.262737262737263	0.9354	1.2062026813131963	0.986331166310303
MDM2	-2.2141180382617813	-1.6635634370845132	42	48	0.71028971028971	0.2076	-0.6738416034994704	0.8928209523244359
ACTG1	-2.405737656127559	-1.845305166931158	3	76	0.004119958800412	0.2201	-0.6515720855488629	0.8928209523244359
ARHGAP10	-1.2476485991812925	-1.033322765660277	1	7	0.00827991720082799	0.2965	-0.3241278711873515	0.9052274777216013
KRTAP23-1	-0.6793816351766983	-0.8657157343327322	4	4	0.676323676323676	0.5378	0.30668022107713133	0.9338849813251332
TNS2	-2.165314003538519	-1.844312298066036	2	77	0.001589984100159	0.2978	-0.37260077838630296	0.9052274777216013
TPM1	-1.5013505656466277	-1.8934505316417405	21	83	0.167832167832168	0.6333	0.44861750953408547	0.9412508933608484
UBE2U	-0.7970856098851073	-1.7854447489775176	26	67	0.323676323676324	0.9131	1.1631790672464857	0.9839554295255748
SLC22A23	-0.4156816817223803	-0.9241897992142989	4	5	0.626373626373626	0.786	0.8104662591008538	0.9655963642621053
TSG101	-3.6951345982557546	-1.9460562740818654	25	95	0.124875124875125	0.0436	-1.9747816523298536	0.8308358353353854
APEH	-2.2182453039657495	-1.5404197597731524	32	34	0.76023976023976	0.1746	-0.8392889070446831	0.8906482845691335
ATP5F1C	-1.9703100470493884	-1.892976676226716	18	86	0.117882117882118	0.4023	-0.08929769569267823	0.9075996078150503
RPS2	-2.5227658979327745	-2.3887261460017992	147	215	0.59040959040959	0.3943	-0.1362533639766609	0.90626289657808
SNU13	-3.1727139643092674	-2.1469529718171545	14	141	0.036369636303637	0.1401	-1.1017406839299044	0.8807497628615516
FTSJ3	-1.540035339844793	-1.8599526945481766	19	78	0.155844155844156	0.5889	0.3707179964904327	0.9382858499031678
