Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
PTGES3	-2.6223851990431184	-1.7921426609482063	37	68	0.368631368631369	0.1638	-0.9613443255298797	0.8807179575576753
RTRAF	-0.6338072616470627	-1.7198751102665253	54	55	0.95004995004995	0.9481	1.2981297141919463	0.9916838428224742
COMMD3	-0.9362967716614715	-1.429771237073468	14	25	0.421578421578422	0.7181	0.6462590214711199	0.9628943647691306
TERF1	-0.9675253507702039	-2.271194865058644	145	178	0.773226773226773	0.9492	1.3653201505940529	0.9920286776904912
FAM107A	-0.627616005276018	-1.4436444286778887	6	26	0.161838161838162	0.888	1.066348979211899	0.9854389021620813
PRMT5	-1.1913900997539233	-1.7736351603231015	64	64	0.958041958041958	0.7324	0.6840484129553438	0.9643542462113052
C16orf70	-1.2069211106436084	-1.4720676992697208	2	29	0.014009859901401	0.5718	0.34001927479249866	0.9490010253030131
YWHAZ	-3.533011451148222	-2.320367392522097	153	189	0.696303696303696	0.1138	-1.2489308559674135	0.8807179575576753
RPGRIP1L	-2.5187437811474087	-2.1818806344752804	95	154	0.503496503496504	0.3171	-0.35713344500030836	0.9159093053275897
TP53	-2.6139143384702828	-2.694346186966566	181	314	0.495504495504495	0.4774	0.07697643989429653	0.9362547122751685
RPS2	-1.4754382096279741	-2.429924042823749	143	221	0.584415584415584	0.8399	0.9678038879288006	0.9794666890208467
TRIM27	-4.164813906055883	-2.522520047987485	120	251	0.358641358641359	0.0696	-1.6015161571594796	0.8807179575576753
SRSF2	-1.904613640109531	-1.8595944571064458	74	79	0.846153846153846	0.4123	-0.05173435150417386	0.9248380886637279
FATE1	-0.8430466676464506	-1.6944542762210915	15	52	0.217782217782218	0.8719	1.035741916166832	0.9834101985409684
KRT40	-4.655993537946963	-2.63963960987645	30	288	0.04509954900451	0.0446	-1.903457237943197	0.8807179575576753
SH3GL1	-1.6191709674733037	-1.7227191637282286	6	56	0.039979600203998	0.479	0.12458375179386744	0.9362547122751685
CDK18	-0.9326478975410837	-1.6822118932786077	48	51	0.878121878121878	0.828	0.9112038774890582	0.9779462097794621
CSRP3	-1.1885707974426276	-0.8614436037515916	4	4	0.504495504495505	0.2373	-0.5416370572951463	0.8951554643732414
RPL22	-2.7259459915216553	-1.9791854895370928	73	102	0.571428571428571	0.1855	-0.83047472104341	0.8833726556422373
PPARD	-3.6454042433269813	-1.5134946542840968	2	32	6.7999932000068e-4	0.0215	-2.6788311314541033	0.8331144286701273
CCDC196	-0.446171435353578	-0.8614436037515916	3	4	0.529470529470529	0.7191	0.6875820769584585	0.9628943647691306
PSMA6	-1.6353298247436239	-1.8931522768175317	19	84	0.140859140859141	0.5551	0.29243321706455133	0.9479333121970848
RPS10-NUDT3	-1.614618958249713	-0.666588566635832	2	2	0.155844155844156	0.0626	-1.7429403060203932	0.8807179575576753
TSEN15	-1.4858599443670584	-1.0343812997560453	7	7	0.613386613386613	0.2071	-0.6897229216447659	0.8836123190402049
KIF16B	-1.8645499458962953	-0.9884487104041001	5	6	0.314685314685315	0.1002	-1.3344649845543777	0.8807179575576753
WDR5	-2.7251976591375833	-1.8017950614232865	11	69	0.0575594244057559	0.1454	-1.0771228003166846	0.8807179575576753
ATP6V0D1	-1.5572826889414713	-1.7684394964611352	14	63	0.128871128871129	0.5356	0.24941419224073885	0.9395657684809986
E2F8	-0.6307766342327321	-1.0343812997560453	5	7	0.504495504495505	0.6998	0.6165859502259337	0.960448654122334
NFKB1	-2.047802185604807	-2.554512475680576	99	261	0.308691308691309	0.6545	0.5006148335115345	0.954745748528205
TYW5	-1.4856447674955247	-1.1435240298569225	10	10	0.71028971028971	0.2562	-0.4991265193310655	0.89948225590036
RPL13A	-1.6454782581386929	-1.9311709839801794	92	95	0.909090909090909	0.5688	0.32134322948557775	0.9490010253030131
RANBP9	-1.8575793933805873	-1.739381762739745	59	59	0.93006993006993	0.3758	-0.1431861690965739	0.917919584605817
SNRNP200	-2.080248772840963	-1.9630781601752219	68	100	0.557442557442557	0.3823	-0.12984459546163263	0.9201460190332843
ABL1	-3.654203337635784	-2.320367392522097	61	189	0.210789210789211	0.1002	-1.3737492521410617	0.8807179575576753
EIF4E2	-2.3745595250023905	-2.0265898632395865	31	114	0.16983016983017	0.307	-0.382633915575925	0.9147686267642666
ERBB2	-1.9557097591771144	-2.1071189294976427	69	131	0.423576423576424	0.5024	0.16297124766077362	0.9365670398134317
URB1	-0.4648057019303157	-1.2221360847316245	12	13	0.835164835164835	0.8928	1.0749577223703088	0.9854389021620813
UHRF1BP1L	-0.48812674338995937	-1.2514255325043109	4	15	0.192807192807193	0.8929	1.0694942674475205	0.9854389021620813
IQCN	-1.638703383585496	-1.2341948186445673	1	14	0.00165899834100166	0.236	-0.5694188430665871	0.8951554643732414
SHTN1	-0.9299574762367181	-1.4035188980339508	3	23	0.0525294747052529	0.7068	0.6254618427525439	0.9620079549120312
TCF4	-3.8529041083533517	-2.2855224993197267	80	180	0.312687312687313	0.0613	-1.6309130801820562	0.8807179575576753
ESRRG	-0.7829893145976299	-1.3745506856155345	1	21	0.00853991460085399	0.7779	0.7797090137955975	0.9696356484907923
TRIM42	-1.873481876920445	-1.754805166987539	38	62	0.464535464535465	0.3709	-0.14085863224280235	0.9174885827597915
CYB5R2	-0.4056917911584438	-1.1179536065550577	6	9	0.563436563436563	0.8863	1.028735150813456	0.9853980963814951
ATF6	-0.7550576009404832	-1.2514255325043109	13	15	0.725274725274725	0.7388	0.6954847366759901	0.9643542462113052
PSMC5	-2.128795870280389	-2.0056035346228622	11	108	0.043429565704343	0.3861	-0.13750661506906897	0.9201460190332843
HSP90AB1	-3.471939406611642	-3.2896342480538197	420	558	0.68631368631368606	0.3796	-0.15371614039409445	0.9201460190332843
FGFR4	-0.5035819323156154	-1.3086719026143865	17	17	0.934065934065934	0.9036	1.097272939775008	0.9854389021620813
KRTAP10-1	-3.3153108960817645	-1.798851312885453	48	67	0.510489510489511	0.0585	-1.7719774820747392	0.8807179575576753
ARHGAP10	-0.5713335243146744	-1.0343812997560453	3	7	0.261738261738262	0.7418	0.707397057093808	0.9643542462113052
DBN1	-3.21288756600798	-2.3243868464181467	3	191	8.44999155000845e-4	0.1644	-0.9291577782897367	0.8807179575576753
KRTAP23-1	-1.354485567768228	-0.8614436037515916	4	4	0.458541458541459	0.1751	-0.8163485141660605	0.8818354329804744
BAX	-3.1270840388224506	-1.429771237073468	4	25	0.016719832801672	0.0351	-2.2228175666048076	0.8745099516022423
EIF4A2	-1.293529325275635	-1.672352136306486	3	50	0.016669833301667	0.6294	0.45850469830303364	0.9542211944740354
AGR3	-1.2117852172255699	-1.2221360847316245	6	13	0.234765234765235	0.4348	0.014692062026758148	0.9325818279251293
PDIA6	-1.6903276906761098	-1.6999937331339268	6	53	0.040739592604074	0.4382	0.011920090854851947	0.9325818279251293
TSPO	-0.2582139060434643	-1.1584920408465713	1	11	0.0703592964070359	0.9659	1.3104094892556226	0.9936967954887221
SETDB1	-2.431538261922575	-1.9713067523510523	52	103	0.370629370629371	0.2619	-0.5104940774111683	0.9032316019734924
FAM189A2	-2.1094857468548636	-1.8144952151499174	6	71	0.024369756302437	0.306	-0.3442926500352302	0.9147686267642666
RPS3	-3.480895400648287	-2.2449142983807553	112	165	0.545454545454545	0.1092	-1.2987549720136482	0.8807179575576753
PLPPR2	-3.585337920424534	-1.3839534997331884	5	22	0.027059729402706	0.0164	-2.8914127792173736	0.8331144286701273
ILVBL	-0.9657091449947224	-1.5272283571795404	25	34	0.618381618381618	0.7506	0.7134272837257538	0.9649714737080041
XRCC6	-1.018475190058788	-2.1071189294976427	45	131	0.287712287712288	0.9093	1.171775976969248	0.9860992514876661
FASN	-2.855796894897466	-1.672352136306486	28	50	0.343656343656344	0.091	-1.4323714575674638	0.8807179575576753
HSPA5	-2.1757775525034	-2.5168827912314824	246	250	0.952047952047952	0.5915	0.3371934023530084	0.9514176596260336
H2AFY	-1.087486604489799	-1.3151755270995773	18	18	0.87012987012987	0.5581	0.3105023209095423	0.9483060649552061
ERICH2	-0.21618108476339604	-0.7728592410136603	2	3	0.572427572427572	0.8768	0.9742428387598203	0.9834836424047223
SYCE3	-0.5443898653166239	-0.8614436037515916	1	4	0.0806091939080609	0.6447	0.5249580505756853	0.954745748528205
PLSCR1	-1.6729549782567796	-2.030496933089805	46	113	0.312687312687313	0.6018	0.3941337852741132	0.9523992413120719
BMI1	-1.3023397901774045	-1.3839534997331884	2	22	0.016369836301637	0.4645	0.10719569038051936	0.9359564278057109
