Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
ASS1	-2.282364065210208	-1.799468706778566	18	68	0.140859140859141	0.2428	-0.5620050849116325	0.89160314737757
CDK19	-1.9061628953471395	-1.6503754269055615	47	48	0.874125874125874	0.3159	-0.3153081117159	0.9107455788285712
NR3C1	-1.8890792953776416	-1.534367781251113	5	35	0.040559594404056	0.274	-0.4526785340362177	0.900100369194437
TNIP1	-2.571394039119572	-1.7921451850961978	31	67	0.294705294705295	0.1671	-0.9020825200232698	0.8602959120787882
FAM107A	-1.6326393286058476	-1.455491209918314	18	27	0.457542457542458	0.3363	-0.22900986515970595	0.9162237233274986
NUF2	-2.782646056742618	-1.7157315770586001	45	57	0.596403596403596	0.1089	-1.2927608082344393	0.8483535208123022
HNRNPU	-3.369867837323226	-2.8938708524074706	143	396	0.282717282717283	0.3015	-0.441059021336539	0.9061908347841824
MYOG	-1.0131923063456836	-1.3944092234577836	10	23	0.288711288711289	0.6468	0.4996031910107299	0.9600225503009722
C15orf48	-1.7163352247778543	-2.044348611697158	52	118	0.344655344655345	0.5885	0.3611292000659487	0.9555743963738693
MIER1	-0.8177150461825418	-1.1526886200671191	7	10	0.487512487512487	0.6355	0.4841445903130466	0.9590113628711991
TCL6	-0.48455891102385795	-0.6677598374935694	2	2	0.572427572427572	0.5343	0.3334044556437011	0.9456188685118425
SRSF2	-1.4406924933127245	-1.872473025303006	43	81	0.425574425574426	0.6472	0.49739427286575955	0.9600225503009722
NAV1	-3.343684682585255	-1.633562367027267	9	46	0.0508994910050899	0.0383	-2.104769249449661	0.8313575146550385
GOLGA2	-1.4664474613890368	-2.6648539691978317	43	306	0.105894105894106	0.8946	1.140275663671069	0.9864897273004873
PRDX2	-5.662212871841015	-1.8758521212091115	16	83	0.0485295147048529	0.0013	-4.333772285095571	0.8313575146550385
RPL3	-1.7850944848162387	-2.0476870591013854	62	116	0.431568431568432	0.5536	0.2891961301294361	0.9477655778458124
DIAPH1	-2.8061518107001753	-1.455491209918314	3	27	0.00853991460085399	0.0586	-1.7460789555838998	0.8313575146550385
CCDC198	-0.8327875349960241	-1.329086475989723	14	19	0.592407592407592	0.7287	0.6731766297178532	0.9668210703359632
YWHAH	-2.0570283139853065	-2.0076611514028087	3	107	0.003909960900391	0.4115	-0.055675391953801515	0.9271956751510394
XRCC6	-1.6775579620977557	-2.1144286722793795	128	129	0.956043956043956	0.6343	0.4738162145542939	0.9590113628711991
GSDME	-0.5971260584498983	-0.9903065110760438	6	6	0.795204795204795	0.6918	0.5988366889300105	0.9622678983849116
ZSCAN31	-0.6438968902121531	-0.7792749182634047	2	3	0.308691308691309	0.5	0.23223431000809672	0.9379764532507322
PPARD	-2.587069072522146	-1.557027658875102	14	36	0.17982017982018	0.1043	-1.2709107406495328	0.847895297589096
TUBB	-3.092151660869204	-2.0920515253304885	56	124	0.312687312687313	0.1394	-1.0762444812329932	0.8587819755981291
IGBP1	-1.9103793762087171	-1.9804992687255976	10	105	0.041589584104159	0.4608	0.07909641095903455	0.9348359157761779
TCEANC	-1.3843835482530609	-1.4896262163681473	12	30	0.242757242757243	0.4803	0.13601023957373665	0.9348359157761779
SP1	-1.1795005686141784	-1.1816023767218795	11	11	0.781218781218781	0.4253	0.002987592123652464	0.9285714466528031
CCDC196	-1.8695986873336345	-0.924152453343984	2	5	0.038189618103819	0.0822	-1.4867469693548945	0.8321474945256839
TRA2A	-1.8336834845175856	-2.0746020707966717	42	126	0.243756243756244	0.5426	0.2629750673628243	0.9469282038060927
NDUFV1	-0.8667056646766624	-1.765988450799053	7	64	0.0670393296067039	0.8876	1.0597564073267067	0.9862166611257044
PRPF6	-1.9063156410106379	-1.7393749039182471	26	60	0.28971028971029	0.3451	-0.19879115216066118	0.9174738947843462
HLA-DQA1	-0.6553041960683724	-1.474786815148407	13	28	0.376623376623377	0.8894	1.058872837277079	0.9862166611257044
MRPL57	-0.6654080969628543	-1.3646679607338108	19	20	0.862137862137862	0.8331	0.9258613910353645	0.9783645986553334
TSEN15	-0.4077193470074981	-1.0698561640689455	6	8	0.634365634365634	0.8738	0.9951587633385602	0.9846319080812552
RPL23A	-1.1855774180563614	-2.122878907069864	105	136	0.71028971028971	0.8555	1.0027785855241584	0.982117615576572
CFL1	-1.995357413115084	-1.95514137341827	83	96	0.763236763236763	0.4196	-0.04453434983909178	0.9274774664662062
PABPC1	-3.284109133855073	-2.1154633531914997	1	130	3.999996000004e-6	0.117	-1.27149782008002	0.8587819755981291
FLNA	-3.128130440126038	-2.2842304117257277	75	173	0.315684315684316	0.1859	-0.8784861381396646	0.8646808498546239
TRIM63	-1.3226037094684926	-1.4896262163681473	9	30	0.164835164835165	0.5195	0.21585134227865224	0.9420605823604722
