Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
RPL26	-2.814557051925301	-1.793791577213162	30	68	0.267732267732268	0.1211	-1.199829264550862	0.8624334147781803
STAMBP	-1.708500150301081	-1.5696595716725021	29	37	0.609390609390609	0.3645	-0.17264667920291507	0.9139408451852427
RGS3	-0.328607204299257	-1.0703914611920842	7	8	0.788211788211788	0.9135	1.1165872254061373	0.9875925772320185
RBFOX2	-2.165996574444723	-1.8943472516047826	15	85	0.0877191228087719	0.3202	-0.3088702954332103	0.9039522214409712
FAM107A	-0.32223036989104037	-1.4631447078692987	4	28	0.125874125874126	0.984	1.4593913842520088	0.9958444934645712
CANX	-2.0596878337036952	-1.866216193354663	35	80	0.305694305694306	0.349	-0.22473592321607894	0.9118618407444536
TSNAX	-1.5343521285735846	-1.931106723537043	61	91	0.567432567432567	0.6258	0.44680495129894604	0.9616086125926048
HBZ	-0.5785059800803471	-1.2437558863054439	4	14	0.188811188811189	0.8438	0.9356960391919389	0.9814001122071175
C15orf48	-1.6650154505692922	-2.0523385240817182	118	118	0.968031968031968	0.6199	0.42514119046462123	0.9611578087248195
KCTD9	-0.9316308903083892	-1.5155231447987352	33	33	0.937062937062937	0.7662	0.7599661621345541	0.9699821286629864
MEOX2	-4.490209239782288	-2.3099048009032055	47	186	0.13986013986014	0.0244	-2.2731814616069843	0.8453427784974806
TRIM27	-3.073842714745445	-2.5344399162999927	135	255	0.42957042957043	0.2617	-0.5307602818188497	0.8862099514703743
HSP90AA1	-3.9857501214160136	-2.272571067211655	121	176	0.547452547452547	0.0511	-1.7874226131407958	0.8624334147781803
SRSF2	-3.0691745924565406	-1.8588704366253161	59	78	0.579420579420579	0.0973	-1.4038813141965238	0.8624334147781803
OGA	-2.106783292646203	-1.4649481260078334	17	29	0.34965034965035	0.1782	-0.8348801742560547	0.8651941235883112
MYZAP	-1.0850771112244397	-1.3625680272588383	2	21	0.022829771702283	0.5852	0.3669681973533883	0.9578914560713492
CDK18	-1.0273289970315387	-1.6840280697610328	40	51	0.69030969030969	0.7794	0.8009636425069308	0.9710633493514909
GSDME	-0.5266472691777138	-0.9242625479870756	2	5	0.216783216783217	0.7102	0.6310033630605139	0.9669577037226034
EMC2	-0.9995436293024247	-1.936626550780246	8	92	0.0512894871051289	0.877	1.069835016424347	0.9854770301426028
PPP1CC	-1.1894564724598775	-2.0331255990812505	111	112	0.961038961038961	0.8325	0.9309803711906388	0.9785941113917805
PPARD	-1.7379754244374106	-1.5696595716725021	31	37	0.669330669330669	0.3505	-0.2092988470957489	0.9119928241471955
PPP1R12A	-1.6401064230448503	-1.6150790492203742	4	42	0.025849741502585	0.4193	-0.030854541397376447	0.9255410570526551
SSB	-1.083446359023583	-1.71340255874775	11	55	0.126873126873127	0.7699	0.7543716819560163	0.9699821286629864
MDFI	-1.7015618590598212	-2.400616293797159	209	213	0.951048951048951	0.7356	0.7074387156605252	0.969154959316587
CCDC196	-1.810975229862285	-0.9242625479870756	1	5	0.003109968900311	0.0867	-1.4071860769714737	0.8624334147781803
HAX1	-1.7329619009181372	-1.931106723537043	7	91	0.029569704302957	0.5226	0.2231406742208806	0.9483761147024979
RPS10-NUDT3	-1.614618958249713	-0.6590212060590679	2	2	0.155844155844156	0.0586	-1.7751484397251331	0.8624334147781803
TSEN15	-0.7976034661478583	-1.0350205047152847	7	7	0.769230769230769	0.5713	0.35787731270234424	0.9578914560713492
EXOSC4	-0.8237005768003532	-1.8526193716214594	46	76	0.53946053946054	0.9182	1.1828005175020107	0.9875925772320185
FAM53C	-1.5441663294766579	-1.6890255770958698	11	52	0.112887112887113	0.506	0.17450927126495525	0.9431981657325598
CBX3	-1.1420303487639036	-1.4034126499467277	13	23	0.393606393606394	0.5785	0.3457241608490033	0.9578914560713492
MAPK14	-2.2231471543060835	-2.015966329540718	11	109	0.041739582604174	0.3497	-0.2312144334330358	0.9119055725420782
RAB5C	-3.7310354745162178	-2.0331255990812505	83	112	0.574425574425574	0.0504	-1.873626420835123	0.8624334147781803
LZTS2	-2.4011082234435794	-2.310548897412062	15	187	0.036639633603664	0.407	-0.09337234164148782	0.9238830200942667
CRKL	-3.029889088744647	-1.7830272665922102	22	66	0.16983016983017	0.0872	-1.4788360775829508	0.8624334147781803
CEP126	-2.0529984006102393	-1.9413387291419881	26	93	0.175824175824176	0.3833	-0.12603627315856442	0.917958399363633
RBPMS	-3.931318156221457	-2.335941888565619	39	192	0.10989010989011	0.0617	-1.6585468228508793	0.8624334147781803
UBA6	-1.8141989946212391	-1.657380811384579	37	48	0.612387612387612	0.3621	-0.19292456127383725	0.9131032102269224
DYNC1I1	-1.205168436844697	-1.6150790492203742	42	42	0.936063936063936	0.6491	0.5053508229617045	0.9616086125926048
GOLGB1	-1.3621457531064818	-1.3514649615513303	16	20	0.591408591408591	0.4161	-0.014255626948153846	0.9255410570526551
FBXO44	-0.9668210676443576	-1.2437558863054439	7	14	0.30969030969031	0.5967	0.38951799994367386	0.9591932357993452
CCNC	-1.5208982898685666	-1.667525231215904	25	50	0.360639360639361	0.5085	0.17929993113598738	0.9447732567000041
RADIL	-1.1384674375873847	-1.418932689822504	1	24	0.003139968600314	0.5842	0.361625845706	0.9578914560713492
RASSF1	-0.7638108433204678	-1.4127747088642701	25	25	0.932067932067932	0.8113	0.8613530102972597	0.9762506559508474
SIPA1	-0.986124143319412	-1.1983714058455999	8	12	0.443556443556444	0.5466	0.29633439492880564	0.9545113025358302
ATP5PB	-2.2369643127329537	-1.8877633327706809	22	84	0.150849150849151	0.2899	-0.40028179846282524	0.888187043364629
TPM4	-2.518401125382799	-1.7464944946618852	33	60	0.367632367632368	0.1626	-0.9113564601201624	0.8637130887759662
SNRNP40	-1.3173857072274755	-1.7005164649363544	17	53	0.214785214785215	0.6269	0.46267087096422616	0.9616086125926048
SHTN1	-2.005310238501094	-1.4034126499467277	10	23	0.202797202797203	0.1841	-0.7961156427896315	0.8651941235883112
PDGFRA	-1.6404037099538256	-1.3514649615513303	1	20	0.00115699884300116	0.2853	-0.38564585656629735	0.8866805627129596
TRIM54	-1.05545108747013	-2.043503402207881	8	117	0.039029609703903	0.8913	1.0893726726727087	0.9869031001239548
TUBB	-2.5793602079201534	-2.1020014319672997	28	128	0.126873126873127	0.2628	-0.5171124348527764	0.8862099514703743
OXCT1	-1.7414887227706666	-1.7215605639101355	57	57	0.932067932067932	0.4179	-0.023998258373786326	0.9255410570526551
KRT24	-1.3079764756788925	-1.213093756957724	13	13	0.793206793206793	0.3722	-0.13557178426772162	0.9152506838196734
PNMA1	-1.2438024717013951	-2.0551587866972185	16	119	0.0877491225087749	0.8211	0.8922354779038248	0.9773240650571959
TSSK1A	-1.4369566821528699	-0.7822470433731394	2	3	0.114885114885115	0.1257	-1.1199777665110324	0.8624334147781803
CDC25B	-0.7275153751674577	-1.751244794387674	54	62	0.819180819180819	0.9271	1.2194825406241485	0.9888193622565494
RAP2A	-2.3086053231754438	-1.3916869198525044	18	22	0.529470529470529	0.1156	-1.1996084508428744	0.8624334147781803
ARHGAP10	-1.374062516007779	-1.0350205047152847	7	7	0.636363636363636	0.2482	-0.51106460019337	0.8832526709014922
SMAD2	-1.9545444737818423	-2.043503402207881	78	117	0.558441558441558	0.4677	0.09808126975877365	0.9349257501313804
COPS6	-3.761897223852499	-2.5317370139046544	80	256	0.214785214785215	0.1145	-1.203403561068671	0.8624334147781803
PPP1CB	-2.4152994407896013	-2.3099048009032055	3	186	0.00165899834100166	0.4025	-0.10988426078042121	0.9237885144488032
AP2A1	-4.471526605755202	-1.667525231215904	43	50	0.589410589410589	0.0039	-3.4288190747234735	0.8453427784974806
SLC22A23	-0.6102533753389519	-0.9927550412909232	6	6	0.791208791208791	0.6844	0.5941387418329459	0.9619112050074089
