Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
CUL4B	-4.041592769737342	-2.48409619439221	58	245	0.144855144855145	0.0692	-1.5592691029727572	0.8643199851137882
ZBTB14	-1.6844015026072312	-1.5572387441354127	21	37	0.388611388611389	0.3657	-0.16146271430121792	0.9113006827972173
ATP1B3	-2.954594801919881	-1.9202110699195776	22	88	0.125874125874126	0.1304	-1.1598855104521388	0.8684246227534262
NFKBIA	-2.837432451246933	-1.84283260120627	14	75	0.0761292387076129	0.1274	-1.1410169170087372	0.8684246227534262
HSPB1	-2.0025428874303506	-1.995237095754496	10	105	0.040249597504025	0.429	-0.008159338432643465	0.9204566620872704
FAM107A	-1.2010808110968272	-1.4288973476860525	23	25	0.779220779220779	0.5547	0.30091811191841356	0.9451285579896053
PRPSAP2	-0.8097782282422662	-1.2658067892370544	13	15	0.715284715284715	0.7063	0.6321282066305148	0.9649472048976688
TSNAX	-1.6095093073660505	-1.932238471265044	69	90	0.665334665334665	0.5877	0.36321774897721226	0.9467185916661388
YWHAB	-2.8278938560487985	-2.455661705018976	143	236	0.507492507492508	0.313	-0.37702397550610184	0.9006474352564744
JMJD6	-1.926005550011494	-1.7584456912177844	55	61	0.781218781218781	0.3469	-0.19749525916917554	0.9042883166737261
NPDC1	-1.3184008085233523	-1.3791404725545902	12	22	0.350649350649351	0.4595	0.08164805946543305	0.9274925099619957
SRSF2	-1.7836762538156288	-1.85695367846963	35	81	0.313686313686314	0.4611	0.08472059087084641	0.9274925099619957
RAB14	-1.016959157732023	-1.4690124575905898	19	28	0.538461538461538	0.6946	0.5892085771597072	0.9629241508816625
APC	-1.983771637464982	-2.08050383388032	48	127	0.27972027972028	0.4787	0.1060850510677204	0.9279623761761755
BYSL	-3.393276032124416	-2.0161282952757573	15	109	0.0505994940050599	0.0784	-1.5243243576487537	0.8684246227534262
PPP2R1A	-0.9696371416067238	-2.186029302473817	56	149	0.324675324675325	0.9402	1.292536578400699	0.9904925230029773
DACH1	-0.39574762029661986	-1.2658067892370544	15	15	0.941058941058941	0.9367	1.2060405622950416	0.9902068539453898
RPLP2	-1.0856193213393572	-1.9728750214212687	14	102	0.0915690843091569	0.8532	0.9889644665528146	0.9823367654342515
GSDME	-1.0853408516247012	-0.9817074476771619	6	6	0.659340659340659	0.3588	-0.16318689232953246	0.9083039525519903
PSMA2	-1.4845223467484172	-1.8336331045809182	22	74	0.201798201798202	0.607	0.40319475498333374	0.950482146047491
PPARD	-1.0432955193829798	-1.5572387441354127	7	37	0.105894105894106	0.7183	0.6525705250695639	0.9658697978203015
CAND1	-6.003159320719286	-3.3252449133967374	24	573	0.013079869201308	0.0285	-2.2478118724090654	0.821738721650223
HSP90AB1	-5.20649771397471	-3.315827401709578	311	563	0.45954045954046	0.0725	-1.5883052931942003	0.8643199851137882
