Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
RPL37A	-4.730812891719746	-2.06103729601151	70	120	0.392607392607393	0.0088	-2.94291063375236	0.8027142491230329
PROC	-0.46988954652213993	-0.7730367282175868	1	3	0.128871128871129	0.6465	0.5285635404414998	0.9585329284855938
RPS21	-1.9104156741335052	-1.9427657576012725	88	93	0.868131868131868	0.4456	0.035878735032962225	0.9194375432202665
CFLAR	-2.081940780843365	-1.3127105654314764	1	17	4.88999511000489e-4	0.1376	-1.0543690560751156	0.8654686770128956
SRP54	-1.2620878460615614	-1.0771730339561818	5	8	0.295704295704296	0.317	-0.27469859455628953	0.9007162664015288
FAM107A	-1.1620805564825774	-1.4590428651401737	25	27	0.798201798201798	0.5998	0.387202701376301	0.9552276143974983
TSNAX	-2.1666320217682804	-1.9118173717389222	72	89	0.68631368631368606	0.3243	-0.29312324966663905	0.9049679700717671
UBE2I	-0.9733659888071641	-2.3022344414469984	182	186	0.958041958041958	0.9528	1.3801861463193335	0.9928641794727737
CCT8	-2.2398712910608385	-1.9118173717389222	10	89	0.043959560404396	0.2967	-0.3773732432041821	0.8945800039143533
SAE1	-2.3686430804734915	-1.5337173431912852	18	35	0.28971028971029	0.1301	-1.0701932356466732	0.8654686770128956
C15orf48	-1.0044394079682128	-2.085610016962904	6	122	0.025959740402596	0.9134	1.1848050999760604	0.9864683271823699
TCL6	-1.1723140716844138	-0.6697231249501214	1	2	0.034209657903421	0.1538	-0.9051530194227029	0.8654686770128956
SRSF2	-3.0125104822701676	-1.8609202558346125	67	78	0.701298701298701	0.1092	-1.3279594950698497	0.8654686770128956
KIF1C	-1.8382760051397204	-1.7603701781860694	8	61	0.0527394726052739	0.3953	-0.0932294251858591	0.9144647665410972
YBX1	-4.0116598853804835	-1.898936992163642	28	84	0.162837162837163	0.0284	-2.404986158925539	0.8242375762423758
PSMA1	-1.6809764162874934	-2.2263052659197955	15	164	0.0508994910050899	0.6836	0.5766193406588246	0.9616836481489465
GSDME	-1.2440548638164322	-0.9866658169231599	6	6	0.62037962037962	0.275	-0.3955012070397818	0.886987385524149
ZSCAN31	-0.6367971190144536	-0.7730367282175868	3	3	0.613386613386613	0.4972	0.23754563636722084	0.9334780186667611
RXRA	-4.229161017122826	-1.7525132294189836	1	59	9.99999000001e-7	0.0136	-2.9207343403394024	0.8242375762423758
VDAC3	-2.89187484305619	-1.8762444550597284	55	82	0.4995004995005	0.1261	-1.1579410081492072	0.8654686770128956
HSP90AB1	-4.038912271629825	-3.275897848501488	105	555	0.131868131868132	0.2288	-0.6440557405853988	0.8849063753065652
TAF7	-0.9590373927941123	-1.3378955915472774	3	19	0.0619793802061979	0.6487	0.5097910226484964	0.9587649235076493
PPARD	-2.1968143869831063	-1.5152996249808939	5	33	0.036239637603624	0.1676	-0.8787796242011988	0.8654686770128956
CEP170	-1.980763534250565	-2.1897922986471214	96	149	0.547452547452547	0.5286	0.22349744039384062	0.943659005968382
CCDC196	-0.14784312931913876	-0.8704352590237846	3	4	0.734265734265734	0.9537	1.1841061139621298	0.9928641794727737
PSMB8	-1.3690025966463901	-1.6244753855187188	9	44	0.107892107892108	0.5526	0.308869164815091	0.9498709355058419
MND1	-0.5597165842203389	-0.7730367282175868	1	3	0.101898101898102	0.5594	0.3719422688611768	0.9500299640481509
B4GALT1	-1.3666732373319759	-1.0771730339561818	7	8	0.516483516483517	0.2728	-0.43006451503609444	0.8865874117877883
RANBP3	-1.522838504419529	-1.567396491166086	19	38	0.33966033966034	0.4468	0.05597734937430723	0.9197022132238678
TSEN15	-1.0113443299319032	-1.032666482553939	3	7	0.167832167832168	0.4345	0.03264298142638434	0.9174741516539184
KANSL1L	-0.023625740141252426	-0.4800509490830425	1	1	0.947052947052947	0.9536	0.9789071531280439	0.9928641794727737
SCP2	-1.5295752438632262	-1.5151094579400612	13	31	0.250749250749251	0.413	-0.01828716852076001	0.9161100060645924
KLHL15	-0.6300076636841715	-1.3686841618850916	10	21	0.376623376623377	0.8642	0.9979990466708637	0.9825534933952645
AP2B1	-0.8914980189009827	-1.8609202558346125	78	78	0.974025974025974	0.9002	1.1178919677466623	0.9859062853697816
RPL19	-2.722213953031418	-2.030465871762485	46	113	0.276723276723277	0.2077	-0.7652290202350936	0.8834610972432553
E2F8	-2.0041947669302735	-0.9866658169231599	5	6	0.293706293706294	0.074	-1.5635239058661523	0.8386400623741308
CDC37	-4.31224839259972	-2.452848570316637	11	233	0.010619893801062	0.0486	-1.8380025909005382	0.8337497729648614
HSD3B7	-2.388364409543565	-1.189645497849345	12	12	0.632367632367632	0.0613	-1.7126968481011053	0.8361048711882738
HDAC4	-3.1765279477196615	-1.8299972467290473	50	72	0.500499500499501	0.0762	-1.5584680649890736	0.841013937821904
CSNK1E	-2.3369110595422065	-2.012611293198425	45	108	0.294705294705295	0.3114	-0.36104242611815	0.8996626110584817
N4BP3	-0.7779633667599606	-1.1293791601843268	2	10	0.0742092579074209	0.6491	0.5201055994501522	0.9587649235076493
THAP7	-2.3415701186773745	-1.680299396134256	13	51	0.115884115884116	0.193	-0.7940897507110805	0.871657932245991
XIAP	-1.398559383556898	-1.7392565829333093	41	58	0.586413586413586	0.6074	0.40544892169269725	0.9553702832841716
S100A13	-1.1878700394680295	-1.1820257110363572	1	11	0.00607993920060799	0.4189	-0.008269634117406822	0.9167123759799399
FUBP3	-0.8228156301584875	-1.6137243953039195	21	45	0.380619380619381	0.8598	0.9866730330215766	0.9822185747406833
MCM2	-3.287010185637027	-3.775953004680629	182	788	0.183816183816184	0.6072	0.3867834250250774	0.9553702832841716
ROR1	-0.2200261173568091	-0.6697231249501214	2	2	0.776223776223776	0.807	0.8098924321922484	0.9788063526667089
SHTN1	-0.31005329461520587	-1.3954406034385203	2	23	0.0705592944070559	0.981	1.4339950520330165	0.9958373844304823
ZNF184	-0.4495959679579473	-0.9307044605951877	4	5	0.61038961038961	0.7694	0.770542910130536	0.9766661800636914
ATXN1	-1.6889016076771697	-2.4792282136381787	83	235	0.28971028971029	0.7704	0.7853884791686958	0.9766661800636914
MCC	-0.8289962705972223	-1.614437574299565	32	41	0.693306693306693	0.8583	0.9673054184693566	0.9821990629919427
PPP2R2D	-1.6425709295647724	-1.4833839640905526	10	29	0.176823176823177	0.3462	-0.20505960467170678	0.9075901526656451
HSD17B10	-3.0412332373029494	-1.8609202558346125	68	78	0.716283716283716	0.1058	-1.361081220484634	0.8654686770128956
