Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-3.276879099564664	-1.8829212458690325	19	82	0.102448975510245	0.0754	-1.5829614394007083	0.838712822932583
DVL1	-2.252336228516242	-1.4024640334040024	6	23	0.0742092579074209	0.13	-1.1242069457186223	0.88371331643207
RAB7A	-3.6250807071923714	-2.064993075227368	61	120	0.348651348651349	0.0615	-1.731942540568745	0.838712822932583
APPBP2	-1.3041313282090892	-1.8763335212574221	11	85	0.0742092579074209	0.7262	0.6615424775892031	0.9633250562424751
UBE2J2	-2.067959998000961	-1.0751642181161059	8	8	0.551448551448551	0.0792	-1.4826126776674355	0.8405612113685752
FAM107A	-0.604598082699744	-1.4412677403597671	1	26	0.010929890701093	0.8973	1.0860725751078923	0.9824264837915225
COPS5	-4.861774137335535	-3.442172728260842	135	630	0.150849150849151	0.1224	-1.1786531266594542	0.8748859243212955
TRIM27	-4.9050724009657864	-2.5654162230462063	97	264	0.248751248751249	0.028	-2.2590236341999788	0.838712822932583
TSNAX	-1.2023845405661466	-1.907593976304513	7	88	0.039979600203998	0.7857	0.8034453701111083	0.9703426440197804
DYNLL2	-3.8517399172876097	-1.6728775334817383	33	51	0.385614385614386	0.0163	-2.641246098474245	0.8184602100537611
C15orf48	-3.0125616269163764	-2.0359848578961492	11	116	0.030869691303087	0.1444	-1.0714382685932387	0.8852521950021065
NPAS2	-2.2450448889816954	-1.2173892181383426	2	13	0.00881991180088199	0.0828	-1.461847739246303	0.8419930804446604
TCL6	-0.5091577646111801	-0.6633165522639247	2	2	0.556443556443556	0.5188	0.2861390483809174	0.9373848498815903
SRSF2	-2.0592183416327976	-1.8829212458690325	58	82	0.573426573426573	0.3575	-0.20020081936660106	0.9103086541119466
TCF4	-1.6571656076768337	-2.3065445299774048	141	185	0.692307692307692	0.7197	0.6751997578400727	0.9633250562424751
KIF11	-1.4007571709568505	-1.8783607443527357	12	83	0.0825591744082559	0.6722	0.551753759929729	0.9562134956165943
VAPB	-2.0615250566884105	-1.9675816382448041	49	101	0.364635364635365	0.3923	-0.10547522170711586	0.9163384658814263
