Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
NUDC	-2.2110536391630684	-2.0672949346698393	12	120	0.043429565704343	0.3734	-0.15531824601694985	0.9196652894077347
PPP1CA	-1.8877925261553163	-2.2161361239065616	79	163	0.395604395604396	0.582	0.34614615050315234	0.9398284104497299
TERF1	-3.4606372460347328	-2.327821810446195	76	186	0.28971028971029	0.1251	-1.1732677725666403	0.8819844910628355
FAM107A	-0.6270819721589815	-1.4719994261879874	6	29	0.144855144855145	0.9019	1.0940612200464586	0.9804950807138884
UBE2A	-1.692732903286491	-1.6532589135461244	20	48	0.270729270729271	0.4085	-0.04872209274899824	0.9281281967301224
TSNAX	-2.6365513569593495	-1.9318616316718538	35	90	0.248751248751249	0.1944	-0.7968897416545121	0.9135981708688338
MRFAP1L1	-1.9655459501067976	-1.5825319057181741	13	39	0.171828171828172	0.2631	-0.4772780089449184	0.914627055812937
C15orf48	-1.8314126211600912	-2.0441535878909898	2	113	0.001619983800162	0.5267	0.23294951172220288	0.9345708237159766
BIRC7	-0.5777231698081207	-1.3598695775149146	2	21	0.047649523504765	0.8902	1.0488721401221102	0.9795540112258143
TCL6	-0.29347173140628896	-0.6641545199478075	2	2	0.713286713286713	0.7249	0.6774671007482559	0.9589321211542264
SEC24A	-1.32020723499392	-1.668870529173008	14	50	0.176823176823177	0.6049	0.42304225372778614	0.943337212096488
SRSF2	-2.3416276642637817	-1.8814409660898797	6	83	0.018549814501855	0.2541	-0.525380023554524	0.914627055812937
TRA2A	-1.9398012056089902	-2.0473774676248446	3	121	0.003819961800382	0.4817	0.11977330142879657	0.9334869326046088
KRT19	-1.2367114436429818	-1.5704423064573876	3	37	0.023879761202388	0.6035	0.41584328959134975	0.9430757324219099
CRMP1	-1.2644928854074915	-1.938424569053054	2	91	0.004109958900411	0.7587	0.7504612182085509	0.9624250696124652
GSPT1	-0.4333157443045075	-1.3890608489016347	21	22	0.905094905094905	0.9485	1.2727694906497242	0.9888118562011847
CDK18	-0.9552469993085468	-1.6995383379691351	4	54	0.033959660403396	0.8176	0.8930395554778218	0.9722025213499321
GSDME	-0.6739637143278391	-0.9293167641921098	3	5	0.334665334665335	0.593	0.40786954885579985	0.9421318437612666
SART1	-2.5192129053711567	-1.843248213820826	27	77	0.20979020979021	0.1922	-0.7743940509951612	0.9124383830819552
FXR1	-1.031214052582182	-1.5618036132128694	32	36	0.787212787212787	0.7289	0.6647994772142599	0.959339237312585
SMAD9	-2.445949545334527	-2.0879348859151547	9	127	0.023879761202388	0.3017	-0.38975436845770295	0.914627055812937
PPARD	-1.341248046992857	-1.581419456077914	16	38	0.281718281718282	0.5521	0.2998815007045803	0.9360326638964489
PC	-1.441957141423257	-1.5704423064573876	6	37	0.0675193248067519	0.4835	0.16009814987112417	0.9334869326046088
