Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-2.1438085084576826	-1.864968571996652	2	79	0.001589984100159	0.3158	-0.31941071827492684	0.9072677637896587
HLA-B	-0.768582200141616	-1.634618131585511	15	43	0.272727272727273	0.8841	1.0442977591591338	0.9880416623212385
GNAQ	-1.32836635916162	-1.4265947802061507	11	24	0.27972027972028	0.4817	0.12859691613269086	0.9349077125981745
FAM107A	-1.028580774515722	-1.464826847800928	5	28	0.0877191228087719	0.6755	0.5652941947955382	0.962377824821212
SMAD9	-0.6638982996740336	-2.062194817820595	7	122	0.039979600203998	0.9812	1.5389567759338245	0.9977324441640122
GADD45G	-2.2987454055630927	-1.5837029973891916	6	40	0.040249597504025	0.1622	-0.909297265303796	0.8744866542986885
PBXIP1	-0.759681963512361	-1.464826847800928	1	28	0.00679993200067999	0.8291	0.91373730100602	0.9818284461022777
KRTAP10-7	-5.61287574932735	-2.372076940860333	38	199	0.0856491435085649	0.0056	-3.3548703950603165	0.849395236687785
C15orf48	-0.8170808672664664	-2.0632750162747944	113	116	0.949050949050949	0.9524	1.3412042142271843	0.9962276009168107
BUD13	-1.2407964519147716	-1.1727144176920008	6	11	0.27972027972028	0.3846	-0.09798664262868158	0.9183060945480108
RPS5	-3.1093586647647666	-2.1271799175626045	30	133	0.123876123876124	0.15310000000000001	-1.0377979742681338	0.8744866542986885
SRSF2	-1.1815145387294121	-1.8846342142709958	79	80	0.946053946053946	0.7857	0.8030532482870277	0.9760016878820104
COPS5	-2.336881519287238	-3.4726163092430085	5	638	0.001659983400166	0.8252	0.9283696734563084	0.9813255962539339
PSMA4	-1.4201556214898108	-1.7802098622457345	55	64	0.76023976023976	0.6088	0.4179260863846105	0.9557584871695252
H2AFV	-1.4290072912869056	-1.4265947802061507	1	24	0.001579984200158	0.4264	-0.0031583678310413013	0.9259488262320427
PTN	-1.3888558340075745	-1.9629337949122987	93	94	0.948051948051948	0.7117	0.6422441984173886	0.9671915520597866
RXRA	-1.7652158230503947	-1.7408025239448144	38	59	0.498501498501498	0.4175	-0.02920142537737007	0.9251935635612425
RPIA	-2.612943933300484	-1.4114154625336983	7	23	0.0857891421085789	0.0729	-1.5694599220623364	0.849395236687785
ITGB1	-2.142909984809751	-1.3976830266458509	14	22	0.357642357642358	0.1518	-0.9688530845423027	0.8744866542986885
CREM	-0.7669155943915522	-1.1396517251295482	5	10	0.311688311688312	0.6613	0.5385869700044137	0.9592320047274553
PPARD	-1.8375489676900767	-1.5713053061850137	16	37	0.255744255744256	0.3119	-0.3316221875719233	0.9072677637896587
KAT5	-1.830500247240486	-1.9584057217762505	16	96	0.0924490755092449	0.4893	0.14288936661590232	0.9377833232894536
