Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-2.014229792406316	-1.86300288443319	67	81	0.707292707292707	0.3679	-0.17521677547342032	0.9290749870340613
PIGT	-3.490142656750083	-1.1433076191250147	9	10	0.32967032967033	0.0096	-3.384276246984799	0.8420696391899273
BAG6	-1.852069284121208	-2.3515841686754047	123	195	0.55044955044955	0.6522	0.5097223063508205	0.9603890033467537
MYL12A	-0.7634940942864474	-1.5357684138046774	3	35	0.041039589604104	0.8604	0.9719205563653179	0.9812622977984888
ZRANB2	-2.25225165414227	-1.744291727628556	23	57	0.243756243756244	0.2287	-0.5942730542944212	0.9024959678611006
UBE2J2	-0.578586240638381	-1.0688099326762854	7	8	0.704295704295704	0.7557	0.7333458561701629	0.9677600543783362
FAM107A	-0.404374415674621	-1.4813077139082889	1	29	0.017129828701713	0.9703	1.3800932421884613	0.9940419874513544
TSNAX	-2.5720244980070515	-1.9364714460394399	23	94	0.133866133866134	0.2103	-0.7218201150249934	0.8991759802602937
MAP1LC3B	-2.4903082513362715	-1.9109436622589187	64	87	0.589410589410589	0.2279	-0.6549422230663245	0.9017467351977247
C15orf48	-1.8504462319842718	-2.0446203015760647	42	118	0.260739260739261	0.5184	0.21266491362661127	0.9453733013750389
MCM10	-2.71703545546651	-1.6137738940258368	18	44	0.207792207792208	0.0982	-1.3567413260120278	0.8823392469913313
MEOX2	-3.372179441467868	-2.340189505184493	153	190	0.695304695304695	0.1395	-1.0491564540294194	0.8935926079523195
SRSF2	-3.7616781356227484	-1.860756605610075	46	84	0.350649350649351	0.0304	-2.2045099221648328	0.8593923216374015
CDV3	-2.4483701310235704	-1.5947820673887225	29	39	0.519480519480519	0.1352	-1.0612863507910444	0.8935926079523195
CNTFR	-0.7763728891934558	-1.1828826652088844	8	11	0.536463536463537	0.6832	0.5814964871754194	0.9629179985895814
UBE2N	-1.7843775584315822	-2.081782745283598	36	126	0.202797202797203	0.5659	0.3223137119325652	0.9488344304862654
MPP5	-0.2863478505744622	-1.2235770141539464	11	13	0.804195804195804	0.9625	1.3044830448942126	0.9925020946512456
DGKE	-3.107806752855014	-1.1828826652088844	10	11	0.402597402597403	0.0174	-2.7535293394840528	0.8483899384542258
ZSCAN31	-0.6438968902121531	-0.7758027879770943	2	3	0.308691308691309	0.4958	0.2285187548819054	0.9400796491358958
LUC7L2	-1.8892994368173972	-2.164360980531434	122	142	0.781218781218781	0.5572	0.29297716625164794	0.9482613382497365
GTF2E1	-1.3858344379646979	-1.4372481344453603	5	26	0.0748492515074849	0.4563	0.06774216257710564	0.936075059776263
RXRB	-1.033385761819316	-1.536389843311575	28	34	0.707292707292707	0.7124	0.6386001391410032	0.9670559581228654
KRTAP5-6	-2.8952050702453027	-1.4372481344453603	8	26	0.0875491245087549	0.0484	-1.9209892020217954	0.8641494341131924
PPARD	-4.816507830934915	-1.536389843311575	21	34	0.263736263736264	0.0014	-4.164347527918437	0.7393334740600014
PLIN3	-2.0358030936956277	-1.7286962338938499	10	59	0.0722192778072219	0.2963	-0.36926661061982446	0.9166203059919731
PLOD1	-1.0272238611681161	-1.4298367794264901	7	24	0.167832167832168	0.6576	0.5209988190178806	0.9613049123561913
CCDC196	-1.0039768614798028	-0.930107163680639	3	5	0.245754245754246	0.3633	-0.1164498665397571	0.9290749870340613
CANX	-0.33753142815876047	-1.8646431435603357	25	79	0.305694305694306	0.9973	1.7573709233326564	0.9993952755973139
TP53	-4.6841149607883725	-2.6824739864328055	10	301	0.00609993900060999	0.043	-1.9112261212427688	0.8641494341131924
HNRNPM	-1.8178820277579884	-2.2985221487581944	46	180	0.187812187812188	0.6479	0.4970347210745239	0.9595032683333987
TSEN15	-1.7015781250787625	-0.9841847114465356	6	6	0.520479520479521	0.1266	-1.1079759232871198	0.8899529176582611
KANSL1L	-0.022858923561563632	-0.6597093118534362	2	2	0.974025974025974	0.9908	1.1918392761224987	0.9990160721345808
STIP1	-2.916321101577316	-2.141670969919216	11	135	0.027159728402716	0.1891	-0.822654187239979	0.8987770808638235
ITGA4	-3.675359234949072	-3.0096773987858985	189	436	0.350649350649351	0.2371	-0.6053046144961403	0.9065588467484439
E2F8	-0.92398988209834	-0.930107163680639	4	5	0.437562437562438	0.4123	0.00964342139021031	0.9321797264149395
VTN	-2.792979749471041	-1.76938558567674	1	62	2.5999974000026e-5	0.1211	-1.2031508429355517	0.8899529176582611
ZDHHC17	-3.6696329124555835	-2.4017557055594425	1	214	9.99999000001e-7	0.1093	-1.2977945304766305	0.8861646586433058
LZTR1	-1.7433875898314062	-1.6938135179678746	27	53	0.35964035964036	0.4135	-0.05966274108618904	0.9321797264149395
RPRD1A	-2.9148737515098824	-1.744291727628556	37	57	0.440559440559441	0.0961	-1.36948865121808	0.8823392469913313
UBA6	-4.423587122037635	-1.7031040273584317	48	52	0.683316683316683	0.0048	-3.282919124012462	0.8414091924140917
NFKBIA	-2.176274343075833	-1.8574211021799014	21	78	0.154845154845155	0.3009	-0.3657041340034087	0.9166203059919731
RPL12	-1.2018286212723062	-2.0080224362086048	5	107	0.019869801301987	0.8194	0.9011684180354887	0.9760445948405713
ECHS1	-3.303020198300234	-1.7243372530282286	20	56	0.167832167832168	0.0515	-1.8961334222387365	0.8641494341131924
IQGAP1	-2.838469055742719	-2.340189505184493	82	190	0.325674325674326	0.27	-0.5065681243576509	0.9119328608356903
RPS23	-1.0305302185379102	-2.07419973562938	117	121	0.934065934065934	0.903	1.144030685842679	0.987077623598587
ATXN1	-1.4696060322715165	-2.4543026477128276	231	233	0.971028971028971	0.8444	0.9915527436540456	0.9812569937393972
YWHAZ	-4.0790629201999264	-2.3163540275629324	143	187	0.633366633366633	0.0484	-1.8233717424302138	0.8641494341131924
CALML3	-1.5928385610422535	-1.5270799461846885	6	33	0.0701292987070129	0.3912	-0.08360314009011648	0.9294038338101674
USF2	-3.6801277838879587	-1.3226612793612371	7	18	0.0753892461075389	0.011	-3.174284914690936	0.8483899384542258
DDR1	-2.235068668855865	-1.1828826652088844	2	11	0.010619893801062	0.0778	-1.5051113185347857	0.8785995321020575
SHTN1	-2.398482019827166	-1.4060135783635939	12	23	0.245754245754246	0.1018	-1.3033882335343445	0.8823392469913313
RPL14	-2.7210471970693697	-2.315466572552425	17	185	0.041389586104139	0.2989	-0.418371036994389	0.9166203059919731
TFCP2	-1.564297502895448	-1.7790611336940876	25	63	0.277722277722278	0.5337	0.25168480642721114	0.94572246245407
RPL37A	-3.47591051799046	-2.07419973562938	53	121	0.288711288711289	0.0761	-1.536501853734874	0.8785995321020575
WAPL	-1.6740572888995429	-1.4623776998974312	22	27	0.612387612387612	0.3288	-0.27365555559302274	0.9212271518525077
PNMA1	-3.906605457951093	-2.0879966166024317	1	124	9.99999000001e-7	0.0466	-1.98400453821053	0.8641494341131924
RIPK1	-1.3820929013047079	-1.4813077139082889	19	29	0.477522477522478	0.4767	0.12714407904721248	0.9375796678603218
RAB14	-0.5393570004869015	-1.4623776998974312	27	27	0.955044955044955	0.9294	1.1932645160158977	0.9878443310621672
