Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-1.0713788447784824	-1.846512926200559	11	76	0.0914490855091449	0.8211	0.889352811750413	0.9774520934259733
GAK	-3.080237122286416	-1.7739967882972862	48	64	0.551448551448551	0.0818	-1.5475049193709487	0.853745679333917
PSMD3	-1.939550621751845	-1.9047595722826722	84	87	0.891108891108891	0.4166	-0.03987308517357282	0.9240125033818145
ATG101	-2.305352102238202	-1.5724638826825479	19	39	0.280719280719281	0.1577	-0.9290812509039684	0.8726674502361085
FAM107A	-3.0448817213078194	-1.4738951560531783	4	29	0.015049849501505	0.0443	-2.0232671996682616	0.8215730151122818
KRTAP10-8	-1.4854153983383482	-2.192351518822197	44	150	0.225774225774226	0.7558	0.7496396471302861	0.9693477604835454
TSNAX	-2.1227243700840126	-1.930677467419088	15	90	0.0835691643083569	0.3508	-0.2176588735467284	0.9099371074534458
MYH9	-1.9394349485010343	-2.4855999608070736	135	238	0.491508491508492	0.676	0.5465978272924278	0.9607120893702008
RPS27L	-0.5135390895640597	-1.7669331180282106	30	61	0.451548451548452	0.9783	1.4850841990511185	0.9959822149349465
C15orf48	-2.9999819228981943	-2.019284391914017	27	113	0.128871128871129	0.1411	-1.0846696703820558	0.867528595316688
PDE3A	-0.4598346427610978	-1.3037417211560454	14	17	0.748251748251748	0.9228	1.1600821917752098	0.9902872881859088
HK1	-2.1559185930278884	-1.504743322716337	8	32	0.0915690843091569	0.1748	-0.8338301501702378	0.8760598141660035
ZNF707	-1.0962735645509747	-1.7347803040566938	4	57	0.028589714102859	0.7673	0.7611882434092119	0.9694401293491678
NUDC	-3.3720246854526392	-2.065294342281636	71	121	0.431568431568432	0.0863	-1.4341344754190666	0.8555275340175796
SRSF2	-0.698848697194781	-1.8814477817282451	3	83	0.018549814501855	0.9559	1.3629506816110917	0.9927470404064254
CSNK2B	-2.49081415872879	-2.208864303444883	64	154	0.308691308691309	0.3383	-0.297276065883704	0.9057760890577609
NFRKB	-0.7405616651700229	-1.4250551244752379	25	25	0.934065934065934	0.8243	0.8964376243018212	0.9778479024048253
PIK3R3	-3.683921846592085	-2.007351537900835	64	107	0.423576423576424	0.053	-1.8508161512539947	0.8301509804869402
GSDME	-2.533071227593307	-0.9994481728371687	1	6	4.88999511000489e-4	0.0279	-2.3851462196963946	0.8158460172082339
RPGRIP1L	-1.8613948835827605	-2.1836255973270213	22	152	0.0877191228087719	0.5797	0.3450236341590191	0.949931971951622
ADRM1	-1.2928477810720214	-1.64763787187566	43	45	0.867132867132867	0.6078	0.4276859490320077	0.9520069269668779
PPARD	-1.087761476441893	-1.5465433526709413	31	35	0.776223776223776	0.6803	0.5783104550631539	0.9609250720941722
AGK	-0.5432665743541482	-1.2652220533458436	3	15	0.124875124875125	0.8741	1.010553248153859	0.9831095130095793
SLC25A1	-0.803701169502912	-1.3930889322991242	4	23	0.0922790772092279	0.7767	0.7848443984528288	0.9705243595112948
CDK18	-2.0009517687760634	-1.7174974998070345	6	55	0.033439665603344	0.3049	-0.3372983570270108	0.9009231195331492
CCDC196	-0.7505752102225896	-0.8554288087380638	3	4	0.398601398601399	0.4796	0.1779275493882384	0.9349077125981745
AP2M1	-3.0136326099661135	-2.192351518822197	19	150	0.0571094289057109	0.177	-0.8708917956243653	0.8760598141660035
DDX6	-5.055181439088318	-1.7347803040566938	19	57	0.112887112887113	0.0021	-3.958376867478682	0.7760970627828048
RPS3A	-3.5651633659110815	-2.216721781410534	17	161	0.039979600203998	0.0971	-1.4060005277904224	0.8585808085858082
BCCIP	-2.6596171759107503	-1.64763787187566	36	45	0.587412587412587	0.1163	-1.2199025290324135	0.8633846686541926
FIBP	-2.2078404329840033	-1.3330747205923057	3	18	0.021289787102129	0.1187	-1.169482982127212	0.8633846686541926
UPRT	-0.7056961675752264	-1.0775378369676654	8	8	0.816183816183816	0.663	0.5466472545343319	0.9601282024263942
FYN	-2.6820871038540886	-2.2519485090712523	69	164	0.311688311688312	0.2868	-0.44751453369177535	0.8991625746295359
PPP1R12A	-1.181622183354855	-1.611714230732082	9	42	0.122877122877123	0.6617	0.531943674911769	0.9601282024263942
MDFI	-4.294090252788161	-2.4054927246123023	85	213	0.273726273726274	0.0438	-1.9042134672336517	0.8212512082125122
E2F8	-0.5439524175398253	-1.0229417417292568	2	7	0.150849150849151	0.7522	0.7242084965778324	0.9684781221997751
FHL3	-1.9544594223708582	-2.0545372350156605	46	117	0.290709290709291	0.4734	0.10923280592721321	0.9334997977718288
WRAP53	-0.7495816596419609	-1.4638372406031253	7	28	0.167832167832168	0.8401	0.9292334462095119	0.978354882441982
UBA6	-1.5112510319028511	-1.6589586899413264	48	48	0.93006993006993	0.5052	0.18039326819598095	0.9404496443559527
NUP107	-3.9997193736499352	-1.776734741258556	15	65	0.0769792302076979	0.0198	-2.6235777770351043	0.7892338971231084
UTP14A	-1.8180769799214915	-1.9509332348752395	28	94	0.1998001998002	0.4899	0.15045168991560603	0.9364777807933492
NEFL	-1.2056014155697452	-1.5237573304542524	13	34	0.250749250749251	0.5996	0.4012745165784492	0.9513634366584147
CALM3	-2.1183350291091942	-1.7739967882972862	18	64	0.155844155844156	0.2854	-0.40793803997511563	0.8991625746295359
CDK20	-0.7739113225737987	-1.4923413143305388	17	30	0.462537462537463	0.8325	0.916114028998945	0.978354882441982
COX4I1	-1.5476385794177918	-1.6473061717488588	28	47	0.446553446553447	0.4786	0.12163969166436123	0.9349077125981745
HSPA9	-3.028649841445377	-2.1596216184454953	62	141	0.311688311688312	0.1685	-0.9338427633683378	0.8737830442307882
SHTN1	-2.345967845113477	-1.3939467426787686	14	22	0.341658341658342	0.1052	-1.2465469737450037	0.8633846686541926
ZYG11B	-1.4781270034106684	-1.3330747205923057	3	18	0.039979600203998	0.3518	-0.19392183972434876	0.9099371074534458
SHISA3	-0.2644517313736767	-0.6708876519031398	1	2	0.324675324675325	0.7662	0.7432660843080147	0.9693477604835454
CTH	-1.4263577685791038	-1.493598890764611	19	31	0.437562437562438	0.4585	0.08672963116083049	0.9273319802577757
TSSK1A	-0.5528964951144939	-0.8554288087380638	2	4	0.260739260739261	0.6385	0.5133713476304939	0.9578785890337126
PSMA3	-2.600214822233832	-2.192351518822197	9	150	0.019089809101909	0.2946	-0.4325008922130413	0.9008287490404787
NEDD4L	-1.3384044086156446	-1.783094494896203	67	67	0.955044955044955	0.6614	0.5255391656433835	0.9601282024263942
PTN	-0.897056490813851	-1.9423932992580382	7	95	0.044109558904411	0.9117	1.186703169969616	0.989460707040351
ARHGAP10	-1.0867144939311126	-1.0229417417292568	4	7	0.261738261738262	0.3759	-0.09642129096069674	0.9161392985468678
TRA2A	-1.8238633949560055	-2.0671539785860036	2	122	0.00151399848600151	0.5493	0.2663787377848595	0.9429976266961634
TNS2	-2.5384903883797123	-1.8567763654533742	5	79	0.012209877901221	0.1941	-0.7895815599763597	0.8764741739486297
EIF4B	-2.302647368641968	-1.6393043862623238	6	46	0.034719652803472	0.178	-0.8204996935398327	0.8760598141660035
HTT	-2.450437720199392	-2.065294342281636	9	121	0.025049749502505	0.2924	-0.42269424532596644	0.9008287490404787
SLC22A23	-2.533071227593307	-0.9994481728371687	1	6	4.88999511000489e-4	0.0279	-2.3851462196963946	0.8158460172082339
OFD1	-4.155426145282601	-2.482480336592233	40	241	0.0875991240087599	0.0593	-1.6677685513182139	0.838384432891503
NLN	-1.1012110901610987	-1.2145594621350742	4	13	0.130869130869131	0.4916	0.16016512325766677	0.9364777807933492
RPSA	-2.2233919319255078	-2.209482786732644	130	158	0.734265734265734	0.4386	-0.014902757496594766	0.9254352252335662
BICDL2	-1.2314212549973476	-0.6708876519031398	1	2	0.029789702102979	0.1387	-1.0250708543481035	0.867528595316688
DOK5	-1.157366538640006	-1.252390904026995	1	14	0.00513994860051399	0.4814	0.13130695696537573	0.9349077125981745
UXT	-0.8860205782517426	-1.4738951560531783	29	29	0.932067932067932	0.7682	0.7571212746760048	0.9694588051211491
VBP1	-1.5998149603188188	-1.6589586899413264	45	48	0.828171828171828	0.4588	0.07223139830112592	0.9273561895340358
FOS	-1.7669361881288916	-1.783094494896203	3	67	0.00805991940080599	0.4418	0.019096047604140062	0.9254352252335662
