Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
KHDRBS3	-2.2605305683181487	-1.5054981843175648	7	31	0.0716092839071609	0.1513	-0.9553422133752619	0.8757524247575242
SAP18	-1.0096628510530974	-1.8119011078624794	7	71	0.0553894461055389	0.838	0.9399285120937599	0.9829969730299697
UBFD1	-1.4393522426582277	-1.4694573969344835	26	28	0.779220779220779	0.4354	0.03888437320447203	0.9245661516827736
HSP90B1	-2.1609956713715444	-1.8683660543564806	35	79	0.305694305694306	0.3063	-0.3340077609112318	0.9156751327894457
PCBP2	-1.3810646449421602	-1.6724181158543237	7	49	0.0662493375066249	0.5788	0.35234929570438245	0.9494405430990862
KIFAP3	-4.705685921381719	-1.9178693154308672	53	90	0.36963036963037	0.0076	-3.177366372436131	0.8734088680432716
GOLM1	-0.8689821238775778	-1.7293787136182304	6	57	0.0612993870061299	0.8723	1.030106158443257	0.9841672943098139
TSNAX	-2.5269502147671448	-1.9178693154308672	63	90	0.552447552447552	0.2172	-0.6941895544754361	0.8880639499955147
ZMYND10	-0.8845017507888482	-1.132887949925289	3	10	0.12987012987013	0.58	0.36629213229985813	0.9497763673925004
DHX37	-1.1607421544389802	-1.2690978812726836	2	15	0.029069709302907	0.4838	0.1488270423906579	0.9356050696300232
TRAF2	-3.5366902785795777	-2.4034715067493067	141	213	0.543456543456543	0.1346	-1.1441779927971165	0.8746666316974858
C15orf48	-1.3043566070422787	-2.0605313474752096	17	121	0.0914490855091449	0.787	0.8271792366619278	0.9763952952008461
PLK4	-1.3364874812374692	-1.3944340666989965	21	22	0.798201798201798	0.4595	0.07794685152675092	0.9319482364381264
COLGALT2	-0.7389721433194434	-1.2690978812726836	13	15	0.728271728271728	0.7516	0.7281299104368631	0.9710364156888417
SRSF2	-1.0570787234685366	-1.8829234158763877	77	82	0.887112887112887	0.8379	0.9444800475813938	0.9829969730299697
GOLGA2	-2.579421608099979	-2.6793686210035292	115	313	0.292707292707293	0.4849	0.09596396927802636	0.9356050696300232
TCL1B	-1.1244926618873958	-1.4520253881951126	23	27	0.711288711288711	0.6093	0.42104865499631844	0.953552895615143
LBR	-1.4390174591814757	-1.302984994049237	3	17	0.043959560404396	0.3533	-0.1861747414382416	0.9157677762462854
TNS2	-1.4087072608784932	-1.8468145369517912	55	76	0.62037962037962	0.6551	0.5032054610018939	0.9605081158550811
CDK18	-1.6002812858771214	-1.6985005954316403	27	55	0.353646353646354	0.4809	0.12012007211091412	0.9356050696300232
CAT	-1.2975776906046574	-1.5825445115981311	4	37	0.037879621203788	0.5779	0.3547955699507345	0.9494405430990862
GSDME	-1.2240037371874934	-0.9934830551972796	4	6	0.285714285714286	0.2882	-0.34762881386721545	0.911557519419795
EIF2S2	-0.9810193981640127	-1.6254540033041889	39	43	0.824175824175824	0.7797	0.7914511902607133	0.975906292865859
PPARD	-1.3603148900081032	-1.5825445115981311	5	37	0.0527394726052739	0.5413	0.27668514171962405	0.9478257959871338
GRAP2	-1.057737192389816	-1.765218832169638	33	62	0.438561438561439	0.8023	0.8430005939730139	0.9790505553897476
FN1	-5.142688835317615	-3.4344170554536797	334	618	0.452547452547453	0.0939	-1.4003374700284617	0.8746666316974858
PROX1	-1.0603839355964264	-1.2690978812726836	7	15	0.273726273726274	0.546	0.286669474224966	0.9478257959871338
XBP1	-0.3524267816223554	-1.2690978812726836	9	15	0.547452547452547	0.952	1.259051575698683	0.9958101299321188
PCP4	-1.7144635060017617	-0.9332254354742424	1	5	0.003889961100389	0.1114	-1.242241480278972	0.8746666316974858
KRT31	-4.0635068471071545	-2.346393211980131	52	194	0.15984015984016	0.0537	-1.7624762141801658	0.8734088680432716
PTGER3	-1.310961632032596	-1.9541373445607544	65	96	0.589410589410589	0.7534	0.7309285615909635	0.9710364156888417
FKBP4	-0.7099955660984991	-1.6721627456720496	13	50	0.201798201798202	0.9211	1.1729004544583774	0.9920161605578209
RPLP1	-2.874622196337913	-2.0208124217543313	47	110	0.288711288711289	0.1686	-0.9450121785342368	0.8778027669869828
TSEN15	-0.034883383952346476	-1.0737382036085685	8	8	0.99000999000999	0.9999	1.5280628690609586	1
PSEN2	-4.468528683086477	-1.5418380730649568	1	34	9.99999000001e-7	0.0058	-3.661094504654819	0.8734088680432716
PSMA5	-1.688827075868295	-1.9373561705632678	76	94	0.71028971028971	0.5483	0.2803032904291609	0.9478257959871338
DSTN	-2.8829379229165903	-1.8683660543564806	8	79	0.02689973100269	0.1318	-1.1580334265476708	0.8746666316974858
E2F8	-1.4731794980385577	-0.9934830551972796	3	6	0.131868131868132	0.1933	-0.7233897800472204	0.8822590325823814
HNRNPM	-1.8986384251615591	-2.2941558226672094	15	184	0.042549574504255	0.6076	0.4116681991354718	0.953552895615143
PSMA3	-2.3647736412521296	-2.1839969467564155	110	149	0.633366633366633	0.3744	-0.19268650160717682	0.9200665593557846
LSM7	-1.7021291056889314	-1.6254540033041889	6	43	0.0502494975050249	0.3885	-0.0941671979774682	0.9200665593557846
PRKAB1	-1.3782845539426547	-1.5054981843175648	2	31	0.010489895101049	0.4923	0.16096336235264716	0.9373841170661489
NKAPD1	-1.1015229082703035	-1.3944340666989965	22	22	0.891108891108891	0.6005	0.3940094553410494	0.9521942218773446
UBA6	-1.2011455211504714	-1.6802909307399054	11	51	0.130869130869131	0.6786	0.5755354378160696	0.9626126078457107
NFKBIA	-2.5964005505217918	-1.8683660543564806	25	79	0.180819180819181	0.1861	-0.8309793602258472	0.8797957413560971
CYFIP1	-2.226223492248756	-1.502125880565364	13	30	0.214785214785215	0.1579	-0.9068629314300565	0.8768602709621511
DHRS7B	-0.8544475445460641	-1.164141716730114	6	11	0.344655344655345	0.6179	0.4460829980646112	0.9542074206438605
RADIL	-2.108761111388107	-1.3914903787032002	19	23	0.563436563436563	0.1575	-0.9451181699082161	0.8759969924457706
ARAF	-2.1463307066744375	-1.8227488864132222	7	70	0.032049679503205	0.2959	-0.3696654963701057	0.9136944988135914
IQCN	-1.2936549632574883	-1.2227498324172383	10	13	0.506493506493506	0.3879	-0.0992555169639649	0.9200665593557846
TP53	-2.1628912959931834	-2.6694453397363533	97	305	0.253746253746254	0.6535	0.4839190352216261	0.9602921698945267
SNRNP40	-1.255895574668449	-1.6818607609281766	36	52	0.574425574425574	0.652	0.5201160738121544	0.9602921698945267
RPL38	-3.603794280279184	-2.007994395027211	54	109	0.32967032967033	0.058	-1.764659883168938	0.8734088680432716
SHTN1	-1.0251025941215326	-1.4104482433134853	6	24	0.134865134865135	0.6539	0.5099072850216155	0.9602921698945267
FAM124B	-1.7558789642556447	-1.502125880565364	25	30	0.639360639360639	0.3042	-0.3178014422666028	0.9156751327894457
HNRNPU	-3.7784909731093053	-2.91141152702527	151	404	0.28971028971029	0.192	-0.7772597605645165	0.8822590325823814
UBXN1	-1.4214813431498068	-1.87665210638885	41	81	0.402597402597403	0.6628	0.5242886275180372	0.9612330442920893
SHISA3	-0.9771014330008876	-0.6645636628088653	2	2	0.324675324675325	0.2153	-0.5821222015384869	0.887675938288524
TSSK1A	-1.3027090293785017	-0.8704097397348849	2	4	0.0974090259097409	0.195	-0.7050433286104845	0.8822590325823814
ZNF165	-1.1154572635057343	-1.3753009886144991	14	21	0.487512487512487	0.5702	0.3419779124682555	0.9494405430990862
SIN3A	-1.669616776347422	-1.5788022429365007	29	39	0.573426573426573	0.3865	-0.11341040627056503	0.9200665593557846
