Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-2.149806052056145	-1.8840692381724762	10	83	0.048709512904871	0.3216	-0.30419092354771293	0.9065153179764693
NEIL3	-0.831289859636335	-1.305669324208605	3	17	0.0793092069079309	0.7165	0.6519321494026292	0.9677660333140239
YWHAB	-3.5398665041618997	-2.455633516772499	54	229	0.147852147852148	0.141	-1.078983058542379	0.8551234362022408
PHIP	-1.1586661278855477	-1.267385359823604	4	15	0.107568924310757	0.4883	0.14981356774704765	0.940109480026188
SRP54	-1.0783764394997173	-1.1085313431917652	1	9	0.00963990360096399	0.4293	0.04394009074321034	0.9296725685174176
UBR5	-1.7586266129081198	-1.63614526476268	20	45	0.286713286713287	0.3713	-0.14926417744355364	0.9187771195988353
ZEB2	-0.7784686448847433	-1.0731786688668015	3	8	0.182817182817183	0.6125	0.44114465332878877	0.9613531824205492
TGFBR2	-2.612186038610638	-1.63614526476268	31	45	0.46953046953047	0.1186	-1.189470278256479	0.8545289878751627
GLB1	-1.566765148987249	-1.2410276148289079	9	14	0.355644355644356	0.267	-0.45627158765539505	0.9022165460485568
RPS26	-3.1769829088834407	-2.035834596356806	70	113	0.464535464535465	0.1166	-1.2428758466361771	0.8545289878751627
PFKP	-0.7687801590202388	-1.7341115832292326	1	57	0.003269967300327	0.9094	1.1478695262976415	0.9872883244379541
MCM2	-4.212969345297226	-3.784992891669153	166	785	0.158841158841159	0.331	-0.32852668241346905	0.9093600443877181
YWHAE	-4.703018107446308	-2.152960383226477	46	146	0.172827172827173	0.0127	-2.701108759689905	0.8545289878751627
CSNK2B	-2.3796750663879016	-2.2080765981377057	61	157	0.287712287712288	0.381	-0.18343831622382895	0.9209734733606783
SRSF2	-0.6284684889874538	-1.8853862631837939	17	82	0.171828171828172	0.9708	1.4206480230618221	0.9930067984307034
FOXL1	-1.7635500390904704	-2.053083558726708	52	119	0.33966033966034	0.5687	0.31989005393340647	0.952245178999948
UCP2	-1.6679149861713918	-1.2410276148289079	1	14	0.001549984500155	0.2283	-0.5979555876965422	0.8927732302481441
CDK18	-1.994825545218598	-1.7199567584787363	2	56	0.002689973100269	0.307	-0.3262192145307569	0.9065153179764693
PTN	-2.382367996451776	-1.9665936332162572	53	98	0.403596403596404	0.2754	-0.4608692974766588	0.9029009181473214
TAB1	-1.8853432923905857	-2.168874743607802	3	148	0.003269967300327	0.5592	0.30265452277741145	0.9506645907591177
MAPK14	-1.520910146682301	-2.0128910960258577	11	108	0.0535094649053509	0.6707	0.5494313956396089	0.9640758795572864
MYH10	-0.9361611672687333	-1.6423797521402916	8	46	0.107568924310757	0.8104	0.8621227362537969	0.977498816641941
BSCL2	-1.335369589400532	-1.4685749054504342	16	28	0.396603396603397	0.4952	0.17024351110104874	0.9424048766400581
AP2S1	-1.62594045438732	-1.3651458525183533	3	21	0.029849701502985	0.294	-0.34451603853668006	0.9060060038950671
PPARD	-1.278667430378537	-1.5637548567999087	8	36	0.116883116883117	0.5829	0.3599895958114952	0.9551847864768797
STX18	-2.146257615437603	-1.4971005869704914	30	31	0.794205794205794	0.1804	-0.8268535613611311	0.875888296626253
CCDC196	-0.6211228774101627	-0.9355035034421457	4	5	0.538461538461538	0.6347	0.49926222168325907	0.9621521077267345
ZWINT	-1.2900713130893309	-1.7312222683418113	10	58	0.0970690293097069	0.6577	0.5301350807701962	0.9633613674499908
SARS	-2.711842472455664	-1.6593989466433994	30	49	0.397602397602398	0.1079	-1.2792492390771293	0.8545289878751627
FKBP4	-1.3824485225706777	-1.6593989466433994	40	49	0.695304695304695	0.5724	0.3366343281780192	0.9525123437023386
