Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
FCGR2B	-1.1494630948533895	-1.2009923667279174	7	12	0.337662337662338	0.4563	0.07243283170651936	0.9293034332930343
BAG6	-2.8381692777367458	-2.3713853372605995	73	205	0.25974025974026	0.2811	-0.4670290821676577	0.8882523512354646
ERC1	-2.8200555262158686	-1.5621108346027204	33	38	0.638361638361638	0.075	-1.609895967630718	0.8385100883851009
APPBP2	-2.4002169479843465	-1.8683947651368003	53	83	0.487512487512487	0.229	-0.6064362412536884	0.8825477605496156
FAM107A	-0.6321167437504848	-1.474052311382472	29	29	0.951048951048951	0.8981	1.0786922490784643	0.9895260473952605
ANKRD28	-1.0889563286593023	-1.8822984018515916	25	82	0.232767232767233	0.8286	0.918218648526858	0.9820758494527732
TSNAX	-1.720170522755609	-1.9179320419826418	68	89	0.656343656343656	0.5238	0.2262158624325225	0.9389273661212453
NDUFB10	-1.120761196394088	-1.4773076680467419	14	30	0.325674325674326	0.6335	0.46903208357169407	0.9526410635641115
C15orf48	-0.7290128723983897	-2.0314431895207266	45	114	0.350649350649351	0.968	1.432151079602901	0.9939718723005205
TCL6	-0.09514511269234194	-0.6657027138381101	1	2	0.556443556443556	0.9348	1.040357752950362	0.9932220505214724
ENO1	-2.9549162961341464	-2.0187305374315487	1	111	9.99999000001e-6	0.1568	-1.026232852096714	0.8698140086981399
KRTAP10-8	-1.8622702700466711	-2.1717871266644773	57	146	0.301698301698302	0.5747	0.32932950390496535	0.9455690299847371
FKBP8	-1.1310370846665492	-1.5811681638812949	38	39	0.895104895104895	0.6779	0.5596769898106921	0.9616898202404547
SRSF2	-0.9284962325441313	-1.8591590843280068	51	79	0.573426573426573	0.8844	1.0757431500263253	0.9895260473952605
ARSA	-1.5478816239294129	-1.2366908516313007	8	14	0.294705294705295	0.2751	-0.43602171053691663	0.8877835202727271
CLK2	-1.5290973530435852	-1.7620880202031228	58	63	0.828171828171828	0.5474	0.2748628484303318	0.9449953254836536
PSMC6	-1.3484021003894853	-1.8683947651368003	7	83	0.039269607303927	0.6928	0.592947054973162	0.9642394933633253
GSDME	-1.1703340792045438	-0.9863720169464021	5	6	0.447552447552448	0.3143	-0.2881106934308287	0.893619171999649
PPARD	-2.0264838523693967	-1.563298240898392	10	37	0.118881118881119	0.233	-0.5769558764248129	0.8825477605496156
GTSE1	-1.4427945196406329	-2.0149701666506967	50	112	0.35964035964036	0.701	0.6310165552963012	0.9650774982356403
MYL1	-1.3941883333793939	-1.072277766084344	4	8	0.180819180819181	0.2586	-0.47532789502239986	0.8877835202727271
KRT40	-2.2435471107912246	-2.619140173212071	7	287	0.00732992670073299	0.5989	0.3623055481831511	0.9498991621305705
RXRG	-2.522458646206924	-1.656774211934823	35	47	0.538461538461538	0.145	-1.0532623497546931	0.8671046252775444
CBX3	-1.299224040461732	-1.3904921676651494	17	24	0.521478521478521	0.4757	0.12212253853151754	0.9295795830870294
LGALS4	-0.27421084478601787	-0.8531123655792645	1	4	0.172827172827173	0.869	0.9544044606314768	0.9883345440290408
PSMD8	-2.335290610879749	-1.7620880202031228	51	63	0.651348651348651	0.2113	-0.6762163425762505	0.8822293402545682
ILF3	-2.367756163725857	-2.4321283298668668	115	218	0.436563436563437	0.471	0.0641325822605046	0.9295795830870294
CCDC196	-0.49332679249720146	-0.8531123655792645	1	4	0.0922890771092289	0.6853	0.5931595331617913	0.9626753104985927
RPS10-NUDT3	-0.5415118599142821	-0.6657027138381101	1	2	0.155844155844156	0.4903	0.22645026105290833	0.9335593952037161
TSEN15	-0.2821836233959308	-1.072277766084344	6	8	0.688311688311688	0.9349	1.166640128869688	0.9932220505214724
NID2	-4.160530824363094	-1.2009923667279174	10	12	0.266733266733267	0.004	-4.160116051180364	0.8150422280287185
KANSL1L	-0.3112529997892105	-0.6657027138381101	1	2	0.284715284715285	0.7161	0.6463054865999424	0.9682614077993749
