Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
LGALS3BP	-1.7347706110144876	-1.9304886582907936	17	91	0.108888911110889	0.5213	0.2199678382354169	0.9396492857601293
CBX8	-2.147715288931207	-1.7561677145223824	54	61	0.749250749250749	0.2682	-0.46702542792789575	0.9225265814225753
DNAJB1	-2.079089174261485	-1.6521483500396115	10	47	0.0904190958090419	0.2515	-0.5198250793793833	0.9204824621142769
VARS	-2.8934069915104508	-1.7617344984808987	28	64	0.256743256743257	0.1	-1.3555775831460026	0.8944649480964626
MED31	-1.3887893816215626	-1.7718516512408786	50	63	0.68631368631368606	0.625	0.45338530827364315	0.9537134313071296
RXRG	-1.7390718299418912	-1.6521483500396115	42	47	0.76023976023976	0.3896	-0.10583435051564187	0.9307764073140408
FUNDC2	-1.6313349562794401	-1.31986607790175	8	18	0.212787212787213	0.2762	-0.4224342016188688	0.9225265814225753
EEF1D	-3.5219002507608312	-1.8297920318640009	65	75	0.688311688311688	0.0509	-1.9871667971874032	0.8800453288004533
NFKBIA	-0.7979257094357864	-1.8433587721075069	54	76	0.649350649350649	0.9251	1.1973401855190733	0.9915686747184825
CARD9	-0.6343414687347788	-1.7957084351701225	50	68	0.68631368631368606	0.9606	1.3538290190752995	0.9938815153227516
CUL3	-3.5113687437861305	-4.234829985912309	738	997	0.69030969030969	0.6663	0.5197009757891102	0.9591448179880538
MVD	-1.872762155110418	-1.4836141754093375	8	29	0.113886113886114	0.2589	-0.5037395019904662	0.9225265814225753
DKC1	-1.1884941716498438	-1.7816375789122239	1	65	0.001029989700103	0.7346	0.6849053841399471	0.9650051336038177
SRSF2	-1.414775743457784	-1.8433587721075069	76	76	0.958041958041958	0.6502	0.4908584789946752	0.9574102541784191
GNB4	-1.655479800289025	-1.4171174004685008	16	24	0.441558441558442	0.3121	-0.3100746236695586	0.9225265814225753
AGPAT2	-1.5371060797490308	-1.114738648452798	8	9	0.528471528471528	0.2241	-0.6275482760422858	0.9134758965048377
FHL3	-2.4616196659388088	-2.020702685356875	94	111	0.734265734265734	0.2743	-0.4893197306935619	0.9225265814225753
ESR1	-4.277947146733175	-2.5752866837122923	69	268	0.162837162837163	0.0614	-1.6608488034582407	0.8800453288004533
LSM3	-2.9959692977106958	-1.663310055333625	17	48	0.162837162837163	0.0697	-1.6235734277860445	0.8800453288004533
CLU	-1.1369849633204816	-1.6080806043888938	1	43	0.001759982400176	0.6864	0.5820192335389729	0.9622991618890497
TMPO	-3.365243933586516	-1.663310055333625	13	48	0.0956490435095649	0.0393	-2.0734592405268457	0.8800453288004533
RXRA	-1.585967410613951	-1.7561677145223824	19	61	0.1998001998002	0.5192	0.20300948074140762	0.9396492857601293
PPARD	-1.377513258972359	-1.5417379602136208	5	36	0.0536594634053659	0.5196	0.20967816620357843	0.9396492857601293
PLOD3	-1.1083877534365711	-1.4171174004685008	2	24	0.019329806701933	0.6036	0.40161212167330457	0.9504555587659403
