Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
CRK	-3.6460367806016816	-2.692591081919595	157	309	0.407592407592408	0.1616	-0.8986699857746364	0.8742823466849456
ATP5F1A	-3.8183590996835273	-1.9877934849447376	36	104	0.191808191808192	0.04	-2.041960195070628	0.8682205631732237
BAG6	-2.097079936818618	-2.347855674294148	81	200	0.321678321678322	0.5553	0.25734768197323976	0.9380769464037202
RPL3	-0.9979782033202167	-2.0518790443471113	112	114	0.954045954045954	0.9092	1.149329784239668	0.9880303815473921
MTX1	-2.1703570346380427	-1.2815411358279527	12	16	0.413586413586414	0.1113	-1.211117751402354	0.8682205631732237
CDIPT	-0.6903315059242616	-1.2235336964058958	8	13	0.462537462537463	0.7537	0.7422426843023782	0.9717690893573305
AURKA	-2.1597651774368227	-2.3132118737855594	69	185	0.286713286713287	0.5144	0.15969232537252034	0.9283855928132675
HNRNPH3	-2.5441429455810862	-1.7763656438583921	29	65	0.278721278721279	0.167	-0.9028958371491144	0.8742823466849456
TAB1	-2.290592676854488	-2.156809957445876	68	145	0.361638361638362	0.387	-0.14423002936762344	0.9191755453481073
TSNAX	-1.1299837382474585	-1.9095150693252623	33	87	0.301698301698302	0.8141	0.8850031007743069	0.9793775026449261
C15orf48	-3.4020222272502627	-2.048343041770718	50	113	0.28971028971029	0.083	-1.4848568418548849	0.8682205631732237
LDHAL6A	-0.7305465890549812	-1.388531584427232	3	23	0.0650893491065089	0.8176	0.8797841384407261	0.979766908238649
TCL6	-0.22114471244226067	-0.6717662920034728	2	2	0.775224775224775	0.8058	0.8095143393773723	0.9790053398578755
CAPZA2	-2.7393610039039293	-2.4227164054677033	7	219	0.00779992200077999	0.3343	-0.3189282340232532	0.9118636796404986
SRSF2	-2.3976123494873383	-1.8810711834777774	33	84	0.255744255744256	0.2403	-0.5881423837676856	0.9035094190408446
PSMD11	-1.657577642024106	-1.9640487737177044	28	99	0.194805194805195	0.5727	0.3453203814624089	0.9408272684522496
MAD1L1	-1.1605055292565987	-1.6431509926232877	1	45	0.001589984100159	0.6854	0.5837522169684205	0.9610665321449567
RPS9	-1.9075185326121795	-2.0583751355891957	12	118	0.0485295147048529	0.5027	0.16583807381865565	0.9268269754221159
CDK18	-1.1186663713802403	-1.7105719250371418	56	56	0.955044955044955	0.7499	0.7081201959960218	0.9703599349192462
ARID5A	-1.588594055655692	-1.2700108720922652	4	15	0.0786092139078609	0.2778	-0.4436522892432964	0.9073350285423768
RPP25	-0.8662692207094831	-1.3216207765349608	18	18	0.895104895104895	0.6964	0.6193333259156869	0.96373376888431606
NDUFB7	-1.889207846813462	-1.4626061255149942	15	27	0.32967032967033	0.2404	-0.5516415511665018	0.9035094190408446
PPARD	-2.6467401309647824	-1.55968821506052	7	37	0.050489495105049	0.097	-1.367826603225131	0.8682205631732237
SNCA	-0.9777578912973904	-1.7300197728885374	24	59	0.321678321678322	0.8254	0.8978047384610026	0.9805544216220581
NCK2	-2.813648426079311	-2.0093650654704236	55	110	0.357642357642358	0.174	-0.8883506517117314	0.8760462356806143
STRN	-2.4392255757205743	-1.7205640494182248	7	58	0.034319656803432	0.1758	-0.8560984344502696	0.8760462356806143
CCDC196	-0.9239822346776126	-0.9393595527134951	1	5	0.025049749502505	0.427	0.024238270396468052	0.9228087590435857
GRB2	-3.1205067762991416	-3.146226594858456	33	494	0.036439635603644	0.463	0.02248862355122457	0.9250201361698309
RPS10-NUDT3	-0.5415118599142821	-0.6717662920034728	1	2	0.155844155844156	0.4915	0.2339941878645267	0.9268269754221159
TSEN15	-1.2130350114201207	-1.0779662414382911	8	8	0.705294705294705	0.3431	-0.20020887103755403	0.9118636796404986
DBN1	-2.4797585670518885	-2.300235262360897	46	184	0.168831168831169	0.3729	-0.18817391485198517	0.9170425787430753
STRN3	-4.694193536625774	-1.7421474515607884	19	60	0.112887112887113	0.0034	-3.5241409695342085	0.8480401959804019
OPTN	-0.9640981456920533	-1.5834385312173382	31	38	0.713286713286713	0.7705	0.7714476427975838	0.9742465093891081
BAK1	-1.739729514061146	-1.350368735905277	6	20	0.110889110889111	0.2437	-0.5287159270866052	0.9035094190408446
KRT15	-2.7575528120063284	-2.0583751355891957	86	118	0.595404595404595	0.206	-0.768612555405919	0.888069713504211
E2F8	-1.468884882671658	-1.027852637997362	5	7	0.311688311688312	0.2079	-0.6675987323169179	0.888069713504211
RPL38	-1.6227996509936706	-1.9957275038553905	68	102	0.565434565434565	0.6062	0.4115736575394105	0.9477319048044218
FBL	-1.6120877024218587	-2.2289884810458775	2	162	0.001479985200148	0.7123	0.64872534416795	0.964887738355502
UBQLN4	-2.1685197452255895	-2.2291607128520887	14	165	0.039979600203998	0.4691	0.06380700922828825	0.9250201361698309
MRPS22	-3.0505769073246376	-1.5834385312173382	36	38	0.735264735264735	0.0547	-1.8274610672222082	0.8682205631732237
MAP11	-1.0613285316907561	-0.9393595527134951	5	5	0.613386613386613	0.3401	-0.19225180135661535	0.9118636796404986
ATXN1	-3.9981856390629327	-2.468327289888917	137	232	0.466533466533467	0.0699	-1.5542361980846136	0.8682205631732237
ENDOG	-0.9008452517081935	-1.027852637997362	4	7	0.2997002997003	0.4952	0.1922534488247038	0.9268269754221159
IQCN	-0.7675829857908266	-1.2700108720922652	4	15	0.147852147852148	0.737	0.6996705835006072	0.9701102208223421
HSPA1A	-3.300167954184927	-2.0654802389258604	51	116	0.291708291708292	0.1077	-1.3504190279781452	0.8682205631732237
SNRNP40	-1.8155123585694901	-1.682021053842116	4	51	0.018729812701873	0.3665	-0.16205663196618186	0.9170425787430753
SHTN1	-2.2924730335618704	-1.4205606055694429	1	24	2.12999787000213e-4	0.125	-1.1455718806767383	0.8682205631732237
FABP3	-1.1595572009643615	-1.1159742252607894	6	9	0.36963036963037	0.3941	-0.06374100330161317	0.9191755453481073
RPSA	-3.0538414788752917	-2.2376198492228334	132	164	0.693306693306693	0.1873	-0.8545818785893019	0.8830847614104306
