Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
ROPN1	-1.0678899825645096	-1.42587284479442	1	25	0.003569964300357	0.6443	0.47614947827076953	0.952647644659139
CHD6	-0.7487648428509025	-0.9856672265690186	6	6	0.75024975024975	0.5789	0.3687672984073192	0.9408429662899739
ABHD16A	-2.124927072853309	-1.4061034219716266	17	23	0.466533466533467	0.1548	-0.9462198583999011	0.8957975170224913
FERMT3	-2.2902309670704226	-1.4759177258578333	23	29	0.545454545454545	0.1357	-1.0589613792433763	0.8957975170224913
UGP2	-1.2514726365137363	-1.6326543393251947	35	45	0.656343656343656	0.6326	0.46746848140803204	0.9512668252106774
RARS	-4.794497400819071	-1.6069236077005216	26	42	0.297702297702298	0.0015	-3.95794609483062	0.8014198580141986
RPN2	-1.565893987906411	-1.653290085903104	31	47	0.509490509490509	0.4706	0.10565982109837804	0.9276685500174263
TSNAX	-3.6827602927629024	-1.9244767594639345	4	90	0.003169968300317	0.0414	-2.016829341921691	0.8504809896368855
IMPA1	-1.0974194229519052	-1.1870420545365479	11	12	0.695304695304695	0.4808	0.12932180244384453	0.9276685500174263
C15orf48	-1.0610247322477333	-2.0493233305950866	28	115	0.188811188811189	0.8871	1.0922624704416184	0.9803890636731167
TCL6	-0.5091577646111801	-0.6596827675627964	2	2	0.556443556443556	0.5106	0.27838775871839694	0.928566576905787
DYNC1H1	-5.156564643373387	-1.9458992026485675	68	94	0.497502497502497	0.0039	-3.582949286218251	0.8014198580141986
AURKA	-3.449536521029967	-2.3223883795422897	32	185	0.0915690843091569	0.1252	-1.1699344730994858	0.8922816885856197
MAP4	-1.9897220353101623	-1.541983961234953	28	36	0.578421578421578	0.239	-0.5649441399283651	0.9047247991794066
SRSF2	-1.5246392659619683	-1.879550325031781	2	82	0.003269967300327	0.605	0.4052173394948047	0.9466470555419286
NR1I3	-2.086350753973413	-1.42587284479442	25	25	0.825174825174825	0.1712	-0.8784951600922478	0.8957975170224913
SMU1	-2.0668228630320913	-1.6069236077005216	8	42	0.0709492905070949	0.2375	-0.5710476305159531	0.9047247991794066
AP4M1	-3.1097342449018015	-1.4524930769587034	8	26	0.0812091879081209	0.0375	-2.115401517302539	0.8263473993897538
HNRNPH2	-2.797077592990789	-1.8975982036634123	55	89	0.456543456543457	0.1497	-1.0367788187924063	0.8957975170224913
GSDME	-1.1946659462481362	-0.9284542243009646	2	5	0.0873891261087389	0.2706	-0.4216274827266933	0.9138955385507201
ZSCAN31	-0.23936722821759343	-0.7903462953526751	3	3	0.832167832167832	0.8584	0.944429044208781	0.9755050611049711
RXRA	-0.7662251932483757	-1.7299676443167902	2	58	0.012859871401286	0.903	1.1468040986168666	0.983350477193383
PPARD	-0.872125241710841	-1.5216875438205963	1	35	0.004109958900411	0.7973	0.8161194857480863	0.9696841494807776
QDPR	-2.244782925893607	-1.4061034219716266	22	23	0.723276723276723	0.1294	-1.1039915012125512	0.8922816885856197
SH3BGRL	-0.5595247374489705	-1.1870420545365479	10	12	0.709290709290709	0.8253	0.9054818975478155	0.971938282079262
PROX1	-0.9504069439968084	-1.2745230112384125	3	15	0.0797292027079729	0.6196	0.44353299499695464	0.9488047274635729
ALDH1B1	-1.0248398444877715	-1.5216875438205963	20	35	0.446553446553447	0.7092	0.6242466466382318	0.9584283152943858
BRINP1	-0.5329063853301663	-1.2411350415856433	14	14	0.916083916083916	0.865	0.9872686777127752	0.978171541932725
CCDC196	-0.16677171667410792	-0.9284542243009646	5	5	0.926073926073926	0.956	1.2063566396651642	0.9935392391706296
TXLNB	-2.3243076906887	-1.4856026301275076	10	31	0.130869130869131	0.1248	-1.0714475731558335	0.8922816885856197
TTN	-0.9012271996469515	-1.8083442938724776	65	70	0.877122877122877	0.8844	1.056190072358177	0.9792691551644148
ERCC6	-0.6853931227569335	-1.1027813810404938	9	9	0.839160839160839	0.6993	0.6206600814636891	0.9569532424201824
TSEN15	-0.5551938616913177	-1.0671629191239569	1	8	0.039979600203998	0.7774	0.7839106344399763	0.9668038886148997
