Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
ATP5F1B	-4.6118432656586865	-1.8860901698466077	62	86	0.4995004995005	0.008	-3.1147795804576877	0.8449765352103288
BAG6	-1.183931702887269	-2.3664463342379602	72	197	0.312687312687313	0.9103	1.1982617423696607	0.9866851402884621
PES1	-1.6865779428062824	-1.6923006494307078	30	54	0.408591408591409	0.4373	0.006997931710293363	0.9301764671617382
TAZ	-4.012443233705139	-1.8607916451089093	59	78	0.545454545454545	0.0243	-2.4936141515432495	0.8449765352103288
FN1	-5.305743270960473	-3.4083340070945582	222	610	0.280719280719281	0.0726	-1.557885638971093	0.8593406146111054
PSMD6	-1.195415490753859	-1.7277718300244618	54	58	0.855144855144855	0.7111	0.6418810187974578	0.9566736435915462
PTGR1	-1.285639650642963	-1.254414803187914	1	15	0.003539964600354	0.4023	-0.04360786335940832	0.9284602303799371
MARK3	-1.488934496261088	-1.5124755085644417	1	32	0.001029989700103	0.4321	0.029835232412071516	0.9294491594695792
C15orf48	-1.5979323729684534	-2.0665509215946196	1	120	2.12999787000213e-4	0.6548	0.5119204169481844	0.9524895910184389
SDCBP	-1.4335681688608308	-2.170801470732226	6	146	0.016719832801672	0.7722	0.7809696949564694	0.9685684464955004
RPL24	-2.2055588725496147	-2.056029168311052	56	121	0.348651348651349	0.3719	-0.16279906711428357	0.9257112904652949
TRIM27	-2.149724763256901	-2.543410148271014	9	260	0.012859871401286	0.6118	0.38938940466138483	0.9487467011890596
TNFRSF1A	-2.00398062450445	-1.849318422702574	63	75	0.717282717282717	0.3604	-0.17599888103212608	0.9243776392655026
SRSF2	-2.5843707900927066	-1.8807003023069087	73	82	0.761238761238761	0.1938	-0.8041749045031986	0.8849009390815674
RPS2	-2.76656590744912	-2.402613390742323	20	213	0.04509954900451	0.3141	-0.36540733144340737	0.9099894252731155
KRT40	-1.6206874008454235	-2.639829072076512	51	283	0.136863136863137	0.8408	0.983042923867317	0.9776092225190728
PLSCR1	-4.7629031505061645	-2.001579127520817	69	111	0.421578421578422	0.0075	-3.1079300466673474	0.8449765352103288
CEP72	-0.9810331431813785	-1.7277718300244618	27	58	0.376623376623377	0.8277	0.9003694588159524	0.9761030855346988
HNRNPF	-2.087225968256134	-1.993883954443984	63	104	0.483516483516484	0.3866	-0.10353117808396993	0.9261498766697303
CDK18	-1.8383278569029584	-1.706061247657023	12	53	0.113886113886114	0.3728	-0.1589801798597986	0.9257112904652949
CCNA2	-1.2639214034676332	-1.710182094145837	11	56	0.115884115884116	0.6688	0.5375185157359819	0.9539945230283173
RPS15	-3.1928583409191575	-2.014715367658137	26	106	0.126873126873127	0.1106	-1.304991935990431	0.8667221437774213
PPARD	-0.9912815666618182	-1.5558069608412848	4	36	0.0497095029049709	0.7445	0.7117201667466376	0.9637779970752676
SMAD9	-2.195728573218613	-2.084073174930232	8	126	0.021659783402166	0.387	-0.12088259531136199	0.9261498766697303
EEF1A1	-4.814987477724936	-2.530611312625793	9	261	0.00538994610053899	0.0277	-2.2456826834117276	0.8449765352103288
MCM10	-1.3224651506155334	-1.6221899475823889	19	44	0.302697302697303	0.5878	0.36920313216183936	0.9454138189874547
PSMC4	-0.6552344480877917	-1.8572637697133287	70	79	0.848151848151848	0.9623	1.3878891953720804	0.9942621973964965
