Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
HNRNPUL1	-3.0199944982398104	-1.8809404965223875	26	82	0.171828171828172	0.1089	-1.2972706226293924	0.8664939957617142
RPS2	-1.5800242041588213	-2.424172630640329	210	217	0.935064935064935	0.7902	0.8439489703281948	0.9759552679093324
CACYBP	-3.190381741883556	-1.9195696959235387	22	88	0.120879120879121	0.0921	-1.4328174773842732	0.8657721263561917
RAB7A	-1.8719982572612832	-2.0640553141818816	16	117	0.0745292547074529	0.517	0.20901082599057505	0.9471004186600437
CANX	-1.3086113832649393	-1.8331912473023875	43	76	0.464535464535465	0.7018	0.6069892759643166	0.9619983212887412
TSNAX	-1.8440265988819085	-1.924320565256806	25	89	0.181818181818182	0.4712	0.09094951799647132	0.940692065117227
MPRIP	-1.6142813199983828	-1.5779382876526615	7	38	0.0769792302076979	0.405	-0.045204492504351906	0.9353818716489005
C15orf48	-2.2590255682590685	-2.02950508400191	3	113	0.003119968800312	0.3427	-0.2545493933170474	0.92924068990701425
SF3A3	-2.792412268571545	-1.9195696959235387	58	88	0.497502497502497	0.1572	-0.984114131645919	0.8808553106953454
ABL1	-0.4106402791560031	-2.309732990600173	80	185	0.41958041958042	0.999	1.927142445463302	0.9995328804465209
NUP155	-1.5457241826445025	-1.429274028812901	22	25	0.693306693306693	0.3657	-0.15148297063943958	0.9314090244148245
SRSF2	-3.4692399845826145	-1.8581442548870075	13	80	0.0538994610053899	0.0553	-1.856840875071584	0.8657721263561917
ANXA11	-3.6280961103170926	-1.5068946721522898	29	32	0.613386613386613	0.0214	-2.703045326576863	0.8598003835980039
FOXP4	-0.5274828545319822	-1.2309797362560129	8	13	0.502497502497502	0.8641	0.9838174747707498	0.9872310678956902
TGFB1I1	-0.8900195876936603	-0.977475988919531	3	6	0.222777222777223	0.4667	0.13554542462419214	0.940692065117227
DCAF7	-1.2364296566950332	-1.73263519765598	1	58	0.001029989700103	0.6844	0.5838282734285557	0.9607463496074635
CUL3	-4.491381978295958	-4.2415391173564725	760	1002	0.701298701298701	0.3835	-0.17926023561290066	0.9314090244148245
TRAF3IP1	-1.6693508614769703	-1.653357033153939	21	46	0.304695304695305	0.4214	-0.019272547571231386	0.9368135773954628
PTN	-1.8619340369146933	-1.9374452819608337	17	95	0.10079899201008	0.4647	0.08531308408945998	0.940692065117227
DDIT3	-0.9124182597226943	-1.6732944615274892	38	50	0.673326673326673	0.8297	0.9148320268139707	0.983166464844518
PPARD	-1.914317075788948	-1.5438147646134017	9	35	0.110889110889111	0.2696	-0.4704310012027521	0.9171873940147575
SMAD9	-1.5027993472586507	-2.0633999152715896	8	124	0.029559704402956	0.7031	0.6158331324201681	0.9619983212887412
IFI30	-1.2605155337041745	-1.5297835462607359	1	34	0.00165899834100166	0.5739	0.3436204876796417	0.9498214296817006
ATIC	-1.4786869113324608	-1.7591727607183805	59	61	0.892107892107892	0.5713	0.33240099896255765	0.9485995594279985
RORA	-0.29379946519633465	-1.1956844816699446	7	12	0.543456543456543	0.9597	1.2909951007532825	0.9920645811298587
HSPA8	-2.484070931452978	-2.319801204693184	38	187	0.12987012987013	0.3815	-0.16992842451053478	0.9314090244148245
FOXG1	-2.7231943559231593	-1.8119137561557581	2	67	9.43999056000944e-4	0.1436	-1.0440403772256521	0.877049137191544
MAST3	-1.3858558935924612	-1.9374452819608337	62	95	0.559440559440559	0.6983	0.6231891931323682	0.9609542888580483
KRT81	-1.009429888378997	-1.122234799824206	8	10	0.548451548451548	0.4908	0.16571086216690242	0.9453048931418097
TFIP11	-1.3496310570849686	-2.0722990551850806	21	123	0.115884115884116	0.774	0.7907791783423105	0.9702589838339766
SPG7	-2.4589618731015688	-1.5789079035574252	17	39	0.22977022977023	0.1286	-1.0911396197183347	0.8664939957617142
TSEN15	-0.3150627458855539	-0.977475988919531	6	6	0.886113886113886	0.8879	1.0266496568025765	0.9875706644211613
RPL5	-2.029792686238272	-2.1930996547042936	35	152	0.154845154845155	0.509	0.17324390744792054	0.9453048931418097
PSMD14	-1.8266997120697468	-1.8581442548870075	62	80	0.656343656343656	0.4376	0.03624087093326214	0.9392093133487505
EWSR1	-1.1868585213251481	-2.3159604705918473	138	186	0.688311688311688	0.9048	1.1629484181830285	0.9875706644211613
TFCP2	-1.0155626822574242	-1.7797509092742796	27	64	0.336663336663337	0.8179	0.8967700203902814	0.9809727131874139
LPAR1	-3.0850761922368313	-1.9295158464979263	45	91	0.32967032967033	0.1046	-1.316593658512083	0.8664939957617142
E2F8	-1.0176844453967304	-1.0292265659394022	3	7	0.166833166833167	0.425	0.017611384434274617	0.9368135773954628
CHD4	-0.8849725349332473	-1.5779382876526615	9	38	0.156843156843157	0.8104	0.8619304211214324	0.9799649838202685
UQCRFS1	-1.7104423753576006	-1.7786477119335005	48	63	0.631368631368631	0.465	0.07972857821318358	0.940692065117227
UBA6	-2.323659592835808	-1.6852989776049685	22	51	0.255744255744256	0.1874	-0.7660477593736618	0.8999293451093716
NOP10	-2.539290624269869	-1.1956844816699446	6	12	0.136863136863137	0.0483	-1.92329278761144	0.8650673394199042
SARNP	-3.0810101495188906	-1.6732944615274892	28	50	0.333666333666334	0.0667	-1.692553128837892	0.8657721263561917
YWHAQ	-1.6338344902256403	-2.083162196100892	18	126	0.0861991380086199	0.6435	0.4891285043159099	0.9552558876164106
UHRF1BP1L	-1.459829855531782	-1.2813673322309904	5	16	0.11988011988012	0.3366	-0.24811451711481178	0.9265082460363828
IQCN	-0.3727088720481597	-1.2309797362560129	11	13	0.778221778221778	0.9371	1.2002638479718453	0.9920645811298587
ITCH	-0.6088156343529185	-1.3235007645175578	18	18	0.925074925074925	0.8513	0.9518348082205408	0.9869463053694629
FBXW5	-1.5447451631847342	-1.429274028812901	1	25	0.00115699884300116	0.3662	-0.1502094233644915	0.9314090244148245
SHTN1	-1.1603036397843869	-1.3949378940375108	1	23	0.003109968900311	0.5504	0.30777118644181384	0.9484155442022564
NCL	-1.6439349330092188	-2.019376237254954	50	108	0.364635364635365	0.6101	0.4153941002531374	0.9514697065858269
NDUFS6	-1.8920520812174066	-1.6047147488942224	8	42	0.0761292387076129	0.3013	-0.3604491989657344	0.9235220076998848
RANBP9	-1.5790968428391732	-1.73263519765598	23	58	0.271728271728272	0.4979	0.18065101091809913	0.9453048931418097
TMEM120B	-2.0304526033470656	-1.1956844816699446	12	12	0.677322677322677	0.1185	-1.194921232380533	0.8664939957617142
ILF3	-3.8030214506284743	-2.4235415863190988	85	222	0.26973026973027	0.0883	-1.3876177253642537	0.8657721263561917
YWHAG	-2.9483993099488766	-2.3756963816882077	144	207	0.59040959040959	0.2514	-0.5820455581975853	0.9132375126736905
TGFBR2	-1.3715614295826433	-1.653357033153939	45	46	0.897102897102897	0.5721	0.3395634281862978	0.949027569876625
ARHGAP10	-2.2393699200376247	-0.977475988919531	5	6	0.261738261738262	0.0455	-1.9557624865256413	0.8598003835980039
MCL1	-0.22028224950740347	-1.2813673322309904	12	16	0.742257742257742	0.987	1.4752151210703255	0.9956820904956257
SMC1A	-1.7133493597792435	-1.8307203888348804	32	73	0.316683316683317	0.4842	0.13572314733053015	0.9453048931418097
SLC22A23	-0.8126661465944097	-0.8673263302395066	4	4	0.626373626373626	0.4451	0.08944011493030943	0.9393834715370414
CEP290	-0.9809726231287749	-1.9318312646278075	9	93	0.0598194018059819	0.8902	1.1001844538212755	0.9875706644211613
RAC1	-2.0849466727011343	-1.8307203888348804	61	73	0.706293706293706	0.3234	-0.2939770713275146	0.9243339625428321
BICDL2	-1.2314212549973476	-0.6652936694509334	1	2	0.029789702102979	0.1331	-1.0295743412518263	0.8686389586365391
TRIM27	-2.3698790559135916	-2.5627596984284895	184	261	0.625374625374625	0.5227	0.18855821877662216	0.9471004186600437
ILVBL	-0.7406806585715011	-1.5297835462607359	1	34	0.00587994120058799	0.8709	1.0069963993225197	0.9873791884733197
LNX2	-2.410813813644094	-1.8322776952776108	11	74	0.0587694123058769	0.218	-0.6777267846368923	0.9124401213015231
MAPK6	-1.238406264499307	-2.2442479762579453	55	164	0.276723276723277	0.8666	1.0465558636101786	0.9873791884733197
ERICH2	-0.21618108476339604	-0.7742885644946832	2	3	0.572427572427572	0.8767	0.9789465359125881	0.9873791884733197
UBE2D3	-1.000044149328104	-1.924320565256806	1	89	0.00118299881700118	0.8699	1.0469341386341333	0.9873791884733197
HSPA4L	-1.4670964785049123	-1.6852989776049685	44	51	0.746253746253746	0.541	0.26184813338599616	0.9484155442022564
PRG2	-1.2219426359733196	-1.71330381567311	3	55	0.016209837901621	0.6833	0.5852606559221497	0.9607463496074635
DYNLT1	-2.779210221385592	-1.9644509007088575	96	97	0.914085914085914	0.1659	-0.9265752294292169	0.8870814163396938
DRICH1	-1.6689716069477516	-1.0292265659394022	1	7	0.003089969100309	0.1464	-0.9761460916531693	0.877049137191544
OCRL	-1.729298609829824	-1.482008077731852	1	29	6.48999351000649e-4	0.3082	-0.31883578923882683	0.9235220076998848
MT1DP	-0.9043922194298981	-0.7742885644946832	3	3	0.4995004995005	0.3274	-0.22820787560438666	0.9248489998161755
GABARAPL2	-2.027179187095013	-1.9560181272864832	75	94	0.683316683316683	0.4025	-0.07932597385660761	0.9352425693524258
CALU	-1.3178563665818444	-1.975368613506303	97	101	0.911088911088911	0.7517	0.735742455676344	0.9692213369958652
SON	-0.8726178300262584	-1.6875062974251585	39	53	0.654345654345654	0.8618	0.9893551798750441	0.9872310678956902
COPB1	-0.8996897857598353	-1.632882722822969	11	45	0.168831168831169	0.8253	0.901201616231313	0.9830151100797121
ACSL1	-0.5197213505736122	-0.977475988919531	6	6	0.819180819180819	0.7443	0.7094568946193605	0.9683730859857091
DOK2	-1.1669237053724781	-1.3724130523013465	13	21	0.433566433566434	0.542	0.2730418987617246	0.9484155442022564
AURKA	-3.210665179191064	-2.309732990600173	44	185	0.145854145854146	0.163	-0.9142390209045339	0.8843704699200502
SSC5D	-1.9008286685803277	-1.101959423140261	1	9	0.0014039985960014	0.114	-1.1775094984271295	0.8664939957617142
RPLP1	-2.0413512061407033	-1.985997952936586	69	105	0.538461538461538	0.4096	-0.06224761268247757	0.936449651124273
HNRNPM	-2.200100227040097	-2.2842096150155786	130	178	0.639360639360639	0.4789	0.08806423143001194	0.9443338321414112
FAM107A	-0.4261610621617703	-1.4808301547178557	21	28	0.702297702297702	0.9647	1.347058975241969	0.9927983403544328
FSD2	-0.6607214323790165	-1.6047147488942224	4	42	0.0572494275057249	0.922	1.184188744343884	0.9901831248422529
SSR4	-1.5353199775396413	-1.719489473642935	16	57	0.172827172827173	0.5247	0.22056938428074557	0.9471004186600437
BAG6	-2.0195535221054315	-2.3514803632638404	91	199	0.373626373626374	0.5836	0.3419400420700348	0.9502550122726331
XPO1	-2.1166419701361017	-1.9779122084838567	37	100	0.255744255744256	0.3759	-0.15641963408393383	0.9314090244148245
EXOSC2	-1.5296118042690388	-1.6343785313055714	2	44	0.00607993920060799	0.4828	0.12859970273740892	0.9453048931418097
GORASP2	-2.5882837492817026	-1.9195696959235387	79	88	0.776223776223776	0.2032	-0.7539629373754003	0.9085636389857398
PPP2R5D	-1.1920755874728306	-1.5891057274080613	1	40	0.00165899834100166	0.6463	0.4999500021818393	0.9552558876164106
FUS	-1.3773367658142541	-1.8322776952776108	28	74	0.27972027972028	0.6654	0.5329410619953825	0.9579979502049795
RCC1	-3.486584654667721	-1.8064367526615215	39	69	0.356643356643357	0.0482	-1.9720655413187897	0.8650673394199042
GALNT2	-0.7032237839534249	-1.2325856293405564	10	14	0.565434565434565	0.7592	0.7443796533427904	0.9700408463826514
ZNF572	-1.7284768228162748	-1.4808301547178557	26	28	0.754245754245754	0.3091	-0.3163026861271223	0.9235220076998848
ALB	-0.8684643962605261	-1.3773579474039879	1	22	0.00658993410065899	0.7349	0.6917256208018115	0.9660017805124469
FKBP5	-2.8423836281837866	-2.0722990551850806	7	123	0.013419865801342	0.1942	-0.8426647471466487	0.906724089325213
TNFAIP8	-1.7121988975015805	-1.3711315974259553	5	20	0.0811391886081139	0.2677	-0.4538498757549363	0.9160090613455213
HNRNPCL1	-0.9134317492660531	-1.2325856293405564	6	14	0.255744255744256	0.6244	0.4487887759253314	0.9533176035630267
NECTIN1	-0.06559600204010602	-0.7742885644946832	1	3	0.480519480519481	0.9828	1.2430797906094277	0.9948789949024573
MCM2	-6.032044919083859	-3.7943650079491626	455	780	0.497502497502497	0.0565	-1.7220205702088105	0.8657721263561917
HMGB1	-1.4371853083421298	-1.4119953592142418	22	24	0.746253746253746	0.4159	-0.03292966334497417	0.936449651124273
NCK1	-2.841466898452531	-2.2831066488800746	16	177	0.038449615503845	0.249	-0.5779408350597367	0.9124401213015231
ITGA7	-0.513418243206989	-1.1722134894004481	11	11	0.898101898101898	0.8509	0.943877904944425	0.9869463053694629
USHBP1	-2.101711499039296	-2.0269733998782113	2	114	0.00115699884300116	0.4015	-0.08293321453571409	0.9346252084795132
GMNN	-1.8447107364212272	-1.4119953592142418	4	24	0.039979600203998	0.2416	-0.5656689349897965	0.9124401213015231
MCM6	-0.8678535530371453	-1.8159150418519312	15	70	0.158841158841159	0.8966	1.1018752410612849	0.9875706644211613
PPP2CA	-1.8282459695278837	-1.954663265329762	42	99	0.315684315684316	0.4917	0.14234611635229374	0.9453048931418097
MTUS2	-1.2372131477230208	-2.218444426665756	65	160	0.343656343656344	0.8674	1.04776447454564	0.9873791884733197
USP39	-1.5421161748698042	-1.7877596483253266	5	66	0.0259997400026	0.5573	0.2902986816733613	0.9484155442022564
FAM92A	-0.38040311896846957	-0.6652936694509334	2	2	0.645354645354645	0.6326	0.5181093596750821	0.9540677394508185
ZNF320	-0.9443986308888086	-0.7742885644946832	1	3	0.039419605803942	0.306	-0.2983809862225251	0.9235220076998848
RUSC1-AS1	-1.1747203920959415	-0.7742885644946832	2	3	0.157842157842158	0.1964	-0.7023760919458308	0.906724089325213
VHL	-1.757624467821172	-1.744018202676956	33	59	0.414585414585415	0.4328	-0.016328643601518363	0.9392093133487505
TMEM213	-0.7414058956308405	-0.7742885644946832	2	3	0.271728271728272	0.4293	0.05767773402950682	0.9385809552106569
KLHDC8A	-0.233359884168665	-0.7742885644946832	2	3	0.556443556443556	0.8637	0.9488141209572784	0.9872310678956902
TARSL2	-0.9614653152760037	-1.2813673322309904	5	16	0.164835164835165	0.6165	0.44475631629987633	0.9514697065858269
CRADD	-0.48702160657441473	-1.3116909570762365	2	17	0.0683893161068389	0.9087	1.1143927882673499	0.9875706644211613
C9orf106	-0.48336225623493834	-0.7742885644946832	2	3	0.383616383616384	0.6313	0.5102983063653594	0.9540677394508185
TMEM218	-0.23997786321675935	-0.8673263302395066	1	4	0.192807192807193	0.8995	1.026526353372418	0.9875706644211613
NOS1AP	-1.3677089744305875	-1.3949378940375108	9	23	0.215784215784216	0.4364	0.035716340393806674	0.9392093133487505
SMCO3	-1.2409519898032184	-0.8673263302395066	4	4	0.48951048951049	0.2154	-0.6113613183092307	0.9124401213015231
PAXIP1	-1.5360965890215472	-1.4119953592142418	4	24	0.0496395036049639	0.3648	-0.16223183689273613	0.9314090244148245
AP2B1	-2.113480139436506	-1.843142666303627	46	78	0.446553446553447	0.3105	-0.3156995032793517	0.9235220076998848
TMEM131L	-2.269364811806841	-1.0685994119827207	3	8	0.048709512904871	0.0531	-1.8015461804498984	0.8657721263561917
MYBPHL	-0.7227482550820049	-1.0685994119827207	8	8	0.812187812187812	0.6481	0.5188913927815755	0.9552558876164106
RPS15A	-1.5367715108827527	-2.1476321853623546	139	141	0.951048951048951	0.7199	0.6593698135304317	0.9630943843712845
LCA5	-0.7867268794854845	-2.019376237254954	78	108	0.673326673326673	0.9592	1.3638224273883224	0.9920645811298587
DCDC2B	-0.6258416753219336	-0.977475988919531	4	6	0.438561438561439	0.6642	0.5449849488538471	0.9579979502049795
SMAD1	-2.6384099664248897	-2.02950508400191	81	113	0.583416583416583	0.2203	-0.6753051646357506	0.9124401213015231
GADD45GIP1	-0.41246866783362357	-1.5040818026124865	6	31	0.161838161838162	0.9706	1.3714390570759416	0.9931126754139237
RPL17	-1.6028569291683001	-2.0089512254587794	14	102	0.0770992290077099	0.6246	0.44581873440565617	0.9533176035630267
ITGB3BP	-2.5047018011760076	-1.6852989776049685	50	51	0.854145854145854	0.1508	-0.9833026694387484	0.8806851925466893
SSPO	-0.1832613982563524	-0.7742885644946832	2	3	0.605394605394605	0.9055	1.0366892006138657	0.9875706644211613
POLE2	-2.940498219440987	-1.3235007645175578	13	18	0.342657342657343	0.036	-2.153556017103063	0.8598003835980039
SOS2	-0.5302908344980778	-1.1956844816699446	3	12	0.158841158841159	0.85	0.9524716819556721	0.9869463053694629
PHB	-1.823961082566684	-1.7811699983835254	7	65	0.039989600103999	0.405	-0.05017815221322998	0.9353818716489005
ORC5	-0.7182659706913049	-1.719489473642935	14	57	0.191808191808192	0.9256	1.199108735409647	0.9911725821099301
EPRS	-2.565115898315616	-1.843142666303627	78	78	0.927072927072927	0.1808	-0.8431187437160826	0.8964059346277761
COPS6	-2.4110709595332676	-2.5627596984284895	61	261	0.167832167832168	0.506	0.14828941899831122	0.9453048931418097
DDX6	-1.8923830209863528	-1.7634262417537843	35	60	0.431568431568432	0.3666	-0.15128664228299601	0.9314090244148245
XRCC5	-1.4687349957657134	-1.7877596483253266	66	66	0.95004995004995	0.5955	0.37701973008506073	0.9514697065858269
GRB2	-5.567081550590991	-3.1498735766455344	264	496	0.42957042957043	0.0363	-2.0975951260698262	0.8598003835980039
BCAR1	-2.270046678778168	-1.3116909570762365	4	17	0.043429565704343	0.1026	-1.2950459529137366	0.8664939957617142
FLII	-2.221114870783238	-1.5891057274080613	13	40	0.155844155844156	0.1827	-0.7958412745715175	0.8965264323340049
RPL8	-0.561694278834113	-2.1689347075608945	6	146	0.029969700302997	0.9941	1.723556835063455	0.9982081233679081
YWHAH	-1.7108597873459654	-2.0093407967453207	25	109	0.150849150849151	0.5725	0.33345962524216305	0.9493242230874749
PHF20L1	-3.3787183233362947	-1.429274028812901	24	25	0.659340659340659	0.024	-2.5359143213975885	0.8598003835980039
KNOP1	-0.9006025394056361	-1.101959423140261	9	9	0.794205794205794	0.5479	0.29679405550353716	0.9484155442022564
PKM	-3.1517542433360273	-1.912050054037802	18	90	0.0872991270087299	0.0921	-1.4066618788102538	0.8657721263561917
PSMD7	-4.11452671459388	-1.8893282281383497	48	81	0.378621378621379	0.0175	-2.5200047967224215	0.8598003835980039
ORC3	-1.2956229562876607	-1.4529024290641057	7	27	0.128871128871129	0.5191	0.20319337940187124	0.9471004186600437
