Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
CCT6A	-1.955091554476748	-2.026402182093999	101	113	0.809190809190809	0.458	0.0778402690843952	0.9305869225840718
COG7	-1.0681254809023484	-1.328981867258307	2	19	0.025849741502585	0.5756	0.3528651382901351	0.9495945162370902
U2AF1	-1.541967077900829	-1.9283175493722744	87	93	0.867132867132867	0.6232	0.4380892692389125	0.9570109655701097
FAM107A	-0.5552846573524439	-1.4331638891347553	23	26	0.818181818181818	0.919	1.1665055015213448	0.9907852910234833
GRB2	-6.308645765198793	-3.1382993134718093	230	491	0.35964035964036	0.0119	-2.767356959564634	0.8133923449760285
TSNAX	-2.2587663917400223	-1.890967528320117	3	86	0.004109958900411	0.2859	-0.423748316794046	0.9064689797064636
ABL2	-1.8762782962320086	-1.4640548857478175	2	28	0.00625993740062599	0.2446	-0.5413328647910323	0.9044954303305179
SUV39H2	-2.2968756904362126	-1.6611369180816742	31	48	0.450549450549451	0.1889	-0.7638787870003642	0.8868729804894426
NEDD4	-3.4085224148972717	-1.8163645843289722	5	71	0.00863991360086399	0.0551	-1.8640283026404396	0.8562255993851987
SGTB	-2.2101405415624353	-1.8687128261238877	8	79	0.034719652803472	0.2949	-0.38895226581137715	0.9064689797064636
SRSF2	-2.1738606433398955	-1.8717342762667297	43	80	0.394605394605395	0.3051	-0.34185888919137614	0.9070353690703535
FOXK1	-1.6425500490974123	-1.8163645843289722	56	71	0.673326673326673	0.5185	0.20349440668597263	0.9450022469482775
EIF6	-1.842688606111819	-2.0141612364013084	88	111	0.695304695304695	0.5079	0.19055831112274882	0.943078026491299
NAP1L1	-2.0833499000682343	-1.9292269449242772	35	91	0.264735264735265	0.3621	-0.17296709473976757	0.9094939562647509
HIPK1	-1.368997753719012	-1.218491197966447	11	13	0.579420579420579	0.3453	-0.21397393026938988	0.9085594708503006
CDK18	-1.4717297163000094	-1.7000556507634161	53	53	0.938061938061938	0.5502	0.2748046969492885	0.9483384288689777
SOCS1	-0.8868092164455657	-0.9850656067792236	5	6	0.520479520479521	0.479	0.1528237557851115	0.9359064093590641
PHF14	-0.6427331503378974	-1.1589966663117255	1	11	0.023209767902321	0.7555	0.7473226551414617	0.9700981169908867
HLA-C	-1.1331813800869435	-1.6013307869331166	19	41	0.342657342657343	0.6883	0.5844987934734364	0.9640894101298916
NOP56	-3.2145309020549147	-2.2914668430669294	149	187	0.688311688311688	0.1587	-0.9653305606810225	0.8762153309701123
PPARD	-3.197245733197258	-1.5728085796178475	4	37	0.010619893801062	0.0432	-2.0209384423535774	0.8539789206377985
RXRG	-1.3163990350741557	-1.6611369180816742	1	48	0.001029989700103	0.6075	0.4142235260082557	0.9544031577580997
FABP7	-1.598447357543475	-1.1589966663117255	5	11	0.167832167832168	0.2195	-0.6361314468553506	0.8951132726018762
TCF4	-4.464445286139264	-2.269487035136498	69	173	0.257742257742258	0.0221	-2.3398893877291074	0.8147030600807323
EIF1AD	-0.7487570263415797	-1.189630489245955	11	12	0.76023976023976	0.7014	0.6287475855826312	0.9640894101298916
AMOT	-4.701129026595673	-1.8804472929363756	58	81	0.484515484515485	0.0071	-3.1926236234528105	0.8133923449760285
CUL5	-3.1148027243455014	-2.7333970609684437	169	326	0.42957042957043	0.3193	-0.3580538202539084	0.9070353690703535
TFIP11	-2.4983133464736884	-2.0897938377473686	87	129	0.552447552447552	0.2842	-0.44613782988839557	0.9064689797064636
RPS2	-2.1878117788880815	-2.4026794341470716	213	215	0.959040959040959	0.5322	0.21626840620201893	0.9468284364729689
CBX5	-2.308933707202215	-1.4236638055032058	4	25	0.028089719102809	0.1204	-1.1486655671393335	0.8562255993851987
SMC1A	-1.4672821835492837	-1.7962942923566017	18	68	0.170829170829171	0.6	0.3852461386557464	0.9534910531609729
TSEN15	-1.9382356440954318	-1.0835913672598751	8	8	0.572427572427572	0.1042	-1.2522512848806062	0.8562255993851987
WDR46	-2.0848420541927917	-1.0835913672598751	6	8	0.282717282717283	0.0801	-1.4670635411516166	0.8562255993851987
RBM47	-0.35372861857331495	-0.7918438337044394	3	3	0.762237762237762	0.7601	0.7481672786184689	0.9706250936539321
CEP70	-2.3028366745100537	-2.100260780943225	107	132	0.708291708291708	0.3604	-0.21989997927622265	0.9094939562647509
KIF1B	-1.5098896900230627	-1.5354230375137754	33	36	0.782217782217782	0.4413	0.0329913465450161	0.9248133876256335
PAFAH1B2	-2.9331657796336463	-1.7045506303929487	17	52	0.150849150849151	0.0853	-1.475840400722799	0.8562255993851987
WDR74	-1.2528875997402529	-1.401967126062407	23	23	0.882117882117882	0.5043	0.1956968939074207	0.9420263072186409
GLRX3	-2.3779622880172564	-1.9292269449242772	37	91	0.273726273726274	0.2625	-0.5036008330449446	0.9044954303305179
STMN1	-1.9558584962107994	-1.5893099727928979	36	40	0.739260739260739	0.2726	-0.4577232171670656	0.9064689797064636
RGS16	-2.372757188810062	-0.7918438337044394	3	3	0.161838161838162	0.0197	-2.699718251663475	0.8133923449760285
CSDE1	-2.1911827267706663	-1.4843120736814515	28	29	0.778221778221778	0.1599	-0.9132362891006065	0.8764604589103772
IQCN	-1.0408012923565986	-1.265834474421292	4	15	0.117882117882118	0.5563	0.31014453861616215	0.948607970639824
LRRC8C	-1.6241472388907814	-0.9271479820920475	4	5	0.27972027972028	0.1279	-1.0978664775396059	0.8562255993851987
SNRNP40	-3.263027963315916	-1.6851450983116265	20	51	0.187812187812188	0.0521	-1.905861350182728	0.8562255993851987
TDRD9	-0.26786916289524065	-0.7918438337044394	2	3	0.526473526473527	0.835	0.8947890645774481	0.978393666039047
SHTN1	-1.5049112985902713	-1.401967126062407	23	23	0.86013986013986	0.3762	-0.13513495317954266	0.9128579922459439
BBOX1	-1.1418266549734422	-1.265834474421292	14	15	0.743256743256743	0.4945	0.17090967471807328	0.9390134782367986
FABP3	-1.168390622569339	-1.1056328644360711	5	9	0.271728271728272	0.3806	-0.09236115086546268	0.9128579922459439
ZG16B	-2.195827399418102	-1.4843120736814515	2	29	0.004109958900411	0.1578	-0.9192369394233977	0.8762153309701123
MYO19	-3.487595503259414	-2.198648647948799	64	161	0.270729270729271	0.1005	-1.3485067906821842	0.8562255993851987
ELAVL1	-1.4709958903044702	-1.6101388688882707	30	42	0.564435564435564	0.4976	0.17214967240601767	0.9396097643705315
RPS3	-2.692466170852939	-2.230670014859404	161	162	0.949050949050949	0.2815	-0.4859626160784553	0.9064689797064636
PRMT5	-2.0179108416488507	-1.7450497596264245	14	61	0.116883116883117	0.3111	-0.3262851671407282	0.9070353690703535
TSSK1A	-1.4437903528429286	-0.8525696175322763	4	4	0.435564435564436	0.147	-0.9769786030223837	0.8699449543863504
VCP	-2.476571359105915	-2.2396356097663412	143	164	0.786213786213786	0.3518	-0.2486856426487735	0.9094939562647509
TCEA2	-1.8769951231349935	-1.7493619190197018	14	59	0.125874125874126	0.3655	-0.15130136291014273	0.9094939562647509
SHMT2	-1.883633728432471	-1.7493619190197018	3	59	0.00827991720082799	0.3629	-0.1591710237581421	0.9094939562647509
RPL13	-1.229982059419974	-2.2042570258408003	31	157	0.148851148851149	0.8671	1.041022897430795	0.9852554287629234
WRAP73	-2.334310290784434	-1.7961688060387047	66	67	0.893106893106893	0.2305	-0.6364727751892784	0.9018618332518403
NCOA5	-3.3262560053425605	-1.3756709085287009	6	22	0.0480695193048069	0.0189	-2.6431495095937922	0.8133923449760285
