Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top-0.1-pvalue	Best-SNP	SNP-pvalue
1	PLEKHN1	1	1e+05	966496	975865	3.32148590225365	0.0684193158068419	0.0684193158068419	rs9442372	0.0683799999999998
1	PERM1	1	1e+05	975203	982093	3.32148590225365	0.0685593144068559	0.0685593144068559	rs9442372	0.0683799999999998
1	HES4	1	1e+05	998961	1000172	3.32148590225365	0.0665693343066569	0.0665693343066569	rs9442372	0.0683799999999998
1	ISG15	2	1000	1001137	1014541	3.4534541090944	0.175824175824176	0.121878121878122	rs9442372	0.0683799999999998
1	AGRN	4	1000	1020122	1056118	4.84492749936797	0.28971028971029	0.225774225774226	rs9442372	0.0683799999999998
1	RNF223	6	1000	1070965	1074307	2.7606533896651	0.834165834165834	0.877122877122877	rs4970362	0.309899999999999
1	C1orf159	10	1000	1081817	1116361	7.83493747868025	0.618381618381618	0.460539460539461	rs3766186	0.0317099999999999
1	LINC01342	9	1000	1137016	1144056	7.70296927183951	0.518481518481518	0.237762237762238	rs3766186	0.0317099999999999
1	MIR200B	6	1000	1167103	1167198	6.35323608454327	0.360639360639361	0.157842157842158	rs3766186	0.0317099999999999
1	MIR200A	6	1000	1167862	1167952	6.35323608454327	0.37962037962038	0.156843156843157	rs3766186	0.0317099999999999
1	MIR429	6	1000	1169004	1169087	6.35323608454327	0.352647352647353	0.174825174825175	rs3766186	0.0317099999999999
1	TTLL10-AS1	5	1000	1173055	1179555	5.44355857725898	0.367632367632368	0.182817182817183	rs3766186	0.0317099999999999
1	TTLL10	5	1000	1173055	1179555	5.44355857725898	0.322677322677323	0.10989010989011	rs3766186	0.0317099999999999
1	TNFRSF18	4	1e+05	1203507	1206691	5.10529910101287	0.273257267427326	0.11889881101189	rs3766186	0.0317099999999999
1	TNFRSF4	3	1e+05	1211325	1214138	5.08847577085296	0.16749832501675	0.0928790712092879	rs3766186	0.0317099999999999
1	SDF4	2	1000	1216907	1232031	0.474368670425786	0.765234765234765	0.767232767232767	rs6685064	0.5434
1	B3GALT6	2	1000	1232264	1235041	0.474368670425786	0.782217782217782	0.786213786213786	rs6685064	0.5434
1	C1QTNF12	2	1000	1242445	1246722	0.474368670425786	0.792207792207792	0.794205794205794	rs6685064	0.5434
1	UBE2J2	2	1000	1253908	1273885	0.474368670425786	0.777222777222777	0.77022977022977	rs6685064	0.5434
1	LINC01786	1	1000	1275222	1280420	0.10509418218196	0.755244755244755	0.755244755244755	rs10399878	0.7458
